GR,NPHI,RHOB,DT,VCL,PHIE,FACIES_2010_New
149.8674927,0.3565,2.177999973,98.01550293,0.545300007,0.172999993,0
137.3462982,0.352999985,2.191999912,98.22599793,0.350300014,0.238100007,0
140.4250031,0.342999995,2.176000118,99.22299957,0.341800004,0.243100002,0
140.8428955,0.389999986,2.155999899,99.0739975,0.422699988,0.2262,0
132.0041962,0.356000006,2.155999899,99.92299652,0.260800004,0.272799999,0
135.0726013,0.334500015,2.156500101,100.1200028,0.238800004,0.271499991,0
138.1410065,0.312999994,2.157000065,100.3170013,0.222599998,0.268900007,0
141.1439056,0.404000014,2.174999952,100.6220017,0.483700007,0.202900007,0
143.6670075,0.412000001,2.187000036,100.185997,0.555100024,0.174899995,0
149.1300049,0.352999985,2.210000038,100.560997,0.564199984,0.164000005,0
163.112793,0.354000002,2.221999884,100.3679962,0.72359997,0.018999999,0
158.1513977,0.397000015,2.224999905,101.0975037,0.777400017,0.0078,2
153.1900024,0.439999998,2.227999926,101.8270035,0.831200004,0.0028,0
135.2308044,0.449999988,2.187000036,104.1309967,0.53579998,0.183599994,0
149.3074951,0.423999995,2.155999899,105.8970032,0.649399996,0.077500001,0
135.1239929,0.435000002,2.00699997,105.5879974,0.252900004,0.291200012,0
143.5249023,0.405999988,1.965499997,105.2375031,0.233099997,0.297300011,0
151.8647003,0.377000004,1.924000025,104.887001,0.350800008,0.245700002,0
138.4147034,0.375999987,2.111000061,103.3539963,0.300199986,0.273099989,0
136.7019959,0.395999998,1.578999996,102.3909988,0.115999997,0.343199998,0
137.2601013,0.423000008,2.101000071,103.4690018,0.377099991,0.244000003,0
142.6703949,0.404000014,2.174999952,124.4509964,0.505500019,0.194199994,0
135.7592926,0.42750001,2.182499886,113.0230026,0.485100001,0.202999994,1
128.8482971,0.451000005,2.190000057,101.5950012,0.495999992,0.197999999,1
144.4322052,0.462000012,2.171999931,101.1029968,0.656700015,0.081699997,1
162.5070953,0.488000006,2.059999943,101.0979996,0.787999988,0.0055,1
153.5937958,0.462000012,1.98300004,96.26799774,0.54400003,0.171299994,1
178.0202942,0.55400002,2.088999987,98.18699646,1.112699986,0,2
178.2183991,0.578999996,1.979500055,99.40750122,1,0,2
178.4163971,0.603999972,1.870000005,100.6279984,1,0,2
212.9860992,0.425000012,2.095000029,101.2519989,1,0,2
199.4161072,0.287999988,2.311000109,101.0179977,1,0,2
192.6499023,0.282000005,2.460000038,101.9449997,1,0,2
193.460495,0.307999998,2.496000052,101.524498,1,0,2
194.269104,0.333999991,2.532000065,101.1039963,1,0,2
187.1094971,0.423999995,2.502000094,103.0940018,1,0,2
189.3200073,0.384999991,2.470999956,108.7470017,1,0,2
152.9062042,0.388000011,2.289000034,107.9110031,1,0,2
167.3128967,0.363000006,2.421999931,104.3099976,1,0,2
175.0101013,0.370000005,2.40350008,103.2474976,1,0,2
182.706604,0.377000004,2.384999991,102.1849976,1,0,2
169.2530975,0.404000014,2.214999914,100.6100006,1,0,2
149.9107056,0.56099999,2.023000002,117.1380005,1,0,2
153.7949066,0.523500025,2.207999945,115.475502,1,0,2
157.6782074,0.486000001,2.392999888,113.8130035,1,0,2
151.8665009,0.546000004,2.144000053,110.9599991,1,0,2
164.5449066,0.5,2.381000042,111.112999,1,0,2
197.415802,0.469000012,2.115999937,109.1640015,1,0,2
182.4342041,0.432000011,2.253000021,105.3925018,1,0,2
167.4524994,0.395000011,2.390000105,101.6210022,1,0,2
195.8135986,0.463999987,2.394000053,92.4940033,1,0,2
176.8179016,0.476000011,2.35800004,90.54599762,1,0,2
161.4467926,0.354000002,2.325999975,86.37799835,1,0,2
162.3995056,0.175999999,2.444000006,81.23400116,1,0,2
166.418396,0.173500001,2.497499943,79.8259964,1,0,2
170.4450989,0.171000004,2.551000118,78.41799927,1,0,2
170.9095001,0.238999993,2.523999929,79.17299652,1,0,2
176.2070007,0.256999999,2.515000105,79.65599823,1,0,2
178.2987061,0.272000015,2.512000084,79.94599915,1,0,2
204.1414032,0.305000007,2.529000044,79.81400299,1,0,2
195.0142059,0.311500013,2.509999991,80.34799957,1,0,2
185.8869934,0.317999989,2.490999937,80.88200378,1,0,2
190.8522034,0.233999997,2.398999929,82.41500092,1,0,2
194.2082062,0.237000004,2.476999998,83.52500153,1,0,2
178.7841034,0.254999995,2.507999897,83.15499878,1,0,2
187.7373962,0.270999998,2.503000021,82.1289978,1,0,2
196.6824951,0.287000001,2.497999907,81.10299683,1,0,2
157.1517029,0.296000004,2.358999968,81.57099915,0.631299973,0.097300001,2
173.9235992,0.252000004,2.338000059,82.70800018,1,0,2
162.2158966,0.27700001,2.328999996,82.85600281,0.583500028,0.111500002,0
145.2357025,0.298999995,2.29399991,82.04199982,0.465999991,0.156599999,0
166.9481049,0.270999998,2.295000076,80.77899933,0.540199995,0.131999999,0
188.6306,0.243000001,2.296000004,79.51599884,1,0,0
195.5713043,0.270000011,2.323999882,82.35299683,1,0,2
153.8085022,0.272000015,2.53399992,82.47299957,0.788399994,0,2
165.5901032,0.246999994,2.40199995,86.20200348,0.628199995,0.058899999,2
169.1112061,0.261000007,2.39350009,86.26300049,0.657700002,0.062100001,2
172.6257935,0.275000006,2.384999991,86.3239975,1,0,2
182.9739075,0.307999998,2.387000084,88.30699921,1,0,2
205.3052063,0.432000011,2.302999973,90.73699951,1,0,2
219.4846954,0.508000016,2.039000034,88.33300018,1,0,2
201.4602966,0.616999984,1.980000019,89.41699982,1,0,2
196.6795044,0.619000018,1.973500013,88.44750214,1,0,2
191.7769013,0.620999992,1.967000008,87.47799683,1,0,2
192.4678955,0.47299999,2.108999968,85.23799896,1,0,2
201.4320068,0.43599999,2.002000094,83.19300079,1,0,2
213.4062958,0.437999994,2.184999943,80.24099731,1,0,2
200.7454987,0.363000006,2.338500023,79.76399994,1,0,2
188.0988007,0.287999988,2.492000103,79.28700256,1,0,2
214.1006012,0.354999989,2.542000055,79.23200226,1,0,2
199.146698,0.305999994,2.555000067,81.80799866,1,0,2
183.6177063,0.321999997,2.562999964,78.80999756,1,0,2
175.5216065,0.305000007,2.469000101,80.02999878,1,0,2
184.3936005,0.281500012,2.469500065,78.30699921,1,0,2
193.2317047,0.257999986,2.470000029,76.58399963,1,0,2
174.9835968,0.246000007,2.52699995,75.5059967,1,0,2
154.5639038,0.300000012,2.532999992,74.22299957,0.852199972,0,2
175.6394043,0.356000006,2.536999941,76.28900147,1,0,2
177.9382935,0.323500007,2.542500019,77.70700073,1,0,2
180.2362976,0.291000009,2.548000097,79.125,1,0,2
196.9936066,0.326999992,2.529000044,80.94300079,1,0,2
164.6562958,0.328999996,2.542000055,84.25900269,0.986800015,0,0
138.1708984,0.266000003,2.483999968,83.76499939,0.610599995,0.0469,0
132.3668976,0.277999997,2.326999903,88.59700012,0.397899985,0.1514,0
127.2949982,0.287000001,2.305500031,88.59400177,0.366899997,0.168400005,0
122.2186966,0.296000004,2.28399992,88.59100342,0.338400006,0.184699997,0
106.4745026,0.282999992,2.204999924,88.60099793,0.159400001,0.244399995,0
102.7721024,0.310000002,2.145999908,88.77500153,0.129299998,0.282099992,0
98.01799774,0.335000008,2.217000008,87.62400055,0.267699987,0.238499999,0
97.42579651,0.333999991,2.246000052,87.53099823,0.303299993,0.220100001,0
96.28399658,0.347000003,2.230499983,88.64800263,0.307999998,0.228599995,0
95.14119721,0.360000014,2.214999914,89.76499939,0.312700003,0.237000004,0
107.7795029,0.294999987,2.227999926,90.78399658,0.218799993,0.230399996,0
100.9757996,0.27700001,2.242000103,88.84400177,0.184,0.226899996,0
109.664299,0.298000008,2.191999912,85.23799896,0.181700006,0.251899988,0
113.6165009,0.29550001,2.211499929,88.23000336,0.213200003,0.237399995,0
117.5687027,0.293000013,2.230999947,91.22200012,0.245700002,0.222800002,0
114.2954025,0.317000002,2.24000001,89.84500122,0.298900008,0.216900006,0
158.6997986,0.493999988,1.921000004,89.87200165,0.987299979,0,2
193.5189056,0.559000015,1.884999991,89.6190033,1,0,2
223.267395,0.827000022,1.925999999,89.00700378,1,0,2
225.3468933,0.797500014,1.835000038,88.1210022,1,0,2
227.4264069,0.768000007,1.743999958,87.23500061,1,0,2
262.3544922,0.68599999,1.388000011,83.68199921,1,0,2
228.0796051,0.542999983,1.781999946,78.42299652,1,0,2
190.4604034,0.426999986,2.546999931,74.33200073,1,0,2
186.5339966,0.386500001,2.573499918,73.69049835,1,0,2
182.6096039,0.345999986,2.599999905,73.0490036,1,0,2
176.3872986,0.314999998,2.586999893,72.15200043,1.054499984,0,2
145.9822998,0.257999986,2.467000008,72.77700043,0.615199983,0.047400001,2
176.7467041,0.236000001,2.368000031,75.1760025,0.594799995,0.071599998,2
145.6927033,0.172999993,2.542000055,78.63200378,0.533399999,0,2
140.8921967,0.195500001,2.510999918,80.0039978,0.511600018,0.026699999,0
136.094696,0.217999995,2.480000019,81.37599945,0.492900014,0.053100001,0
130.7805023,0.280999988,2.414000034,82.49900055,0.513800025,0.096900001,0
124.5024033,0.239999995,2.246999979,103.9960022,0.178200007,0.212699994,0
130.8435974,0.229000002,2.257999897,89.45700073,0.194900006,0.199599996,0
155.8318024,0.261000007,2.240999937,89.87850189,0.388399988,0.178299993,0
180.8531952,0.293000013,2.223999977,90.30000305,0.536000013,0.168899998,0
184.4472046,0.342999995,2.48300004,90.88500214,1.00030005,0,0
225.1947022,0.409999996,2.542000055,96.28099823,1,0,0
208.7357025,0.772000015,1.661000013,90.48699951,1,0,2
213.0023956,0.74000001,1.200000048,88.09999847,1,0,2
211.694397,0.557500005,1.853000045,85.79100037,1,0,2
209.4886017,0.375,2.506000042,83.48200226,1,0,2
211.4730072,0.358999997,2.446000099,86.36000061,1,0,2
179.1569977,0.280000001,2.41899991,85.79000092,0.764100015,0.025,3
148.8975067,0.215000004,2.365999937,81.26499939,0.407499999,0.112000004,3
176.6741943,0.268999994,2.34100008,78.84400177,0.628400028,0.094700001,3
174.699707,0.245000005,2.360500097,79.14649963,0.597299993,0.081100002,3
172.7234955,0.221000001,2.380000114,79.4489975,0.566200018,0.067900002,3
156.8437042,0.208000004,2.404000044,79.57700348,0.502300024,0.070100002,3
186.5196991,0.270999998,2.414000034,81.48500061,0.761699975,0.026000001,3
188.6004028,0.280999988,2.457999945,81.95800018,0.848399997,0.0048,2
186.3336945,0.287999988,2.443000078,82.55999756,0.836000025,0.0063,2
184.0632019,0.294999987,2.427999973,83.16200256,0.823599994,0.0082,2
195.0308075,0.286000013,2.490999937,86.14099884,1,0,2
182.0634003,0.324000001,2.5,87.2990036,0.975199997,0,2
203.2091065,0.326999992,2.507999897,85.52100372,1,0,2
182.2205048,0.314999998,2.460000038,84.1740036,0.902999997,0.0012,2
179.789505,0.336499989,2.410000086,82.01200104,0.874000013,0.0026,2
177.3601074,0.35800001,2.359999895,79.84999847,0.845000029,0.0052,2
192.7313995,0.360000014,2.137000084,76.84200287,1,0,2
171.5278931,0.261999995,2.382999897,78.20500183,0.653500021,0.067299999,2
196.9261932,0.273999989,2.361999989,81.80699921,1,0,2
202.4714966,0.381500006,2.272000074,83.27999878,1,0,2
207.978302,0.488999993,2.181999922,84.75299835,1,0,2
210.7164002,0.545000017,2.286999941,87.47200012,1,0,2
188.7364044,0.55400002,1.789999962,87.03299713,1,0,2
224.4799957,0.583000004,2.371000052,88.43699646,1,0,2
202.0014038,0.338999987,2.536999941,88.28900147,1,0,2
204.2268066,0.287499994,2.529000044,87.84899902,1,0,2
206.4391937,0.236000001,2.520999908,87.40899658,1,0,2
200.0787964,0.335999996,2.29399991,86.5699997,1,0,2
183.6351929,0.51700002,1.633000016,89.02400208,1.075000048,0,2
190.2136993,0.579999983,1.980000019,91.06300354,1,0,2
183.6873016,0.599500001,2.127000094,89.38349915,1,0,2
177.1797943,0.619000018,2.273999929,87.70400238,1.283300042,0,2
177.5811005,0.497000009,2.351000071,83.45700073,1.128700018,0,2
209.8130951,0.361000001,2.210999966,81.22499847,1,0,0
175.8634949,0.569000006,1.605999947,81.21299744,0.38440001,0.233899996,0
184.3339996,0.611000001,1.871999979,80.5,0.750800014,0.031,0
196.7725983,0.501500011,2.224999905,78.9315033,1,0,0
209.1717987,0.39199999,2.578000069,77.36299896,1,0,2
186.9747925,0.286000013,2.556999922,77.86599731,1,0,2
194.9082947,0.314000011,2.58100009,80.78399658,1,0,2
207.6287994,0.261000007,2.569000006,83.96900177,1,0,2
191.7124939,0.262499988,2.556999922,84.25450134,0.951600015,0,2
175.7886963,0.263999999,2.545000076,84.54000092,0.888199985,0,2
178.9891968,0.270000011,2.480999947,84.625,0.825399995,0.0064,2
172.997406,0.256999999,2.398000002,86.36599731,0.667599976,0.055399999,0
144.3184967,0.238000006,2.338999987,84.51000214,0.391200006,0.134800002,0
124.2729034,0.223000005,2.260999918,86.34999847,0.159999996,0.207000002,0
119.4397965,0.247999996,2.270499945,85.60299683,0.209099993,0.201800004,0
114.6016998,0.273000002,2.279999971,84.85600281,0.259999991,0.195999995,0
114.3712006,0.236000001,2.279999971,84.11799622,0.180800006,0.200100005,0
133.8549042,0.231999993,2.273000002,83.75900269,0.234799996,0.189799994,0
136.9575043,0.261999995,2.292000055,82.6740036,0.338800013,0.171599999,0
139.7402954,0.259999991,2.322999954,82.79299927,0.390500009,0.148000002,0
148.513504,0.243000001,2.336999893,83.09799957,0.425599992,0.128700003,0
157.2830963,0.225999996,2.351000071,83.40299988,0.473100007,0.105400004,0
162.0610046,0.201000005,2.35800004,84.04299927,0.460500002,0.093400002,3
148.9049988,0.228,2.349999905,83.08899689,0.413700014,0.120899998,0
136.6513977,0.224999994,2.290999889,81.70400238,0.257400006,0.1752,0
130.1838074,0.244000003,2.302000046,81.97550201,0.282799989,0.172499999,0
123.713501,0.263000011,2.312999964,82.24700165,0.3125,0.168899998,0
129.9911957,0.206,2.289999962,83,0.185299993,0.184300005,0
122.8880997,0.264999986,2.280999899,83.84799957,0.270900011,0.189500004,0
124.1445999,0.282000005,2.290999889,84.70400238,0.324900001,0.180800006,0
148.0901947,0.296999991,2.289000034,85.18199921,0.473100007,0.157100007,0
139.9376984,0.2755,2.282000065,85.27349854,0.369599998,0.173199996,0
131.7801971,0.254000008,2.275000095,85.36499786,0.274800003,0.187700003,0
123.1219025,0.263000011,2.301000118,84.68900299,0.29429999,0.177399993,0
125.6520996,0.239999995,2.253999949,83.3259964,0.1919,0.208000004,0
117.7078018,0.252000004,2.286000013,82.14900208,0.232800007,0.191699997,0
124.6603012,0.25,2.296000004,81.81400299,0.265599996,0.180500001,0
131.6114044,0.247999996,2.305999994,81.47899628,0.3028,0.168400005,0
119.1083984,0.248999998,2.292999983,81.73100281,0.240199998,0.1866,0
121.8999023,0.213,2.299000025,81.98699951,0.181199998,0.184100002,0
129.1448059,0.214000002,2.311000109,82.47799683,0.226799995,0.170499995,0
115.0011978,0.231999993,2.273000002,83.48500061,0.164700002,0.203899995,0
114.0155029,0.239999995,2.269000053,83.77649689,0.173500001,0.206499994,0
113.0295029,0.247999996,2.265000105,84.06800079,0.182300001,0.209099993,0
134.1286011,0.257999986,2.25,84.51499939,0.260500014,0.201499999,0
116.6772995,0.256000012,2.282000065,84.49099731,0.232700005,0.194800004,0
119.8595963,0.243000001,2.280999899,84.41500092,0.2139,0.193700001,0
118.7242966,0.248500004,2.266499996,84.49150085,0.202399999,0.203400001,0
117.5891037,0.254000008,2.252000094,84.56800079,0.191100001,0.213200003,0
115.2046967,0.226999998,2.250999928,85.30999756,0.125200003,0.218500003,0
125.5686035,0.240999997,2.260999918,85.83499908,0.202999994,0.203999996,0
102.2108994,0.245000005,2.282000065,86.93800354,0.172199994,0.204699993,0
153.6860962,0.238999993,2.242000103,86.9449997,0.326499999,0.184200004,0
137.1840057,0.238499999,2.269999981,86.53849793,0.260600001,0.187099993,0
120.6633987,0.238000006,2.298000097,86.13200378,0.228699997,0.183599994,0
126.8071976,0.252999991,2.312999964,85.05400085,0.302899987,0.168300003,0
117.7021027,0.248999998,2.280999899,83.97799683,0.219699994,0.195500001,0
118.8537979,0.231999993,2.289999962,83.04000092,0.199300006,0.189999998,0
138.4485931,0.250999987,2.28399992,82.03700256,0.312400013,0.1752,0
133.8585968,0.241500005,2.284499884,81.85949707,0.270399988,0.180099994,0
129.2546997,0.231999993,2.285000086,81.68199921,0.230700001,0.184499994,0
121.6791992,0.230000004,2.34800005,82.10399628,0.282099992,0.150900006,0
127.0502014,0.264999986,2.371000052,83.42099762,0.407000005,0.129600003,0
131.7689972,0.245000005,2.272000074,84.99900055,0.251599997,0.191100001,0
128.2946014,0.245000005,2.27699995,85.44450378,0.243599996,0.190899998,0
124.8184967,0.245000005,2.282000065,85.88999939,0.2368,0.190500006,0
131.9031982,0.264999986,2.325999975,86.85299683,0.367000014,0.153600007,0
105.6333008,0.282000005,2.325999975,86.94200134,0.317299992,0.1708,0
100.5569992,0.27700001,2.221999884,86.27999878,0.156299993,0.239299998,0
105.7661972,0.305999994,2.230000019,83.90200043,0.239999995,0.229000002,0
104.7425995,0.296999991,2.224499941,82.20850372,0.211199999,0.234099999,0
103.7192993,0.287999988,2.219000101,80.51499939,0.182400003,0.239199996,0
102.6257019,0.284000009,2.22300005,78,0.176899999,0.237599999,0
117.6989975,0.273999989,2.207999945,77.1289978,0.174999997,0.239899993,0
137.444397,0.224000007,2.338999987,77.38999939,0.323599994,0.143099994,0
132.4683075,0.217500001,2.369999886,78.23349762,0.327600002,0.128700003,0
127.4842987,0.210999996,2.401000023,79.07700348,0.334199995,0.113799997,0
146.6304932,0.228,2.417000055,81.3199997,0.488599986,0.079499997,3
136.3907013,0.193000004,2.440000057,84.17900085,0.387699992,0.079700001,3
117.4324036,0.202000007,2.390000105,86.04299927,0.264999986,0.130999997,0
108.2061997,0.245000005,2.270999908,86.7440033,0.171299994,0.209199995,0
108.0915985,0.249500006,2.258500099,86.68900299,0.163800001,0.216999993,0
107.9768982,0.254000008,2.246000052,86.63400269,0.156399995,0.224800006,0
109.5498962,0.259000003,2.253000021,85.79000092,0.180299997,0.2192,0
122.5787964,0.252999991,2.237999916,84.87799835,0.186800003,0.221000001,0
123.4188995,0.241999999,2.226999998,83.63500214,0.151700005,0.228499994,0
128.5258942,0.239999995,2.237499952,83.28900147,0.181099996,0.218500003,0
133.6416016,0.238000006,2.247999907,82.94300079,0.213100001,0.208000004,0
131.921402,0.236000001,2.269999981,82.13700104,0.230499998,0.194700003,0
143.2669067,0.238000006,2.335000038,81.27400208,0.379599989,0.138500005,0
126.3464966,0.225999996,2.338000059,81.41500092,0.2773,0.155100003,0
139.6587067,0.206,2.328999996,81.56800079,0.283499986,0.148599997,0
137.254303,0.209999993,2.33949995,81.76000214,0.293599993,0.144400001,0
134.8513031,0.214000002,2.349999905,81.95200348,0.30430001,0.139899999,0
169.4640961,0.219999999,2.344000101,82.55500031,0.505599976,0.098200001,3
151.7658997,0.243000001,2.325999975,82.83899689,0.433299989,0.131699994,3
134.8616943,0.216000006,2.339999914,83.55500031,0.295300007,0.146300003,0
140.8018036,0.214499995,2.348999977,83.8615036,0.334500015,0.1338,0
146.7429047,0.213,2.35800004,84.16799927,0.378500015,0.120099999,0
127.0162964,0.217999995,2.34800005,84.23400116,0.276300013,0.148499996,0
127.5765991,0.237000004,2.328000069,84.24900055,0.291999996,0.159400001,0
129.780304,0.228,2.328999996,83.85399628,0.283300012,0.157399997,0
122.1732025,0.239999995,2.299999952,83.65499878,0.240799993,0.181199998,0
128.5028076,0.248500004,2.29550004,83.68299866,0.27669999,0.178399995,0
134.8217926,0.256999999,2.290999889,83.71099854,0.316500008,0.174899995,0
137.5220032,0.228,2.292000055,82.94599915,0.269499987,0.173899993,0
128.2346039,0.257999986,2.313999891,82.68499756,0.320499986,0.165999994,0
127.4147034,0.245000005,2.292999983,82.69599915,0.261500001,0.181099996,0
112.219902,0.268999994,2.296000004,81.78900147,0.266200006,0.187299997,0
112.3889008,0.248999998,2.294500113,81.72850037,0.222200006,0.190599993,0
112.5578995,0.229000002,2.292999983,81.66799927,0.178200007,0.193800002,0
113.0457993,0.238000006,2.269000053,81.64299774,0.166500002,0.207699999,0
128.0543976,0.216000006,2.290999889,81.82099915,0.1998,0.184400007,0
114.3431015,0.204999998,2.315999985,82.45400238,0.163100004,0.1796,0
126.4058991,0.221000001,2.336499929,82.57649994,0.264899999,0.156299993,0
138.466507,0.237000004,2.357000113,82.6989975,0.380499989,0.129899994,0
111.3916016,0.250999987,2.342000008,83.89700317,0.287299991,0.161300004,0
117.8458023,0.245000005,2.237999916,84.93499756,0.154100001,0.224199995,0
120.2907028,0.289999992,2.263000011,85.02799988,0.291000009,0.200800002,0
116.7894974,0.272000015,2.269999981,84.88700104,0.250999987,0.201100007,0
113.0203018,0.280499995,2.269999981,84.75550079,0.257999986,0.202999994,0
