GR,NPHI,RHOB,DT,VCL,PHIE
104.580101,0.395000011,2.089999914,119.0350037,0.26910001,0.277700007
105.5585022,0.414499998,2.053999901,118.5879974,0.258599997,0.281699985
106.5370026,0.433999986,2.017999888,118.1409988,0.247999996,0.28580001
111.4890976,0.460000008,2.032999992,123.9049988,0.36469999,0.241400003
116.1996994,0.432000011,2.09100008,118.8560028,0.393000007,0.230700001
120.8622971,0.402999997,2.190999985,114.2050018,0.505100012,0.188099995
118.9645004,0.402500004,2.172499895,113.5934982,0.46509999,0.203299999
117.0667038,0.40200001,2.154000044,112.9820023,0.425000012,0.218500003
115.5024033,0.430000007,2.112999916,111.3880005,0.432099998,0.215800002
110.0795975,0.416000009,2.092999935,108.7160034,0.344500005,0.2491
114.2012024,0.409000009,2.092999935,107.4779968,0.321399987,0.2579
108.726799,0.405999988,2.10800004,107.8440018,0.342700005,0.249799997
111.9661026,0.390500009,2.141499996,109.2910004,0.361200005,0.242699996
115.2054977,0.375,2.174999952,110.737999,0.379700005,0.235699996
110.722702,0.35800001,2.302000046,111.9430008,0.587400019,0.139500007
118.2408981,0.317000002,2.247999907,113.6159973,0.34040001,0.207200006
118.060997,0.349999994,2.229000092,114.9520035,0.40959999,0.207000002
118.756897,0.355500013,2.210500002,116.2835007,0.389299989,0.2218
119.4527969,0.361000001,2.191999912,117.6149979,0.368999988,0.237100005
117.4393005,0.398000002,2.174000025,119.0189972,0.453399986,0.207699999
115.8900986,0.409000009,2.191999912,119.064003,0.526899993,0.179800004
117.8557968,0.40200001,2.259999991,115.7590027,0.645099998,0.114799999
122.2014008,0.407999992,2.246000052,113.5940018,0.635699987,0.123800002
123.4182968,0.400000006,2.236500025,114.8089981,0.589699984,0.155900002
124.6352997,0.39199999,2.226999998,116.0240021,0.543600023,0.1734
122.4128037,0.405999988,2.227999926,116.4629974,0.591799974,0.155100003
117.1296997,0.388999999,2.236000061,111.8359985,0.55250001,0.170100004
112.139801,0.411000013,2.224999905,111.3649979,0.601999998,0.151099995
112.3958969,0.409999996,2.233500004,111.376503,0.616400003,0.141200006
112.6520004,0.409000009,2.242000103,111.3880005,0.630699992,0.128600001
114.100502,0.435000002,2.263000011,114.2050018,0.759899974,0.026799999
114.3560028,0.419,2.286000013,114.9639969,0.754999995,0.028999999
111.7144013,0.449999988,2.236999989,116.1559982,0.755299985,0.028899999
107.1184006,0.43599999,2.220999956,119.1399994,0.675999999,0.084799998
105.7975998,0.436500013,2.224499941,119.1565018,0.684899986,0.076700002
104.4768982,0.437000006,2.227999926,119.1729965,0.693799973,0.068999998
103.7959976,0.405999988,2.165999889,118.1149979,0.463099986,0.203999996
109.8040009,0.419999987,2.155999899,115.2829971,0.488400012,0.194399998
115.5138016,0.441000015,2.16899991,115.1819992,0.584500015,0.157900006
124.6315002,0.444999993,2.312999964,115.3560028,0.896600008,0.0015
126.7790985,0.442499995,2.309999943,115.6104965,0.882200003,0.0021
128.9266968,0.439999998,2.306999922,115.8649979,0.867699981,0.0031
129.6213989,0.430000007,2.25699997,118.1289978,0.731000006,0.041900002
121.2701035,0.446999997,2.232000113,119.2200012,0.735000014,0.039500002
113.175499,0.446999997,2.237999916,126.0009995,0.747500002,0.032699999
110.9832001,0.442499995,2.249000073,127.0094986,0.755500019,0.0288
108.7910004,0.437999994,2.259999991,128.0180054,0.763499975,0.0252
109.4718018,0.433999986,2.280999899,121.5650024,0.79400003,0.0147
112.7954025,0.412000001,2.296000004,120.8099976,0.752699971,0.030099999
119.870697,0.393999994,2.289999962,120.6309967,0.680999994,0.080200002
126.3468018,0.370999992,2.280999899,119.0210037,0.586600006,0.157100007
131.6298981,0.360500008,2.288500071,117.0485001,0.567600012,0.156900004
136.9131012,0.349999994,2.296000004,115.0759964,0.548699975,0.154100001
141.1981964,0.342999995,2.322999954,111.3590012,0.681800008,0.079499997
140.2693939,0.335000008,2.378000021,107.1849976,0.784699976,0.0175
130.3840027,0.351000011,2.428999901,102.4300003,0.970600009,0.0001
125.9793015,0.352499992,2.426000118,100.2959976,0.138899997,0.225299999
121.5746002,0.354000002,2.362999916,98.16200256,0.1193,0.245199993
118.0723038,0.333000004,2.433000088,96.43900299,0.093599998,0.222100005
118.4132996,0.331,2.463999987,95.83200073,0.117399998,0.206699997
121.8539963,0.35800001,2.443000078,97.02799988,0.279399991,0.183200002
125.8598023,0.36500001,2.431999922,98.88500214,0.500899971,0.128099993
127.4863968,0.367500007,2.394999981,99.03099823,0.613900006,0.106399998
129.1130066,0.370000005,2.35800004,99.17700195,0.74879998,0.032000002
122.8079987,0.331999987,2.322000027,99.78399658,0.692499995,0.070100002
119.0577011,0.351999998,2.321000099,101.1460037,0.545400024,0.138500005
112.3108978,0.381999999,2.34800005,103.2710037,0.43810001,0.181799993
114.2282028,0.398999989,2.360500097,102.1930008,0.378199995,0.207300007
116.1455002,0.416000009,2.372999907,101.1149979,0.325100005,0.229000002
113.9292984,0.40200001,2.390000105,101.8479996,0.352499992,0.214300007
116.2298966,0.388000011,2.394000053,103.0370026,0.49000001,0.158999994
117.594101,0.389999986,2.308000088,108.3239975,0.658100009,0.101899996
121.0812988,0.432999998,2.252000094,114.2190018,0.602699995,0.150700003
123.4673996,0.435000002,2.24000001,116.3929977,0.603799999,0.150099993
125.8535004,0.437000006,2.227999926,118.5670013,0.605000019,0.149399996
127.3876038,0.439999998,2.226000071,119.1900024,0.834699988,0.0065
127.9626999,0.426999986,2.177999973,119.5270004,1.08829999,0
122.7537994,0.407999992,2.11500001,116.2539978,1.042999983,0
122.4555969,0.395999998,2.114000082,114.626503,0.628600001,0.130500004
122.1573029,0.384000003,2.112999916,112.9990006,0.337500006,0.251800001
121.8275986,0.342000008,2.198999882,109.5510025,0.143099994,0.27610001
123.3087997,0.300999999,2.278000116,98.69599915,0.114799999,0.240600005
119.6440964,0.298999995,2.272000074,102.6159973,0.1558,0.230800003
122.7136002,0.328999996,2.289000034,103.5279999,0.258899987,0.210700005
123.5398026,0.346500009,2.308000088,105.0169983,0.296999991,0.203999996
124.3659973,0.363999993,2.326999903,106.5059967,0.339300007,0.197400004
122.8632965,0.377000004,2.332999945,107.2649994,0.479299992,0.1699
118.550499,0.365999997,2.292000055,105.4290009,0.53579998,0.163900003
121.7621994,0.388000011,2.24000001,126.7259979,0.906400025,0.0011
125.7389984,0.40200001,2.213000059,127.2399979,1.129699945,0
126.1977005,0.415499985,2.176500082,120.2935028,1.125800014,0
126.6564026,0.42899999,2.140000105,113.3470001,1.121999979,0
121.5167007,0.407000005,2.118000031,112.1029968,0.933000028,0
126.0887985,0.389999986,2.167000055,108.8199997,0.670300007,0.0902
132.5901947,0.370000005,2.201999903,109.2779999,0.547599971,0.171900004
136.4449005,0.375,2.220999956,106.9710007,0.576799989,0.160799995
140.2996063,0.379999995,2.24000001,104.6640015,0.6074,0.1479
142.5019989,0.388999999,2.278000116,103.237999,0.561699987,0.166500002
145.2404022,0.388999999,2.272000074,102.7040024,0.527899981,0.179399997
141.570694,0.400000006,2.260999918,101.7559967,0.230900005,0.273099989
135.054306,0.416999996,2.262000084,103.6920013,0.461299986,0.204699993
132.0942993,0.416000009,2.260499954,104.2210007,0.627399981,0.131600007
129.1343994,0.414999992,2.259000063,104.75,0.844200015,0.0053
129.6842957,0.400000006,2.062999964,99.5739975,1.221300006,0
131.3367004,0.384999991,1.960999966,105.0339966,1.006299973,0
132.1459045,0.421999991,1.972000003,101.8099976,0.755900025,0.0286
131.2277985,0.417499989,2.032500029,101.4339981,0.709900022,0.056200001
130.3097992,0.412999988,2.092999935,101.0579987,0.666400015,0.093900003
128.2232056,0.416999996,2.167000055,106.3270035,0.975600004,0
123.8184967,0.412000001,2.177000046,101.9850006,1.292299986,0
126.2045975,0.437000006,2.128999949,98.35099793,1.460000038,0
123.906601,0.460999996,1.944000006,93.18599701,1.569000006,0
125.3746033,0.445499986,1.899999976,95.98950195,1.436499953,0
126.8426971,0.430000007,1.855999947,98.79299927,1.30400002,0
125.7415009,0.419999987,1.873999953,108.663002,1.109300017,0
128.7505035,0.39199999,2.016000032,114.5250015,1.28429997,0
129.4100037,0.386999995,2.098999977,111.2929993,1.592000008,0
128.9965973,0.403499991,2.046499968,107.7839966,1.674999952,0
128.5830994,0.419999987,1.993999958,104.2750015,1.758000016,0
128.0332031,0.442000002,1.860999942,103.9209976,1.512699962,0
127.8318024,0.460000008,1.884999991,101.427002,1.039999962,0
128.9329987,0.426999986,2.039999962,103.0339966,0.612699986,0.144099996
129.0386963,0.391000003,2.246999979,102.1380005,0.579100013,0.159999996
127.7537994,0.395000011,2.254499912,105.1650009,0.518299997,0.182999998
126.4689026,0.398999989,2.262000084,108.1920013,0.463200003,0.203999996
126.5607987,0.388000011,2.295000076,110.3099976,0.395799995,0.213499993
126.7381973,0.397000015,2.395999908,107.2279968,0.314799994,0.218999997
133.4371033,0.365999997,2.443000078,106.4810028,0.352899998,0.173700005
136.1894074,0.381999999,2.423000097,108.5859985,0.342200011,0.192200005
135.819397,0.377000004,2.412499905,110.6159973,0.372500002,0.183400005
135.4494019,0.372000009,2.40199995,112.6460037,0.404900014,0.173500001
133.3390045,0.370000005,2.403000116,111.2109985,0.424499989,0.164000005
132.3283997,0.372000009,2.388000011,107.3600006,0.513499975,0.145099998
137.1923981,0.375999987,2.346999884,101.8450012,0.874800026,0.0026
137.344101,0.395999998,2.272500038,101.9410019,1.038800001,0
137.495697,0.416000009,2.197999954,102.0370026,1.123999953,0
131.4385986,0.393000007,2.089999914,104.1849976,1.251299977,0
130.5211945,0.397000015,2.089999914,110.6460037,1.088700056,0
132.4642944,0.389999986,2.181999922,111.7070007,1.150300026,0
130.5375977,0.414999992,2.174000025,114.9150009,1.314700007,0
127.876503,0.42750001,2.140500069,109.8130035,1.374500036,0
125.2154007,0.439999998,2.107000113,104.7109985,1.434299946,0
119.2942963,0.421000004,2.082999945,117.4140015,1.128999949,0
121.4047012,0.40200001,2.157000065,111.6409988,0.496899992,0.191200003
124.8919983,0.398999989,2.230000019,101.8229981,0.298400015,0.264699996
123.6548996,0.404500008,2.271500111,103.376503,0.337700009,0.248300001
122.4178009,0.409999996,2.312999964,104.9300003,0.380899996,0.229599997
124.8039017,0.449999988,2.28399992,116.9120026,0.671599984,0.089000002
117.4253998,0.42899999,2.217000008,113.8079987,0.845000029,0.0052
117.6091995,0.44600001,2.221999884,112.4540024,1.047700048,0
116.5080032,0.419,2.262000084,110.6380005,0.893000007,0.0016
119.0261993,0.423000008,2.253000021,112.9240036,1.002200007,0
121.5444031,0.426999986,2.243999958,115.2099991,1.043300033,0
121.9119034,0.411000013,2.220000029,117.2099991,0.796299994,0.0141
120.4432983,0.444000006,2.213000059,117.7409973,0.889699996,0.0018
117.7034988,0.455000013,2.246000052,119.3410034,1.095999956,0
118.1623001,0.467999995,2.225500107,119.2099991,1.162299991,0
118.6210022,0.481000006,2.204999924,119.0790024,1.228700042,0
121.4664002,0.444000006,2.144999981,120.2050018,1.256299973,0
122.0503998,0.451999992,2.112999916,120.2829971,1.140699983,0
124.3445969,0.458000004,2.135999918,119.8410034,1.199300051,0
120.2154999,0.497999996,2.163000107,122.2839966,1.219699979,0
120.9396973,0.49849999,2.163000107,123.3450012,1.25699997,0
121.6640015,0.499000013,2.163000107,124.4059982,1.29429996,0
112.1196976,0.467999995,2.140000105,123.7460022,1.23300004,0
110.1009979,0.442000002,2.144999981,121.4520035,1.312299967,0
108.5983963,0.453000009,2.170000076,121.1009979,1.296300054,0
109.7914963,0.448500007,2.142999888,120.9609985,1.269500017,0
110.9844971,0.444000006,2.115999937,120.8209992,1.242699981,0
113.6462021,0.456999987,2.111999989,120.012001,1.065700054,0
110.6408997,0.421999991,2.122999907,118.9940033,1.014000058,0
112.0177002,0.485000014,2.150000095,108.6839981,1.10769999,0
109.4478989,0.490999997,2.137000084,109.5820007,1.159700036,0
109.6927033,0.51700002,2.115999937,113.473999,1.218199968,0
109.9374008,0.542999983,2.095000029,117.3659973,1.27670002,0
111.9560013,0.509000003,2.119999886,114.7710037,1.483700037,0
114.4856033,0.507000029,2.111999989,118.5479965,1.597000003,0
118.9822006,0.49000001,1.988000035,115.0889969,1.552000046,0
123.0194016,0.477999985,1.963999987,105.3529968,0.948800027,0
128.1004944,0.469999999,1.99849999,103.199501,0.615400016,0.142000005
133.1817017,0.462000012,2.032999992,101.0459976,0.389699996,0.231900007
137.5863037,0.393999994,2.292999983,101.1650009,0.2086,0.272100002
141.4411011,0.370000005,2.351999998,103.8170013,0.205200002,0.242699996
137.0086975,0.333000004,2.338000059,105.2509995,0.181600004,0.229499996
134.2557983,0.335500002,2.329999924,107.5175018,0.213,0.224299997
131.5028076,0.338,2.322000027,109.7839966,0.248300001,0.218099996
125.4671021,0.368000001,2.354000092,114.2190018,0.301400006,0.212699994
120.2356033,0.409999996,2.336999893,116.4639969,0.34799999,0.233899996
121.5205002,0.439999998,2.306999922,115.9349976,0.25,0.284999996
119.1143036,0.453000009,2.305000067,118.5699997,0.283399999,0.272300005
120.1235962,0.455500007,2.312000036,120.737999,0.337700009,0.251700014
121.1328964,0.458000004,2.319000006,122.9059982,0.399899989,0.228
116.8478012,0.49000001,2.259999991,122.0070038,1.184000015,0
116.1128006,0.479000002,2.190000057,119.1490021,1.588700056,0
110.6069031,0.483999997,2.032000065,110.2600021,1.710299969,0
111.7558975,0.486000001,1.947999954,107.9134979,1.599799991,0
112.9048996,0.488000006,1.863999963,105.5670013,1.489300013,0
119.512001,0.451999992,1.853999972,99.84799957,0.645600021,0.114200003
121.6224976,0.370999992,1.991999984,97.08200073,0.225799993,0.294200003
121.4462967,0.282999992,2.285000086,99.20700073,0.185000002,0.220699996
116.0323029,0.26699999,2.342999935,100.0849991,0.214699999,0.186100006
118.4177017,0.281500012,2.347500086,101.211998,0.252099991,0.180899993
120.8031998,0.296000004,2.351999998,102.3389969,0.294200003,0.174899995
119.2125015,0.312999994,2.361999989,103.5739975,0.381700009,0.156399995
124.1684036,0.333999991,2.354000092,102.9209976,0.672900021,0.087700002
120.0971985,0.356000006,2.322000027,101.3239975,0.716700018,0.0513
120.1853027,0.370999992,2.297499895,101.8174973,0.605000019,0.146400005
120.2733994,0.386000007,2.273000002,102.310997,0.508899987,0.184900001
116.0523987,0.388000011,2.286000013,101.564003,0.443899989,0.2016
113.0470963,0.407000005,2.292000055,99.80500031,0.882200003,0.0021
113.1427994,0.395999998,2.234999895,97.8010025,1.166700006,0
113.7380981,0.418000013,2.094000101,95.78099823,1.187700033,0
116.2210007,0.414000005,2.071500063,94.11949921,1.022500038,0
118.7040024,0.409999996,2.049000025,92.45800018,0.665099978,0.095100001
124.1143036,0.39199999,2.132999897,90.95700073,0.388500005,0.2324
124.2024002,0.398000002,2.282000065,91.10099793,0.291000009,0.254599989
126.4047012,0.402999997,2.346999884,97.44000244,0.353199989,0.225400001
124.7875977,0.437000006,2.378999949,104.9329987,0.377000004,0.233400002
123.2987976,0.426999986,2.357500076,108.4710007,0.41870001,0.218400002
121.8099976,0.416999996,2.335999966,112.0090027,0.464100003,0.202700004
115.2595978,0.409999996,2.226000071,114.3229981,0.662599981,0.097599998
113.9419022,0.411000013,2.194000006,119.9229965,1.065700054,0
113.7380981,0.437999994,2.213000059,117.6179962,1.263000011,0
114.5805969,0.440499991,2.171000004,115.5179977,1.228299975,0
115.4232025,0.442999989,2.128999949,113.4179993,1.193699956,0
120.0115967,0.435000002,2.085999966,108.5,0.700500011,0.063500002
126.6388016,0.405000001,2.134999991,106.0039978,0.324699998,0.256599993
136.0874939,0.379000008,2.303999901,105.5070038,0.267500013,0.243300006
135.2039948,0.375,2.349999905,107.7470017,0.232500002,0.239899993
137.6820068,0.365500003,2.355999947,109.6794968,0.255299985,0.224700004
140.1598969,0.356000006,2.361999989,111.6119995,0.279700011,0.209700003
145.0202026,0.333999991,2.345999956,115.8270035,0.500400007,0.141299993
155.0805054,0.312999994,2.276000023,121.8909988,1.075999975,0
164.8829041,0.347000003,2.200999975,123.8010025,1.568300009,0
165.6663055,0.36649999,2.179500103,122.9445038,1.678799987,0
166.449707,0.386000007,2.157999992,122.0879974,1.789299965,0
159.3934021,0.423999995,1.960000038,119.3349991,1.762699962,0
141.8827972,0.430999994,1.89199996,113.8560028,1.08829999,0
128.2093964,0.386999995,1.889999986,104.7289963,0.235499993,0.290499985
119.4817963,0.352999985,2.104000092,99.18499756,0.071699999,0.342000008
118.4264984,0.321500003,2.163000107,96.6949997,0.065800004,0.310000002
117.3712997,0.289999992,2.221999884,94.20500183,0.060199998,0.27790001
114.7096024,0.286000013,2.260999918,91.10700226,0.050500002,0.264400005
115.838501,0.279000014,2.289999962,90.90799713,0.065700002,0.247899994
117.5197983,0.289999992,2.332000017,88.93299866,0.045699999,0.245700002
118.8047028,0.298500001,2.341500044,89.75050354,0.033,0.25060001
120.0895996,0.307000011,2.351000071,90.56800079,0.021600001,0.255499989
124.6516037,0.277999997,2.39199996,90.3239975,0.022500001,0.228200004
127.302002,0.272000015,2.430999994,90.75700378,0.065700002,0.201900005
130.9730072,0.272000015,2.453000069,90.71399689,0.170699999,0.166500002
129.1506958,0.289999992,2.430999994,89.63700104,0.203400001,0.172900006
128.7738037,0.287000001,2.407999992,89.58550263,0.230199993,0.170599997
128.3968964,0.284000009,2.384999991,89.53399658,0.259499997,0.167999998
125.001503,0.26699999,2.38199997,88.98799896,0.327899993,0.143299997
121.642601,0.266000003,2.361999989,89.89600372,0.204899997,0.181600004
119.3483963,0.254999995,2.344000101,90.76599884,0.138500005,0.200200006
120.7591019,0.255499989,2.333499908,91.73049927,0.119400002,0.209000006
122.169899,0.256000012,2.322999954,92.6949997,0.101899996,0.217500001
127.5335999,0.26699999,2.282999992,95.55400085,0.1294,0.229200006
129.8755951,0.275999993,2.239000082,95.76899719,0.075099997,0.261999995
127.1460037,0.277999997,2.276000023,92.67700195,0.0307,0.260699987
125.8471985,0.246999994,2.361000061,91.79599762,0.0089,0.225400001
128.7599945,0.246999994,2.392499924,92.25299835,0.028100001,0.210700005
131.672699,0.246999994,2.424000025,92.70999908,0.051399998,0.194999993
131.3970947,0.273999989,2.394000053,91.93000031,0.131699994,0.195299998
132.1925049,0.328999996,2.338999987,91.97799683,0.418000013,0.161200002
132.5536957,0.377000004,2.335999966,91.9260025,0.554099977,0.149399996
136.7745972,0.381000012,2.299000025,92.75299835,0.763199985,0.0254
139.0720062,0.372500002,2.278000116,92.48750305,0.693799973,0.068999998
141.3692932,0.363999993,2.25699997,92.22200012,0.630200028,0.129099995
141.2812042,0.358999997,2.272000074,91.11000061,0.622300029,0.136199996
142.5661926,0.36500001,2.265000105,91.70800018,0.621100009,0.137199998
136.9985962,0.379000008,2.163000107,92.13500214,0.588699997,0.156299993
135.8074951,0.368999988,2.145999908,91.77950287,0.422800005,0.219400004
134.6163025,0.358999997,2.128999949,91.4240036,0.297800005,0.266799986
138.7541962,0.342999995,2.217999935,90.51799774,0.105099998,0.289600015
143.050705,0.310000002,2.40899992,91.12400055,0.0583,0.231000006
146.3390961,0.303000003,2.483999968,90.90200043,0.063500002,0.205500007
144.4765015,0.319000006,2.479000092,91.9260025,0.116999999,0.201499999
145.2996063,0.327499986,2.473999977,92.35449982,0.139200002,0.201900005
146.1226044,0.335999996,2.469000101,92.78299713,0.163900003,0.201700002
146.5278931,0.326000005,2.437999964,93.77799988,0.224999994,0.185599998
146.6210022,0.307999998,2.434999943,94.68000031,0.316799998,0.150600001
146.4862976,0.317999989,2.34100008,95.55500031,0.545400024,0.125300005
155.3309937,0.340499997,2.275500059,95.84799957,0.703499973,0.061099999
164.1755981,0.363000006,2.210000038,96.14099884,0.90140003,0.0013
182.5482025,0.388999999,2.082999945,96.26799774,1.033300042,0
200.4212036,0.395999998,2.073999882,96.1190033,0.611500025,0.144999996
204.8054047,0.386000007,2.138000011,96.29299927,0.430599988,0.216399998
204.8054047,0.374000013,2.230999947,96.05699921,0.268700004,0.257699996
204.8054047,0.380499989,2.246999979,95.875,0.334800005,0.238399997
204.8054047,0.386999995,2.263000011,95.69300079,0.413300008,0.215499997
204.8054047,0.400999993,2.29399991,95.30400085,0.553499997,0.169699997
204.8054047,0.409000009,2.259999991,95.42900085,0.849799991,0.0047
204.8054047,0.432000011,2.187000036,95.61000061,1.027699947,0
204.8054047,0.433999986,2.178499937,95.71499634,1.067999959,0
204.8054047,0.43599999,2.170000076,95.8199997,1.108299971,0
204.8054047,0.44600001,1.965000033,95.97200012,1.482300043,0
204.8054047,0.414000005,1.723999977,96.05200195,1.744300008,0
204.8054047,0.405000001,1.523000002,96.125,2.022000074,0
204.8054047,0.405000001,1.51699996,96.125,1.829300046,0
204.8054047,0.404500008,1.54400003,96.125,1.76880002,0
204.8054047,0.404000014,1.57099998,96.125,1.708299995,0
204.8054047,0.419999987,1.712000012,96.125,1.535699964,0
204.8054047,0.425999999,1.809999943,96.125,1.16869998,0
