GR,NPHI,RHOB,DT,VCL,PHIE
40.84703064,0.194127992,2.36716795,91.41188812,0.001016,0.184499413
42.38770676,0.184891999,2.373008013,89.55381012,0.006068,0.180143938
47.3411293,0.176731989,2.401855946,88.13526917,0.049952,0.156012118
63.44199371,0.178051993,2.421415806,87.87693787,0.16832,0.126303121
85.0266571,0.189564005,2.460943937,86.38270569,0.551092029,0.051410157
101.6501007,0.227147996,2.517008066,84.9814682,0.951532006,0
104.4636993,0.244064003,2.531728029,83.18206024,1,0
100.3583679,0.218268007,2.513084173,82.37702942,0.98191601,0
97.441185,0.204947993,2.50792408,80.30630493,0.960076034,0
101.4411087,0.199011996,2.511759996,79.33003235,0.974896014,0
101.791832,0.205827996,2.526063919,80.91585541,1,0
102.5058289,0.212132007,2.533799887,81.87469482,1,0
100.1207504,0.217440009,2.544827938,81.89133453,0.99732399,0
101.5237579,0.219191998,2.552492142,81.89216614,0.984835982,0
104.8237228,0.209923998,2.552448034,81.40542603,1,0
108.1977844,0.181219995,2.544456005,81.25362396,1,0
107.1635208,0.161763996,2.538140059,78.934021,1,0
99.73735046,0.156532005,2.519296169,79.03187561,0.991443992,0
87.57366943,0.155947998,2.48824811,79.76070404,0.84098798,0.010826562
77.16757965,0.162156001,2.425940037,82.51038361,0.508791983,0.072453126
71.58261108,0.165756002,2.383651972,86.36804962,0.318903983,0.126794145
72.55849457,0.193872005,2.404331923,87.72222138,0.409731984,0.100514844
78.79359436,0.207524002,2.433032036,87.20107269,0.567016006,0.059437305
88.99938965,0.212372005,2.468519926,87.09866333,0.761080027,0.019982813
95.23261261,0.189404011,2.484200001,85.63341522,0.920032024,0
89.96181488,0.143900007,2.440279961,81.8048172,0.789184034,0.025945311
77.72457123,0.126700014,2.418404102,80.5177002,0.511627972,0.076660551
69.78314209,0.119787999,2.411419869,79.86214447,0.294200003,0.1135998
75.81433868,0.114748001,2.466660023,80.48471069,0.4384,0.060628124
87.96595764,0.13696,2.524487972,81.23397827,0.820136011,0
96.82446289,0.154239997,2.552376032,80.81153107,0.972728014,0
99.28684998,0.170295999,2.548683882,79.7424469,0.980035961,0
97.31008148,0.186184004,2.541795969,78.48155975,0.945060015,0
98.84641266,0.201432005,2.551595926,77.39217377,0.980916023,0
99.02075958,0.220527992,2.56043601,77.71535492,0.987828016,0
97.6845932,0.217935994,2.562764168,78.06033325,0.955547988,0
92.45613098,0.210495994,2.561295986,78.08505249,0.884627998,0
91.03644562,0.180284008,2.559208155,77.76940918,0.856343985,0
89.33275604,0.165659994,2.51347208,79.32150269,0.821776032,0
86.78935242,0.168651998,2.426136017,80.82215881,0.704764009,0.043380857
78.78807068,0.172900006,2.361383915,82.18562317,0.528531969,0.108940817
72.73310089,0.175899997,2.322024107,83.40182495,0.406159997,0.151273236
66.61517334,0.185500011,2.291408062,83.20442963,0.249216005,0.193451956
66.19987488,0.19250001,2.304167986,86.90991974,0.245407999,0.186292976
68.75052643,0.200307995,2.313656092,88.27241516,0.291224003,0.173621491
74.85475159,0.194787994,2.32008791,89.08029938,0.384943992,0.155603916
75.08056641,0.198835999,2.334572077,89.32914734,0.438959986,0.138657033
70.93955994,0.178504005,2.346251965,87.93572235,0.316059977,0.149941593
63.55473328,0.172688007,2.363948107,87.83412933,0.192404002,0.157749221
59.56490326,0.163483992,2.395715952,86.88865662,0.150968,0.144634381
59.27613449,0.156524003,2.423748016,85.86009216,0.146047995,0.12822637
63.41960526,0.150759995,2.455783844,84.39833832,0.195868,0.10121797
66.17186737,0.140283987,2.441264153,82.64714813,0.242068008,0.10312207
66.54269409,0.139051989,2.427376032,80.40563965,0.24402,0.111346096
64.97273254,0.140320003,2.417484045,80.30644989,0.230376005,0.119432814
59.85128403,0.140151992,2.402987957,80.60202789,0.17503199,0.136609569
51.70597076,0.137692004,2.392551899,82.69420624,0.073075995,0.158190623
47.36588287,0.136388004,2.402359963,84.23488617,0.029536001,0.158794135
44.95632553,0.148356006,2.423016071,85.23400116,0.019928001,0.147631243
48.07621002,0.152316004,2.424576044,86.20630646,0.033344001,0.144649223
46.99429321,0.159515992,2.424335957,88.13859558,0.031856,0.144985557
45.79161835,0.163632006,2.403759956,91.10770416,0.022008,0.159030855
44.61067963,0.18543601,2.403704166,91.53631592,0.016416,0.159954876
46.5582161,0.195107997,2.401736021,90.888237,0.035592001,0.158217192
51.58767319,0.197388008,2.413496018,90.46764374,0.062288001,0.147060543
57.64109802,0.191027999,2.439296007,89.42661285,0.122384004,0.122292385
60.5300827,0.185440004,2.447131872,86.86825562,0.167328,0.110820316
59.85295868,0.183711991,2.448004007,85.36061859,0.151951999,0.112576172
58.88546372,0.183832005,2.450044155,84.34181976,0.145472005,0.112303905
60.40998459,0.189308003,2.46081996,83.5284729,0.156100005,0.104099214
65.75878143,0.201644003,2.480499983,83.66426849,0.233307988,0.080556251
71.4710846,0.205511987,2.488840103,82.80111694,0.340448022,0.059397265
75.59064484,0.205011994,2.495795965,82.30715179,0.461012006,0.037095118
77.34011078,0.196724013,2.488292217,82.09391022,0.346668005,0.058812305
77.98902893,0.186875999,2.47448802,81.85574341,0.367671996,0.064062692
76.0489502,0.168060005,2.455976009,81.60778046,0.324512005,0.081864059
75.78616333,0.165624008,2.48119998,80.22816467,0.323408008,0.066628121
74.25140381,0.17034401,2.495223999,79.93624115,0.290383995,0.063015625
73.37004089,0.174952,2.503959894,79.55018616,0.262015998,0.061958592
74.44598389,0.176532,2.509464026,78.16667175,0.287588,0.054719336
77.96244049,0.179019988,2.511895895,77.38619232,0.41634801,0.033939064
81.77096558,0.190047994,2.484871864,78.28394318,0.56081605,0.028735157
83.18971252,0.19700399,2.47397995,80.21186066,0.591924012,0.030739063
84.20046234,0.200460002,2.467115879,81.93378449,0.62033999,0.03064297
84.38674164,0.195592001,2.45923996,82.97013092,0.643584013,0.031958204
82.74311066,0.196991995,2.470000029,84.60781097,0.553719997,0.038925003
80.85604096,0.206735998,2.49019599,85.25787354,0.493479997,0.035552736
81.15637207,0.218963996,2.507031918,85.43093109,0.465248019,0.029575001
84.08521271,0.215628013,2.505280018,84.7182312,0.60264802,0.010788672
85.77684784,0.192103997,2.509047985,85.4030838,0.698563993,0
85.89216614,0.197480008,2.551455975,85.98779297,0.718724012,0
86.38684082,0.217220008,2.577232122,85.84170532,0.717043996,0
82.71707916,0.232472003,2.589636087,85.5129776,0.644623995,0.000550781
76.46260071,0.234200001,2.517923832,85.18460846,0.371023983,0.037138477
68.8821106,0.227479994,2.396947861,84.82575989,0.180700004,0.139399409
63.45250702,0.239736006,2.334100008,86.33236694,0.109459996,0.188431248
63.18542099,0.244908005,2.331507921,86.93969727,0.109928004,0.189944923
64.65726471,0.243283987,2.341431856,87.40399933,0.117080003,0.182781249
68.75700378,0.240595996,2.331663847,88.2287674,0.190495998,0.177736327
72.32650757,0.235091999,2.302675962,88.95333099,0.245288,0.187193558
70.52063751,0.226484001,2.286211968,89.18903351,0.214768007,0.201807812
67.56249237,0.224204004,2.281255961,89.23699951,0.186964005,0.208955079
65.40085602,0.221780002,2.297696114,90.073349,0.130544007,0.207455471
69.46607971,0.246163994,2.333839893,90.69126892,0.206263989,0.174014837
73.14287567,0.238163993,2.350239992,90.55587006,0.290143997,0.151455268
76.59809113,0.21790801,2.34907198,90.3183136,0.322503984,0.147331253
74.6717453,0.205548003,2.345747948,90.16027069,0.294411987,0.153567195
75.76114655,0.210679993,2.346859932,88.60436249,0.314983994,0.149775773
75.64463806,0.227960005,2.341052055,87.22462463,0.316399992,0.153139055
77.00203705,0.229900003,2.343319893,86.08218384,0.341832012,0.147946671
78.0947876,0.226899996,2.349920034,85.63043976,0.361295998,0.140971884
80.32620239,0.221632004,2.361055851,85.28070068,0.45123598,0.120711327
81.76196289,0.224207997,2.366616011,85.20313263,0.530360043,0.105463281
80.66181946,0.215616003,2.365175962,85.16275787,0.439591974,0.119949415
74.17310333,0.197367996,2.385247946,84.78514862,0.262531996,0.134248048
68.748703,0.182007998,2.41435194,84.06911469,0.205260009,0.125039056
66.55085754,0.178995997,2.459892035,82.90652466,0.160392001,0.104059368
70.68374634,0.197916001,2.459067822,82.4552536,0.233047992,0.093668751
78.34771729,0.214668006,2.412987948,83.47180176,0.437936008,0.091002151
84.44116211,0.212464005,2.390428066,83.87984467,0.592571974,0.081572264
84.45370483,0.212551996,2.373692036,85.25282288,0.650747955,0.083093755
80.52839661,0.213788003,2.382884026,87.66368866,0.487583995,0.101937115
78.32485199,0.213656008,2.401263952,88.0897522,0.375119984,0.107559376
78.44010925,0.221480012,2.401168108,87.49790192,0.412631989,0.10203398
81.84468079,0.217879996,2.393052101,87.17295075,0.513791978,0.091764644
84.06445313,0.219847992,2.388468027,86.74501038,0.61322397,0.079696871
87.32106781,0.212324008,2.405304194,86.05032349,0.741299987,0.050236721
88.30860138,0.214028001,2.434787989,86.29956818,0.767856002,0.028228907
88.68717957,0.211868003,2.452427864,86.21775818,0.772512019,0.01679375
85.99108887,0.207947999,2.463644028,86.1989975,0.730563998,0.016223634
83.87911987,0.202140003,2.467155933,86.08752441,0.628252029,0.029476563
80.73691559,0.201959997,2.466747999,85.94306946,0.470331997,0.053348046
84.7642746,0.222064003,2.456619978,85.85625458,0.73545599,0.019830469
87.38189697,0.226960003,2.442219973,85.83995819,0.74616003,0.026941406
90.10674286,0.232552007,2.429095984,85.75405884,0.784592032,0.029214844
89.89281464,0.226712003,2.423232079,85.79386139,0.799072027,0.030592188
91.15682983,0.219584003,2.44136405,85.5182724,0.834076047,0.014271485
89.23847961,0.212436006,2.446124077,85.47236633,0.749956012,0.023989063
85.89815521,0.216516003,2.440819979,85.64543152,0.706467986,0.033790626
85.11898041,0.222575992,2.437488079,85.87794495,0.670471966,0.041201368
87.92402649,0.234104008,2.446239948,86.07385254,0.753583968,0.023399999
90.3099823,0.235579997,2.473360062,86.42269135,0.811327994,0.002274219
91.43415833,0.239259988,2.486124039,86.51079559,0.827711999,0
93.74243164,0.241395995,2.493371964,86.59392548,0.855383992,0
97.73258972,0.235648006,2.494427919,86.82967377,0.946295977,0
101.0579529,0.217216,2.49873209,86.39639282,1,0
102.2558594,0.199624002,2.517511845,85.6638794,1,0
101.2211151,0.189779997,2.524432182,85.03951263,0.99990797,0
98.44829559,0.184980005,2.530768156,84.31259918,0.982867956,0
93.36634827,0.196036011,2.537764072,83.03836823,0.86866796,0
88.04494476,0.209956005,2.526155949,82.33681488,0.750331998,0
84.50940704,0.218835995,2.501640081,82.58418274,0.646052003,0.008818359
84.34391785,0.222744003,2.473360062,82.97898865,0.53342396,0.039882813
88.12540436,0.235535994,2.458840132,84.32155609,0.765048027,0.013985547
89.16043091,0.234699994,2.454120159,85.73654175,0.789124012,0.013287109
90.7092514,0.225419998,2.448127985,87.16136169,0.796307981,0.015865626
88.19629669,0.221880004,2.447623968,87.61351776,0.761604011,0.021400001
86.89842224,0.224459991,2.452967882,87.82540131,0.743731976,0.020802345
86.36092377,0.229860008,2.485896111,87.50469208,0.722276032,0.00463457
87.3369751,0.233920008,2.495163918,87.11875916,0.752439976,0
89.16381836,0.229088008,2.497539997,86.88957214,0.784751952,0
90.24330902,0.222044006,2.498739958,86.75125122,0.804995954,0
90.57774353,0.215583995,2.494223833,86.29619598,0.799303949,0
93.0320816,0.215943992,2.49002409,85.86804199,0.860816002,0
94.46926117,0.226911992,2.501044035,85.46087647,0.907220006,0
97.40383911,0.227944002,2.507411957,85.33666992,0.946292043,0
96.40691376,0.227380008,2.511287928,85.306427,0.937651992,0
94.44445038,0.22442399,2.504143953,85.35910797,0.889947951,0
93.94996643,0.235463992,2.509135962,85.45379639,0.87746799,0
93.33750916,0.243908003,2.509568214,85.97039032,0.871475995,0
93.91413117,0.241884008,2.513855934,86.27050018,0.875236034,0
93.23087311,0.242604002,2.514252186,86.54958344,0.866115987,0
93.33345032,0.237739995,2.522175789,86.81071472,0.864448011,0
95.56169128,0.244268,2.517967939,87.00048065,0.913119972,0
96.15305328,0.236527994,2.528491974,87.1761322,0.922587991,0
95.99581909,0.239288002,2.543076038,87.13731384,0.920548022,0
96.55979157,0.231788009,2.543079853,87.12613678,0.928843975,0
94.31916046,0.219980001,2.545911789,86.98914337,0.885523975,0
94.33650208,0.216675997,2.54104805,87.15721893,0.877304018,0
91.59200287,0.235648006,2.544408083,87.36487579,0.831583977,0
92.61216736,0.246808007,2.547823906,87.57385254,0.848864019,0
97.46443939,0.250140011,2.547048092,87.51241303,0.936444044,0
100.4122086,0.231660008,2.551104069,87.55395508,0.998484016,0
103.4650269,0.232767999,2.545808077,88.05495453,1,0
99.50291443,0.238491997,2.550368071,87.91216278,0.989956021,0
100.6140976,0.239932001,2.555151939,87.5675354,0.987724006,0
98.23661804,0.237787992,2.555099964,87.06787872,0.962456048,0
96.08911133,0.233372003,2.542212009,86.96700287,0.915368021,0
91.86132813,0.250351995,2.542592049,86.60154724,0.815351963,0
91.2483139,0.244028002,2.547032118,86.23291016,0.823955953,0
92.60040283,0.230452001,2.544807911,86.01204681,0.846364021,0
94.23228455,0.223388001,2.531928062,86.01959992,0.885936022,0
91.71153259,0.238003999,2.528615952,86.0718689,0.812784016,0
91.13491058,0.246271998,2.533456087,85.84867859,0.820536017,0
94.17851257,0.247868002,2.533839941,86.01541901,0.857939959,0
98.29685211,0.232244,2.525935888,86.90878296,0.957531989,0
102.2181549,0.22484,2.522480011,87.93818665,0.998751998,0
101.0384522,0.240823999,2.53582406,88.62908173,0.990879953,0
101.7176819,0.248559997,2.528743982,88.58660126,1,0
101.671196,0.261016011,2.520463944,89.1711731,1,0
100.5275955,0.272799999,2.51582408,90.48625946,1,0
97.50469971,0.263947994,2.522991896,90.35564423,0.927951992,0
96.09483337,0.248539999,2.533744097,90.41477203,0.919791997,0
96.16200256,0.234436005,2.542711973,90.39896393,0.931820035,0
97.35122681,0.238743991,2.535907984,89.67080689,0.936583996,0
99.53890991,0.246664003,2.517204046,89.90596008,0.990935981,0
101.3275909,0.232416004,2.512712002,89.49825287,1,0
101.7199249,0.230016008,2.515136004,89.31345367,1,0
100.8667603,0.234443992,2.516891956,89.18352509,1,0
101.8101807,0.250560015,2.513579845,89.39111328,1,0
103.6414032,0.254496008,2.507579804,90.50917816,1,0
103.2834625,0.253915995,2.514676094,91.31018066,1,0
99.65573883,0.250964016,2.516595841,92.022789,0.986079991,0
96.26895142,0.248283997,2.516039848,92.69766998,0.939711988,0
94.85374451,0.25829199,2.515403986,93.05786133,0.897100031,0
96.11634827,0.27166,2.524932146,93.59999085,0.92306,0
97.5643692,0.281015992,2.535964012,94.2016449,0.955532014,0
100.0689545,0.282936007,2.546548128,94.5375061,0.998611987,0
98.45193481,0.275715977,2.529396057,94.86045837,0.979387999,0
95.11930084,0.259119988,2.519124031,95.08589172,0.898555994,0
92.18041229,0.255096018,2.505212069,95.39151764,0.816771984,0
90.26816559,0.258652002,2.50267601,95.53185272,0.820451975,0
94.23735046,0.264987975,2.496795893,95.56858063,0.889595985,0
94.44723511,0.267995983,2.497123957,96.67523193,0.881583989,0
98.89822388,0.269580007,2.493512154,98.00730133,0.969663978,0
96.97480011,0.272843987,2.495192051,99.02941895,0.941208005,0
98.05560303,0.275724024,2.493031979,99.51381683,0.952367961,0
100.1285782,0.275436014,2.501240015,99.22650909,0.991367996,0
103.4647064,0.286128014,2.501539946,98.79143524,1,0
108.0140686,0.301476002,2.504719973,98.62273407,1,0
108.8327255,0.30845198,2.50383997,99.67562103,1,0
105.6753159,0.307567984,2.502716065,100.063179,1,0
102.7702179,0.317288011,2.498084068,100.8255692,1,0
99.93643951,0.325704008,2.502223969,100.8085403,0.998067975,0
100.6665955,0.341580004,2.495372057,101.1234055,1,0
99.52493286,0.333235979,2.489612103,101.2797699,0.99496001,0
98.72167206,0.331643999,2.482788086,101.2661896,0.978232026,0
99.7877655,0.328644007,2.489459992,101.6128235,0.994935989,0
101.5527573,0.321639985,2.471024036,100.5379791,0.998143971,0
99.49714661,0.316431999,2.458303928,100.6678467,0.988903999,0
99.5504303,0.308872014,2.453927994,101.6523209,0.990527988,0
99.19786835,0.314763993,2.449411869,103.055336,0.985324025,0
95.6346817,0.317692012,2.445523977,103.4605255,0.909579992,0.000960938
94.86374664,0.32286799,2.446124077,103.9784622,0.888604045,0.003228516
92.68340302,0.337988019,2.449016094,104.7274704,0.849928021,0.007257813
92.82906342,0.353891999,2.440680027,105.1160278,0.855687976,0.011461915
91.13526154,0.370871991,2.428403854,106.118515,0.82664001,0.023332812
90.4888916,0.372671992,2.409852028,107.808403,0.80883199,0.037362497
91.71021271,0.348760009,2.394975901,110.7061234,0.827395976,0.043585938
85.7723465,0.337960005,2.393332005,111.8838425,0.717943966,0.061007813
82.14469147,0.331191987,2.393899918,113.4234543,0.573855996,0.082300581
79.52968597,0.34484002,2.39279604,115.4338074,0.438028008,0.10333164
82.84626007,0.365048021,2.370307922,118.7401657,0.619996011,0.089734376
81.91921234,0.353399992,2.36123991,116.8477325,0.501995981,0.112956248
80.26107025,0.353399992,2.366039991,117.5882874,0.469752014,0.114874996
76.35606384,0.359391987,2.370840073,117.9587708,0.366416007,0.127447262
76.42119598,0.368356019,2.368268013,117.9820557,0.330240011,0.134448633
77.3556366,0.350595981,2.368243933,117.4493561,0.348360002,0.131782025
78.93267059,0.338663995,2.374083996,117.4652252,0.402844012,0.120014451
77.06795502,0.329412013,2.386336088,117.3768158,0.395175993,0.113676563
75.75597382,0.327131987,2.399512053,117.2603378,0.31428799,0.117760547
77.46676636,0.332016021,2.382236004,117.9263229,0.373668015,0.119415626
79.46017456,0.32812798,2.357323885,118.1423264,0.457379997,0.122010157
81.88526917,0.338587999,2.354396105,118.7603912,0.534936011,0.112222657
81.6723938,0.353311986,2.353591919,119.2722626,0.550068021,0.110390618
81.57910156,0.372096002,2.35768795,119.9578476,0.523284018,0.11192812
81.64247894,0.374312013,2.362460136,121.0519562,0.513047993,0.110538475
83.91365051,0.355832011,2.357540131,121.1906281,0.611424029,0.098839067
87.63110352,0.335680008,2.351059914,121.4808502,0.737511993,0.083819144
88.28928375,0.333400011,2.346992016,123.4552307,0.767931998,0.081787497
86.78805542,0.356151998,2.335671902,123.795929,0.721715987,0.095649026
85.86914825,0.384579986,2.318691969,124.0558319,0.712448001,0.107382618
88.14611054,0.392756015,2.311908007,124.0036621,0.768296003,0.103074417
92.81546021,0.397168011,2.307871819,122.3205566,0.833112001,0.095823243
95.69765472,0.396888018,2.305752039,104.1304703,0.912787974,0.064081445
95.61496735,0.385536015,2.313264132,103.5533447,0.906668007,0.042292189
93.43796539,0.382188022,2.319792032,103.2861023,0.867523968,0.083419532
89.86125946,0.237100005,2.416523933,86.1940918,0.798051953,0.034830663
92.89485169,0.235404,2.419860125,85.94372559,0.839268029,0.026590625
97.69166565,0.232892007,2.42543602,85.65418243,0.956272006,0.007158984
99.8589325,0.23461999,2.430428028,85.61093903,0.994527996,0
98.60739899,0.232876003,2.437540054,86.20085144,0.971884012,0
95.75566101,0.230235994,2.447155953,86.81090546,0.938760042,0
93.4937973,0.227916002,2.466235876,86.55848694,0.870671988,0
92.73000336,0.223563999,2.487583876,86.43926239,0.851572037,0
92.59688568,0.224188,2.492815971,86.05197144,0.862875998,0
93.34138489,0.226711988,2.477643967,86.08824158,0.865576029,0
94.21380615,0.228752002,2.456775904,86.12084198,0.866644025,0.001727539
94.80960846,0.234999999,2.408103943,86.05341339,0.898699999,0.024878126
91.40897369,0.235571995,2.379215956,86.5990448,0.827751994,0.053134374
90.36669922,0.236100003,2.363519907,86.50013733,0.804423988,0.066179097
89.02819824,0.236008003,2.352720022,86.61963654,0.767463982,0.078291208
91.34338379,0.235443994,2.350712061,87.04543304,0.821443975,0.071465626
92.96272278,0.237644002,2.368720055,86.94017792,0.860956013,0.054553125
94.92852783,0.240756005,2.402920008,87.15093994,0.916895986,0.025312891
96.96295166,0.246132001,2.422719955,87.23129273,0.933936,0.010658594
96.05327606,0.246760011,2.432919979,87.13961029,0.908495963,0.008260156
98.09485626,0.25228402,2.423388004,86.84597015,0.966040015,0.005407031
96.02606201,0.247451991,2.38498807,86.46924591,0.919743955,0.035804689
95.54621124,0.250471979,2.345535994,86.70781708,0.908312023,0.061609767
94.52835846,0.251720011,2.323624134,87.04784393,0.89103204,0.077585354
95.8714447,0.247584,2.313623905,88.22825623,0.908252001,0.081116021
97.21206665,0.241484001,2.319643974,88.92176056,0.944696009,0.011892969
90.71041107,0.239731997,2.350139856,89.52075958,0.820223987,0.072015628
91.77158356,0.234075993,2.38049984,89.49974823,0.828116,0.052345313
90.4079895,0.232708007,2.392427921,89.0586319,0.802148044,0.048909959
97.4237442,0.234055996,2.380939961,88.28336334,0.940172017,0.035221092
94.432724,0.260347992,2.343123913,89.09408569,0.897480011,0.056903515
100.2744217,0.252411991,2.317604065,89.06003571,1,0
103.5001144,0.254384011,2.320295811,88.95479584,1,0
112.7949829,0.247495994,2.356391907,88.85020447,1,0
112.6371841,0.254803985,2.453903914,87.94711304,1,0
107.3154602,0.254900008,2.521903992,85.94475555,1,0
100.3821869,0.239012003,2.527127981,84.95291138,0.987295985,0
96.26441193,0.228983998,2.524555922,84.39983368,0.939344049,0
93.40510559,0.212543994,2.51536417,84.07052612,0.879392028,0
94.37216187,0.208343998,2.498399973,83.99317169,0.887888014,0
93.64201355,0.221108005,2.47755599,84.13882446,0.884952009,0
98.74276733,0.230099991,2.47687602,84.79216003,0.993335962,0
102.4096451,0.236100003,2.47003603,84.9397583,1,0
102.2994156,0.252396017,2.437779903,85.61159515,1,0
100.6012878,0.256051987,2.3700881,86.84111023,1,0
95.70618439,0.260744005,2.337260008,87.6424408,0.891824007,0.069138281
94.24007416,0.256184012,2.3348279,88.35581207,0.886063993,0.071508594
91.88983154,0.254743993,2.3411479,88.93992615,0.852639973,0.072592191
91.58165741,0.241975993,2.348659992,89.15013123,0.831279993,0.071246877
91.33654785,0.234576002,2.359103918,88.68843842,0.82506001,0.065832421
90.70196533,0.232592002,2.371556044,87.27059174,0.808327973,0.060751952
89.39421845,0.237512007,2.3851161,86.1505127,0.789608002,0.055258595
87.78588104,0.225843996,2.403460026,84.46248627,0.761631966,0.048303515
82.93308258,0.190108001,2.450092077,80.69149017,0.564952016,0.049384568
77.38093567,0.135767996,2.523648024,75.63541412,0.32643199,0.040252928
71.61164856,0.108851999,2.568447828,73.65453339,0.248163998,0.024679687
68.82558441,0.085620001,2.610960007,71.12440491,0.196516007,0.008632031
69.88765717,0.088284001,2.620071888,68.16605377,0.205311999,0.002805469
74.03549194,0.131556004,2.563071966,67.88102722,0.294952005,0.020967187
79.02747345,0.181856006,2.443444014,70.92789459,0.485356003,0.06536074
83.51779175,0.196175993,2.402580023,71.90412903,0.603088021,0.072616994
87.79206085,0.213599995,2.373500109,74.93295288,0.719536007,0.072849222
92.14598846,0.234431997,2.373424053,81.91564941,0.841104031,0.054642968
95.5854187,0.238631994,2.381704092,85.9724884,0.92176801,0.037490234
97.27830505,0.237200007,2.381808043,87.40222168,0.944671989,0.034004103
98.57917786,0.234587997,2.383464098,87.87832642,0.958576024,0.028811328
98.81427765,0.234523997,2.402807951,87.25247955,0.981664002,0.00226543
98.67399597,0.226591989,2.434319973,86.72583771,0.975223959,0.003867773
99.50297546,0.220431998,2.455640078,85.49226379,0.985112011,0
98.48729706,0.220768005,2.453047991,84.98193359,0.96845603,0
97.4673996,0.218771994,2.443716049,84.82162476,0.954439998,0
96.68869782,0.233843997,2.43394804,85.17127991,0.935144007,0.003747656
96.45197296,0.243688017,2.397331953,86.4291153,0.930931985,0.02658633
96.28058624,0.250095993,2.355659962,87.65579987,0.910059989,0.055142187
94.81520081,0.24524799,2.348315954,88.31481934,0.897616029,0.061536327
94.88217926,0.23852399,2.351959944,89.10150909,0.90237999,0.05860547
94.19393158,0.22472401,2.372096062,89.59435272,0.883852005,0.04904414
94.39788055,0.229332,2.381720066,89.39977264,0.888379991,0.042512696
96.11408234,0.237148002,2.41001606,88.71015167,0.936284006,0.018032812
103.3997421,0.240988001,2.43637991,88.41230774,0.994015992,0.001489453
110.2189255,0.250984013,2.50167203,87.5419693,1,0
112.1576004,0.265287995,2.535199881,87.04629517,1,0
107.7493134,0.290948004,2.551815987,87.10691834,1,0
102.0804749,0.300283998,2.552864075,87.2620697,1,0
104.3138504,0.295087993,2.555899859,87.40459442,1,0
108.3756867,0.276208013,2.552511931,87.52039337,1,0
111.8913498,0.268408001,2.555392027,87.45230103,1,0
108.8832474,0.276667982,2.551347971,87.12346649,1,0
