GR,NPHI,RHOB,DT,VCL,PHIE,FACIES_2010_New
155.1911926,0.345999986,2.434999943,101.4420013,1,0,2
160.8285065,0.354000002,2.413000107,104.1330032,1,0,2
157.9730988,0.384999991,2.427999973,105.6449966,1,0,2
166.8527985,0.435000002,2.473999977,105.4459992,1,0,2
165.4394989,0.412000001,2.46449995,106.001503,1,0,2
164.026001,0.388999999,2.454999924,106.5569992,1,0,2
145.675705,0.386999995,2.390000105,106.3180008,1,0,2
137.7516022,0.351999998,2.382999897,106.4680023,1,0,2
140.952301,0.375,2.369999886,106.8099976,1,0,2
148.2969055,0.419999987,2.302999973,106.7939987,1.261399984,0,2
149.091507,0.496499986,2.34100008,107.3464966,1,0,2
149.8863983,0.573000014,2.378999949,107.8990021,1,0,2
135.8009033,0.393999994,2.351999998,106.848999,1,0,2
134.7579956,0.312999994,2.345999956,108.2460022,1,0,2
135.6844025,0.342000008,2.328999996,108.0049973,1.081200004,0,2
137.2165985,0.36649999,2.335500002,108.3744965,1,0,2
138.7492065,0.391000003,2.342000008,108.7440033,1,0,2
134.8735962,0.486999989,2.375999928,110.1979981,1,0,2
145.8690033,0.488999993,2.403000116,113.6729965,1,0,2
129.8928986,0.463,2.415999889,116.3239975,1,0,2
129.914505,0.43599999,2.407000065,114.1529999,1,0,2
125.123497,0.421000004,2.303999901,113.4649963,0.819199979,0.0038,2
120.3243027,0.405999988,2.200999975,112.7770004,0.673699975,0.0506,2
119.5108032,0.351999998,2.395999908,109.2679977,1,0,2
134.8562012,0.363999993,2.312000036,104.9189987,1.069399953,0,2
142.9273071,0.411000013,2.368999958,100.8379974,1,0,2
141.8771057,0.395999998,2.420000076,100.2779999,1,0,2
148.2180939,0.372999996,2.404999971,100.8034973,1,0,2
154.5552979,0.349999994,2.390000105,101.3290024,1,0,2
155.138794,0.384999991,2.411000013,99.93000031,1,0,2
124.1787033,0.384000003,2.378000021,100.7519989,1,0,2
158.1136017,0.409000009,2.38199997,103.0070038,1,0,2
155.3961029,0.425000012,2.40199995,104.7044983,1,0,2
152.6784973,0.441000015,2.421999931,106.4020004,1,0,2
145.2733002,0.405999988,2.410000086,108.3059998,1,0,2
123.6927033,0.418000013,2.387000084,111.5070038,1,0,2
129.1916962,0.453000009,2.349999905,115.5159988,1,0,2
132.1616974,0.463999987,2.357000113,120.2470017,1,0,2
124.5102997,0.467000008,2.364500046,121.2819977,1,0,2
116.8544998,0.469999999,2.371999979,122.3170013,1,0,2
126.6387024,0.486999989,2.371000052,112.0299988,1,0,2
144.1175995,0.519999981,2.375,114.0479965,1,0,2
134.9644928,0.456999987,2.263999939,114.4150009,0.834900022,0.0026,2
146.1363983,0.523999989,2.361000061,115.4020004,1,0,2
149.1473999,0.638999999,2.34800005,103.1480026,1,0,2
154.5702057,0.611500025,2.34100008,101.2740021,1,0,2
159.9898987,0.583999991,2.334000111,99.40000153,1,0,2
145.3601074,0.412999988,2.454999924,73.70400238,1,0,2
141.9002075,0.196999997,2.578999996,82.61399841,1,0,2
176.0843048,0.211999998,2.559000015,79.22799683,1,0,2
181.6898956,0.243499994,2.556999922,79.29000092,1.521100044,0,2
187.3014069,0.275000006,2.555000067,79.35199738,1.591300011,0,2
175.7906036,0.289000005,2.529999971,76.5059967,1.447399974,0,2
167.3955994,0.250999987,2.545000076,77.09899902,1,0,2
160.1266937,0.270000011,2.561000109,78.13800049,1.251600027,0,2
162.9779053,0.314000011,2.573999882,78.59200287,1.287199974,0,2
169.925705,0.30250001,2.579999924,77.66400147,1,0,2
176.8672943,0.291000009,2.585999966,76.73600006,1,0,2
154.6977997,0.32100001,2.596999884,79.66699982,1,0,2
181.295105,0.314999998,2.569999933,80.72399902,1,0,2
191.5164032,0.351999998,2.529000044,81.17500305,1,0,2
193.0256043,0.455000013,2.49000001,84.41500092,1,0,2
186.0075073,0.448500007,2.519999981,84.25700378,1,0,2
178.9949951,0.442000002,2.549999952,84.09899902,1,0,2
166.4365997,0.356999993,2.532999992,83.34700012,1,0,2
177.6351013,0.386999995,2.568000078,84.01399994,1,0,2
161.8170929,0.354999989,2.535000086,83.13500214,1,0,2
171.470398,0.346500009,2.48300004,83.81300354,1,0,2
181.1110992,0.338,2.430999994,84.49099731,1,0,2
160.5252991,0.30399999,2.430000067,84.20300293,1,0,2
163.6918945,0.372000009,2.39199996,86.81700134,1.29610002,0,2
144.3917999,0.344000012,2.325999975,87.63400269,1.05490005,0,2
148.5039063,0.324999988,2.351999998,88.23000336,1.106299996,0,2
145.5984955,0.335000008,2.349999905,88.13349915,1.070000053,0,2
142.6925964,0.344999999,2.34800005,88.03700256,1.033699989,0,2
137.9801941,0.349999994,2.40199995,87.94599915,1,0,2
149.6587067,0.282999992,2.296000004,87.73300171,1.120700002,0,2
128.8912964,0.250999987,2.214999914,87.10800171,0.672500014,0.0515,2
129.5283051,0.244000003,2.301500082,87.17449951,0.68809998,0.041400001,2
130.1654968,0.237000004,2.388000011,87.24099731,1,0,2
135.3493042,0.331999987,2.318000078,87.35199738,0.846300006,0.002,2
145.3816071,0.303000003,2.323999882,86.14199829,1.067299962,0,2
152.5979004,0.280999988,2.398000002,84.23000336,1.157500029,0,2
159.9609985,0.351999998,2.459000111,82.82700348,1.249500036,0,2
156.1907044,0.351000011,2.48300004,83.0644989,1,0,2
152.4120026,0.349999994,2.50699997,83.30200195,1,0,2
147.0209045,0.298999995,2.394999981,83.02100372,1,0,2
133.4528961,0.291000009,2.35800004,82.51000214,0.791499972,0.0068,0
150.758194,0.307000011,2.308000088,84.8809967,1.134500027,0,0
134.8896027,0.296000004,2.301000118,85.30049896,0.832700014,0.0028,0
119.0161972,0.284999996,2.29399991,85.72000122,0.467500001,0.146699995,0
109.0482025,0.307000011,2.270999908,86.63500214,0.316900015,0.1954,0
115.7009964,0.256000012,2.288000107,86.66799927,0.412000001,0.149599999,0
105.8961029,0.237000004,2.332000017,86.2460022,0.278499991,0.155900002,0
122.9936981,0.303000003,2.388999939,86.94400024,0.542299986,0.101300001,0
123.9803009,0.290499985,2.339999914,87.25,0.562399983,0.109800004,0
124.9662018,0.277999997,2.290999889,87.55599976,0.583199978,0.118600003,0
120.5838013,0.230000004,2.250999928,87.72499847,0.495799989,0.129999995,0
115.9511032,0.201000005,2.201999903,88.32900238,0.416000009,0.155100003,0
115.3230972,0.204999998,2.255000114,88.7480011,0.405999988,0.138799995,0
114.9862976,0.243499994,2.257999897,88.41549683,0.40079999,0.158600003,0
114.6492996,0.282000005,2.260999918,88.08300018,0.395599991,0.173700005,0
107.7882004,0.270000011,2.260999918,85.43000031,0.301099986,0.189400002,0
96.60639954,0.268999994,2.28399992,83.89199829,0.185399994,0.206,0
110.1498032,0.270000011,2.299000025,83.38400269,0.33129999,0.168699995,0
109.4906006,0.319000006,2.34100008,83.41699982,0.322600007,0.174600005,0
113.1706009,0.31099999,2.325000048,83.80750275,0.373400003,0.165000007,0
116.8498993,0.303000003,2.309000015,84.19799805,0.430500001,0.155499995,0
110.1940994,0.300000012,2.285000086,84.35099793,0.331900001,0.184599996,0
117.8899994,0.307000011,2.25699997,83.41999817,0.448000014,0.1734,0
104.1625977,0.252999991,2.285000086,84.59799957,0.258899987,0.183400005,0
100.5578003,0.282000005,2.286000013,84.22000122,0.221599996,0.202000007,0
106.9970017,0.284500003,2.270499945,83.91449738,0.291500002,0.193100005,0
113.4343033,0.287000001,2.255000114,83.60900116,0.377299994,0.181600004,0
108.2434998,0.266000003,2.285000086,81.54799652,0.306699991,0.1778,0
109.2614975,0.254999995,2.315999985,79.95700073,0.319700003,0.159400001,0
105.697403,0.232999995,2.470999956,77.6210022,0.276199997,0.108499996,0
113.4777985,0.216499999,2.482500076,77.3789978,0.377900004,0.071900003,2
121.2715988,0.200000003,2.493999958,77.13700104,1,0,2
111.2228012,0.246000007,2.378999949,77.60500336,0.345800012,0.127299994,2
116.7780991,0.250999987,2.34100008,80.40000153,0.429399997,0.123300001,3
125.9009018,0.250999987,2.311000109,80.3710022,0.603399992,0.082800001,3
123.235199,0.232999995,2.289000034,82.80400085,0.547200024,0.098700002,3
116.2818985,0.245499998,2.288000107,82.8219986,0.421299994,0.142900005,3
109.3272018,0.257999986,2.286999941,82.83999634,0.320499986,0.171000004,3
125.1694031,0.27700001,2.33100009,83.11599731,0.587499976,0.100299999,3
130.5494995,0.259999991,2.322999954,82.19799805,0.713699997,0.028100001,3
122.2110977,0.250999987,2.33100009,82.02100372,0.526799977,0.1021,3
126.1610031,0.261999995,2.328000069,82.02100372,0.609200001,0.083999999,3
130.1083984,0.273000002,2.325000048,82.02100372,0.702499986,0.033399999,3
122.6267014,0.280999988,2.322999954,82.13999939,0.535000026,0.118600003,3
117.6728973,0.291000009,2.308000088,82.64900208,0.444299996,0.148599997,3
123.1281967,0.300000012,2.292999983,83.93399811,0.545000017,0.136600003,3
129.963501,0.293000013,2.305000067,83.33699799,0.698899984,0.035300002,3
128.8117981,0.281500012,2.30250001,83.46250153,0.670599997,0.0528,3
127.6603012,0.270000011,2.299999952,83.58799744,0.643299997,0.0744,3
113.862999,0.273000002,2.305000067,83.80899811,0.383700013,0.156100005,3
118.5214996,0.244000003,2.308000088,83.81800079,0.458799988,0.125300005,3
104.9723969,0.270999998,2.27699995,83.91699982,0.26789999,0.191,3
114.1857987,0.268000007,2.288500071,83.18900299,0.388500005,0.159400001,3
123.4009018,0.264999986,2.299999952,82.46099854,0.550599992,0.115999997,3
110.4581986,0.272000015,2.33100009,82.1309967,0.335399985,0.156900004,3
110.6257019,0.263999999,2.305000067,82.69999695,0.337700009,0.162799999,3
112.0944977,0.264999986,2.318000078,83.71199799,0.357899994,0.153899998,3
97.16819763,0.316000015,2.273999929,84.26899719,0.190200001,0.226899996,3
98.96700287,0.318500012,2.262000084,84.60900116,0.206499994,0.227599993,0
100.7655029,0.32100001,2.25,84.9489975,0.2236,0.228499994,0
93.41349793,0.330000013,2.259999991,85.50499725,0.1593,0.245700002,0
92.04509735,0.282999992,2.279000044,86.40399933,0.148900002,0.221200004,0
85.73600006,0.296000004,2.214999914,86.8710022,0.106399998,0.2579,0
97.69850159,0.312000006,2.237999916,87.87200165,0.194900006,0.235799998,0
96.76059723,0.314000011,2.244999886,88.05950165,0.186700001,0.236000001,0
95.82319641,0.316000015,2.252000094,88.24700165,0.1787,0.236499995,0
86.03910065,0.305999994,2.217999935,88.73000336,0.1083,0.260100007,0
99.65920258,0.264999986,2.207000017,89.22100067,0.213,0.226699993,0
91.24539948,0.286000013,2.211999893,89.45500183,0.143000007,0.247199997,0
86.75170136,0.29550001,2.213000059,89.65499878,0.1127,0.256999999,0
82.25540161,0.305000007,2.213999987,89.85500336,0.086400002,0.266299993,0
90.02010346,0.312000006,2.201999903,89.99299622,0.134299994,0.261999995,0
84.17269898,0.314000011,2.188999891,87.80400085,0.097099997,0.275599986,0
90.46250153,0.307999998,2.226999998,85.75499725,0.137400001,0.251100004,0
118.0530014,0.331999987,2.332000017,83.81400299,0.450700015,0.152999997,0
124.6694031,0.312000006,2.345000029,83.34750366,0.576900005,0.113700002,0
131.2843933,0.291999996,2.35800004,82.8809967,0.73269999,0.020500001,0
120.8473969,0.282000005,2.357000113,81.22899628,0.500800014,0.114,3
122.7092972,0.294999987,2.394999981,80.68699646,0.53670001,0.097099997,3
159.1020966,0.307000011,2.441999912,81.15299988,1,0,2
160.7577972,0.325500011,2.424000025,80.76399994,1,0,2
162.4140015,0.344000012,2.405999899,80.375,1,0,2
156.2207031,0.300000012,2.415999889,81.03600311,1,0,2
157.7295075,0.319999993,2.40199995,80.86199951,1,0,2
154.6143036,0.314000011,2.40899992,81.85299683,1,0,2
146.8845062,0.289999992,2.381000042,82.60099793,1.086099982,0,2
151.4326019,0.284500003,2.399499893,82.52050018,1.14289999,0,2
155.9779968,0.279000014,2.417999983,82.44000244,1.199699998,0,2
161.2631989,0.300000012,2.342999935,82.4260025,1.265799999,0,2
168.4006043,0.307000011,2.336999893,82.87599945,1.355000019,0,2
171.0697022,0.307000011,2.342000008,82.56900024,1.388399959,0,2
154.6772003,0.296000004,2.355499983,83.01049805,1.183500052,0,2
138.2720947,0.284999996,2.368999958,83.45200348,0.9375,0.0001,2
143.0493927,0.312000006,2.34100008,84.0719986,1.038100004,0,2
134.5518951,0.296999991,2.309999943,84.29499817,0.822799981,0.0035,2
150.4508972,0.317000002,2.397000074,84.44400024,1.130599976,0,2
138.3403015,0.293000013,2.35800004,84.63500214,0.939800024,0.0001,2
134.6802063,0.30250001,2.335999966,84.65799713,0.826499999,0.0032,2
131.0214996,0.312000006,2.313999891,84.68099976,0.725899994,0.023,2
138.2252045,0.301999986,2.359999895,84.0759964,0.93599999,0.0001,3
126.3917999,0.291000009,2.325000048,85.07299805,0.614300013,0.101499997,3
139.8560944,0.291000009,2.328000069,86.07099915,0.990700007,0,2
125.2895966,0.298000008,2.321500063,85.89199829,0.59009999,0.114299998,0
110.7184982,0.305000007,2.315000057,85.71299744,0.3389,0.173999995,0
111.2627029,0.263999999,2.259000063,84.98100281,0.346300006,0.178299993,0
123.8878021,0.243000001,2.299999952,83.62000275,0.560500026,0.0977,0
126.8459015,0.296999991,2.410000086,82.36299896,0.624499977,0.071099997,0
137.0744019,0.316000015,2.392999888,82.7480011,0.899100006,0.0005,2
129.2682037,0.312999994,2.348999977,83.54599762,0.681699991,0.045400001,0
121.4605026,0.310000002,2.305000067,84.34400177,0.512300015,0.142299995,0
92.76129913,0.280000001,2.275000095,84.99500275,0.154200003,0.220200002,0
102.5726013,0.307000011,2.242000103,87.00099945,0.241899997,0.222200006,0
89.35320282,0.307999998,2.246000052,88.18199921,0.129700005,0.246999994,0
103.4134979,0.316000015,2.237999916,89.1949997,0.250800014,0.224900007,0
98.8207016,0.321999997,2.248500109,88.95649719,0.2051,0.233600006,0
94.22409821,0.328000009,2.259000063,88.71800232,0.165600002,0.243300006,0
96.3184967,0.312000006,2.25699997,87.39900208,0.182899997,0.232099995,0
99.2621994,0.319999993,2.27699995,87.03399658,0.209199995,0.223000005,0
94.75759888,0.26699999,2.326999903,86.48699951,0.1699,0.193800002,0
98.74780273,0.281500012,2.286499977,86.0739975,0.204400003,0.205500007,0
102.7388001,0.296000004,2.246000052,85.66100311,0.243699998,0.216499999,0
95.56529999,0.340999991,2.273999929,83.16999817,0.176599994,0.242699996,0
102.9451981,0.27700001,2.344000101,82.92199707,0.245800003,0.174500004,0
115.5287018,0.273000002,2.345000029,82.8259964,0.409200013,0.135600001,0
112.1137009,0.286000013,2.385999918,82.33499908,0.358200014,0.137799993,0
114.7641983,0.277500004,2.34649992,82.07800293,0.397300005,0.139500007,0
117.414299,0.268999994,2.306999922,81.82099915,0.439900011,0.141399995,0
116.5475006,0.272000015,2.318000078,83.15100098,0.425599992,0.141599998,0
112.4092026,0.259999991,2.292999983,85.875,0.362399995,0.160300002,0
113.4123001,0.300000012,2.217000008,87.91799927,0.377000004,0.201100007,0
106.5828018,0.291500002,2.220000029,87.88400269,0.286500007,0.215499997,0
99.75460053,0.282999992,2.22300005,87.84999847,0.2139,0.226799995,0
93.74549866,0.293000013,2.240999937,87.70300293,0.161899999,0.235200003,0
101.591301,0.261000007,2.302999973,86.97899628,0.231900007,0.185900003,0
100.1884003,0.216000006,2.368999958,85.76000214,0.217999995,0.148499996,0
123.5889969,0.273999989,2.374000073,84.44100189,1,0,0
145.9436951,0.361499995,2.429500103,83.77149963,1,0,0
168.3112946,0.449000001,2.484999895,83.10199738,1,0,2
190.2187958,0.381999999,2.592000008,81.57800293,1,0,2
177.1112976,0.418000013,2.582000017,81.02400208,1,0,2
173.2601929,0.430000007,2.559999943,79.8769989,1,0,2
161.4015045,0.421499997,2.577500105,78.21749878,1,0,2
149.5630951,0.412999988,2.595000029,76.55799866,1,0,2
110.3430023,0.252999991,2.64199996,74.59700012,1,0,2
103.4374008,0.219999999,2.651000023,73.78900147,1,0,2
110.2105026,0.261999995,2.608999968,73.77899933,1,0,2
133.3600006,0.268000007,2.578000069,72.88500214,1,0,2
141.6340942,0.270500004,2.577500105,73.33399963,1,0,2
149.9075012,0.273000002,2.576999903,73.78299713,1,0,2
160.3697968,0.296000004,2.575000048,74.32700348,1,0,2
156.9615936,0.349000007,2.565000057,75.28299713,1,0,2
156.4580994,0.317999989,2.578000069,76.47799683,1,0,2
184.1856995,0.330000013,2.571000099,77.34799957,1,0,2
166.3759003,0.314000011,2.540499926,78.32450104,1,0,2
148.5661926,0.298000008,2.509999991,79.3010025,1,0,2
159.9544067,0.280000001,2.484999895,80.27799988,1,0,2
154.8240967,0.307000011,2.441999912,81.18299866,1,0,2
152.5919037,0.321999997,2.438999891,83.43499756,1,0,2
142.1190033,0.294999987,2.420000076,84.07299805,1.026499987,0,2
131.6519013,0.268000007,2.401000023,84.71099854,0.742399991,0.0174,2
129.9187927,0.264999986,2.346999884,84.7990036,0.697799981,0.035900001,3
156.2700958,0.296000004,2.351999998,85.20899963,1.203400016,0,3
167.2115936,0.321999997,2.404000044,85.47899628,1.34010005,0,2
195.3347015,0.330000013,2.506000042,87.04699707,1.691699982,0,2
199.1972046,0.386000007,2.516000032,86.98699951,1.74000001,0,2
203.0652008,0.442000002,2.526000023,86.92700195,1,0,2
209.5747986,0.462000012,2.52699995,88.4260025,1,0,2
194.7908936,0.479999989,2.522000074,88.96600342,1,0,2
205.4237061,0.451000005,2.542999983,90.80799866,1,0,2
196.7115021,0.469500005,2.54399991,91.01200104,1,0,2
187.9992065,0.488000006,2.545000076,91.21600342,1,0,2
190.6797028,0.523999989,2.234999895,91.6309967,1.63349998,0,2
176.408493,0.467000008,2.559999943,88.97200012,1,0,2
184.9676971,0.439999998,2.566999912,89.02100372,1,0,2
181.6071014,0.446999997,2.559999943,89.21199799,1,0,2
185.2725983,0.42050001,2.541500092,87.83000183,1,0,2
188.9329071,0.393999994,2.523000002,86.44799805,1,0,2
170.4427033,0.388000011,2.479000092,83.64499664,1,0,3
133.2615051,0.294,2.391000032,82.84100342,0.78609997,0.0076,3
110.2654038,0.226999998,2.40899992,80.37000275,0.332800001,0.112099998,3
116.766098,0.241500005,2.383500099,80.24549866,0.429199994,0.103699997,3
123.2590027,0.256000012,2.35800004,80.1210022,0.547699988,0.088799998,3
127.5379028,0.250999987,2.40199995,81.38800049,0.640399993,0.037900001,3
