GR,NPHI,RHOB,DT,VCL,PHIE
149.9803925,0.451000005,2.394000053,110.2480011,1,0
135.5054016,0.48300001,2.384999991,112.9609985,1,0
131.8836975,0.495000005,2.390500069,114.6269989,1,0
128.259903,0.507000029,2.395999908,116.2929993,1,0
152.9098969,0.42899999,2.413000107,116.5899963,1,0
139.6815033,0.469999999,2.400000095,116.2630005,1,0
143.5457001,0.500999987,2.414000034,114.5999985,1,0
142.0552979,0.497500002,2.375,114.0709992,1,0
140.566803,0.493999988,2.335999966,113.5419998,1,0
125.2979965,0.425999999,2.23300004,111.0459976,0.824999988,0.0033
131.5986939,0.36500001,2.174000025,107.7300034,1.022799969,0
122.2496033,0.35800001,2.230000019,105.9789963,0.728999972,0.0218
123.1849976,0.338999987,2.290999889,102.2870026,0.757300019,0.0133
124.6296997,0.357499987,2.342999935,101.4144974,0.802999973,0.0054
126.0740967,0.375999987,2.394999981,100.5419998,0.851199985,0.0018
135.5164948,0.344999999,2.451999903,97.38800049,1.078799963,0
122.9188995,0.342999995,2.474999905,94.64499664,0.749199987,0.0078
132.1972961,0.338999987,2.474999905,92.30599976,1,0
128.6972046,0.349500001,2.480999947,92.52200317,1,0
125.1957016,0.360000014,2.486999989,92.73799896,1,0
131.4024048,0.356000006,2.480999947,91.09999847,1,0
133.1869049,0.363000006,2.470000029,92.80699921,1,0
143.7610016,0.335000008,2.440999985,95.01699829,1,0
117.6668015,0.326000005,2.450999975,96.88500214,1,0
126.3128967,0.363000006,2.454999924,98.25550079,1,0
134.9606934,0.400000006,2.459000111,99.62599945,1,0
137.4553986,0.345999986,2.46600008,101.4800034,1,0
128.2391968,0.453000009,2.460999966,104.1429977,1,0
140.5153961,0.42899999,2.437000036,107.1439972,1,0
139.1629944,0.435499996,2.441499949,107.9430008,1,0
137.8099976,0.442000002,2.446000099,108.7419968,1,0
133.0299988,0.409000009,2.428999901,110.1119995,1,0
149.0587006,0.462000012,2.428999901,110.4589996,1,0
140.2684021,0.467000008,2.448999882,110.5510025,1,0
149.4855957,0.444999993,2.453000069,111.4869995,1,0
162.137497,0.469000012,2.4375,111.5849991,1,0
174.7966003,0.493000001,2.421999931,111.6829987,1,0
164.976593,0.460000008,2.39199996,112.9160004,1,0
148.101593,0.458999991,2.461999893,111.7480011,1,0
157.5686951,0.460999996,2.433000088,109.038002,1,0
160.0944061,0.444999993,2.479000092,108.9580002,1,0
163.6965027,0.393000007,2.472500086,107.8115006,1,0
167.2973023,0.340999991,2.46600008,106.6650009,1,0
144.7722931,0.368999988,2.280999899,105.5039978,1.210999966,0
158.1837006,0.414000005,2.336999893,100.9339981,1,0
164.6306,0.421000004,2.476000071,102.6179962,1,0
155.9850006,0.439500004,2.476500034,103.0800018,1,0
147.3377991,0.458000004,2.476999998,103.5419998,1,0
161.6880951,0.398000002,2.480000019,103.7279968,1,0
148.694397,0.356999993,2.471999884,100.1159973,1,0
163.5702057,0.43599999,2.469000101,101.9660034,1,0
159.9898987,0.432000011,2.471999884,101.7310028,1,0
159.9008026,0.42050001,2.471999884,101.2900009,1,0
159.8115997,0.409000009,2.471999884,100.848999,1,0
155.7144928,0.467999995,2.484999895,100.0709992,1,0
141.1891022,0.432000011,2.490999937,99.79000092,1,0
148.3000946,0.423999995,2.482000113,99.55799866,1,0
154.9732971,0.439500004,2.483500004,99.78250122,1,0
161.6463928,0.455000013,2.484999895,100.0070038,1,0
144.6562042,0.460000008,2.490999937,100.9589996,1,0
162.3085022,0.382999986,2.486999989,102.0049973,1,0
150.7675934,0.448000014,2.476999998,102.6419983,1,0
163.3181,0.463999987,2.476000071,104.2990036,1,0
168.1271057,0.456,2.483999968,105.0475006,1,0
172.9369965,0.448000014,2.492000103,105.7959976,1,0
158.5718994,0.421000004,2.5,107.4369965,1,0
173.5102997,0.379999995,2.480999947,108.4700012,1,0
153.2429962,0.469999999,2.476000071,111.2480011,1,0
163.1293945,0.465999991,2.465500116,112.0845032,1,0
173.0157929,0.462000012,2.454999924,112.9209976,1,0
168.5005035,0.412000001,2.414000034,112.6959992,1,0
172.7825012,0.518000007,2.329999924,113.4749985,1.611199975,0
164.4980927,0.5,2.467999935,112.7679977,1,0
157.1260071,0.467999995,2.46600008,109.7819977,1,0
155.8551941,0.46450001,2.464999914,108.7754974,1,0
154.5845947,0.460999996,2.463999987,107.7689972,1,0
143.2915039,0.397000015,2.473999977,107.5429993,1,0
141.2496033,0.404000014,2.467000008,105.6610031,1,0
156.5596008,0.462000012,2.454999924,106.9329987,1,0
155.5901032,0.435499996,2.458499908,107.0039978,1,0
154.6204071,0.409000009,2.461999893,107.074997,1,0
151.1078949,0.425999999,2.467999935,107.2149963,1,0
161.8679047,0.455000013,2.460999966,109.1940002,1,0
178.625,0.52700001,2.459000111,110.0960007,1,0
170.0839996,0.465000004,2.443000078,110.5080032,1,0
183.1923981,0.482499987,2.438499928,110.3184967,1,0
196.3034058,0.5,2.434000015,110.1289978,1,0
175.1708069,0.425000012,2.469000101,111.0690002,1,0
184.2169952,0.49000001,2.463000059,111.8280029,1,0
174.4994049,0.503000021,2.430999994,111.9219971,1,0
160.9797974,0.499000013,2.388000011,112.6429977,1,0
166.2843018,0.507499993,2.434000015,112.8809967,1,0
171.587204,0.515999973,2.480000019,113.1190033,1,0
166.5388031,0.474999994,2.451999903,114.4420013,1,0
173.8191986,0.456,2.437999964,115.2740021,1,0
163.2987976,0.467999995,2.421000004,116.0859985,1,0
158.6540985,0.475499988,2.391499996,116.2164993,1,0
154.0101013,0.48300001,2.361999989,116.3470001,1,0
146.6813965,0.52700001,2.35800004,116.0049973,1,0
155.4255981,0.421000004,2.505000114,116.0029984,1,0
151.4051971,0.419999987,2.441999912,116.6179962,1,0
132.6029053,0.493999988,2.414999962,117.5889969,1,0
136.7393951,0.518999994,2.414499998,117.8945007,1,0
140.8845062,0.54400003,2.414000034,118.199997,1,0
142.2953949,0.510999978,2.407999992,118.3539963,1,0
148.5101013,0.528999984,2.403000116,119.1070023,1,0
144.0101929,0.497999996,2.417000055,118.5579987,1,0
141.7234955,0.488499999,2.399499893,118.8000031,1,0
139.433197,0.479000002,2.38199997,119.0419998,1,0
139.9479981,0.490999997,2.410000086,119.2990036,1,0
166.9747925,0.514999986,2.404000044,119.9560013,1,0
152.0751953,0.505999982,2.338999987,120.6009979,1,0
128.9022064,0.614000022,2.368000031,121.4830017,1,0
136.8235016,0.577000022,2.378499985,121.8610001,1,0
144.7608948,0.540000022,2.388999939,122.2389984,1,0
129.4803009,0.53399998,2.392999888,123.0240021,1,0
128.977005,0.505999982,2.348999977,123.8280029,1,0
128.6347961,0.56099999,2.375999928,124.2770004,1,0
135.912796,0.543500006,2.384500027,123.137497,1,0
143.1927033,0.526000023,2.392999888,121.9980011,1,0
149.1696014,0.509000003,2.407000065,121.0230026,1,0
134.1089935,0.488000006,2.404999971,120.5210037,1,0
143.5457001,0.527999997,2.401000023,121.288002,1,0
133.4597015,0.519999981,2.38199997,121.5899963,1,0
145.0128937,0.522499979,2.389499903,121.6360016,1,0
156.5534973,0.524999976,2.397000074,121.6819992,1,0
142.7313995,0.476999998,2.365999937,122.177002,1,0
137.7319031,0.479999989,2.391000032,120.5759964,1,0
139.3065949,0.526000023,2.433000088,116.8430023,1,0
181.0139008,0.421000004,2.447999954,112.6309967,1,0
176.7095032,0.382499993,2.463000059,110.6305008,1,0
172.4033966,0.344000012,2.477999926,108.6299973,1,0
159.6819,0.319999993,2.448999882,105.0589981,1,0
143.6567993,0.365999997,2.434000015,103.0449982,1,0
152.441803,0.370000005,2.434000015,104.0599976,1,0
147.2913055,0.398499996,2.42750001,104.8174973,1,0
142.1378021,0.426999986,2.421000004,105.574997,1,0
143.2579956,0.470999986,2.398999929,108.0169983,1,0
129.8907929,0.441000015,2.390000105,110.1880035,1,0
120.1227036,0.432000011,2.404999971,111.8560028,1,0
135.9416962,0.476999998,2.401000023,113.762001,1,0
134.9532013,0.508000016,2.39350009,115.4069977,1,0
133.9647064,0.538999975,2.385999918,117.052002,1,0
148.6575012,0.538999975,2.388000011,116.7949982,1,0
153.5296936,0.555000007,2.380000114,117.0500031,1,0
144.7736054,0.551999986,2.407999992,116.3990021,1,0
146.8912964,0.501999974,2.423500061,114.689003,1,0
149.0084992,0.451999992,2.438999891,112.9789963,1,0
149.2198944,0.363999993,2.415999889,108.802002,1,0
113.2029038,0.337000012,2.299999952,105.4410019,0.499900013,0.134000003
132.8688049,0.335999996,2.403000116,101.8669968,1.041000009,0
130.5901947,0.351999998,2.424999952,99.26499939,1.008399963,0
138.4884033,0.343499988,2.435499907,99.58450317,1.121299982,0
146.3856964,0.335000008,2.446000099,99.90399933,1.234099984,0
138.3177948,0.398999989,2.450000048,99.44200134,1,0
137.7693939,0.397000015,2.436000109,99.78299713,1,0
129.5151978,0.425000012,2.438999891,100.6729965,1,0
131.9866028,0.42750001,2.431999922,101.9445038,1,0
134.4580994,0.430000007,2.424999952,103.2160034,1,0
141.2474976,0.479000002,2.424000025,105.3479996,1,0
135.1287994,0.386999995,2.434000015,107.1060028,1,0
130.2120972,0.477999985,2.428999901,110.6610031,1,0
127.7549973,0.515999973,2.421000004,113.7409973,1,0
127.1087036,0.497000009,2.411000013,114.1330032,1,0
126.4621964,0.477999985,2.401000023,114.5250015,1,0
126.8074036,0.518999994,2.40199995,113.7109985,1,0
128.9033051,0.56099999,2.40899992,111.375,1,0
141.3791046,0.404000014,2.413000107,106.6230011,1,0
143.9291992,0.361499995,2.404500008,105.6894989,1,0
146.4777985,0.319000006,2.395999908,104.7559967,1.235399962,0
134.9355011,0.337000012,2.362999916,100.7809982,1.070500016,0
151.6564941,0.405000001,2.420000076,99.06800079,1,0
141.2496033,0.40200001,2.457999945,98.74299622,1,0
140.4835053,0.412999988,2.464999914,99.3219986,1,0
138.212204,0.395000011,2.474999905,100.1989975,1,0
135.9416962,0.377000004,2.484999895,101.0759964,1,0
141.4407959,0.381000012,2.474999905,102.1119995,1,0
163.055603,0.432000011,2.482000113,105.1230011,1,0
134.9526062,0.508000016,2.447000027,108.0650024,1,0
143.1183014,0.5,2.41899991,112.3270035,1,0
148.2301025,0.493499994,2.413500071,113.2525024,1,0
153.344696,0.486999989,2.407999992,114.1780014,1,0
149.7825012,0.536000013,2.398999929,114.5709992,1,0
143.3560028,0.560000002,2.40199995,114.4830017,1,0
151.7606049,0.509000003,2.453000069,114.5329971,1,0
155.467804,0.493000001,2.461499929,113.6644974,1,0
159.1750031,0.476999998,2.470000029,112.7959976,1,0
138.9075928,0.460000008,2.454999924,111.1529999,1,0
164.1473999,0.444999993,2.453000069,112.4599991,1,0
160.5805054,0.451999992,2.453999996,114.949997,1,0
169.9331055,0.458000004,2.440999985,115.0759964,1,0
182.4676056,0.449499995,2.433000088,115.5045013,1,0
194.9985046,0.441000015,2.424999952,115.9329987,1,0
187.5932007,0.510999978,2.388000011,119.9160004,1,0
154.2319946,0.488999993,2.41899991,120.0699997,1,0
161.6463928,0.481000006,2.420000076,118.2900009,1,0
151.1342011,0.504499972,2.421000004,116.4420013,1,0
140.6262054,0.527999997,2.421999931,114.5940018,1,0
140.012207,0.465000004,2.309000015,113.1019974,1.143000007,0
130.5189972,0.330000013,2.221999884,108.6480026,1.007400036,0
129.9284973,0.375999987,2.180000067,105.7770004,0.992799997,0
119.8049011,0.361000001,2.207999945,103.7320023,0.659500003,0.061099999
123.6150971,0.342500001,2.223999977,102.7975006,0.770699978,0.0103
127.4283981,0.324000001,2.24000001,101.862999,0.898699999,0.0005
126.9076996,0.305000007,2.36500001,100.6969986,1,0
123.6885986,0.324000001,2.417999983,100.7929993,1,0
119.9115982,0.372999996,2.461999893,100.814003,1,0
132.9122009,0.360000014,2.46449995,101.0559998,1,0
145.9143066,0.347000003,2.467000008,101.2979965,1,0
113.5285034,0.423000008,2.457999945,103.3229981,1,0
147.0149994,0.386000007,2.47300005,104.6880035,1,0
136.0677033,0.388000011,2.46600008,104.3000031,1,0
134.0070038,0.421999991,2.441999912,102.5059967,1,0
134.0780945,0.405999988,2.299999952,102.0895004,1.058300018,0
134.1484985,0.389999986,2.157999992,101.6729965,1.059299946,0
121.3667984,0.319000006,2.230999947,99.82299805,0.703199983,0.033100002
131.2557983,0.335999996,2.302999973,96.66999817,1.01789999,0
146.2854004,0.36500001,2.378000021,96.02899933,1.232599974,0
152.9777069,0.365999997,2.433000088,96.21099854,1.328299999,0
147.2397003,0.358999997,2.404500008,95.9414978,1.246299982,0
141.5043945,0.351999998,2.375999928,95.67199707,1.164299965,0
133.552002,0.340999991,2.299000025,95.84700012,1.050699949,0
131.769104,0.356000006,2.315999985,95.32099915,1.025300026,0
142.4461975,0.351000011,2.371999979,97.65200043,1.177800059,0
135.7812042,0.342500001,2.364000082,97.75650024,1.082599998,0
129.1092987,0.333999991,2.355999947,97.86100006,1,0
144.0540924,0.342000008,2.430000067,96.96499634,1,0
157.338501,0.349999994,2.463000059,96.70700073,1,0
130.4331055,0.388999999,2.467000008,96.86799622,1,0
146.3238983,0.347000003,2.461999893,98.5019989,1,0
139.580307,0.338999987,2.457000017,98.36499786,1,0
132.8406067,0.331,2.451999903,98.22799683,1,0
140.5032044,0.463999987,2.459000111,96.06300354,1,0
158.7176056,0.372000009,2.447000027,96.08300018,1,0
143.6974945,0.388999999,2.433000088,95.3730011,1,0
149.7803955,0.391499996,2.440500021,94.89849854,1,0
155.8609009,0.393999994,2.447999954,94.4240036,1,0
156.2463074,0.338999987,2.457000017,94.4240036,1,0
145.1383057,0.349000007,2.464999914,95.9489975,1,0
152.2106934,0.437999994,2.447999954,95.61599731,1,0
153.4324951,0.414000005,2.450999975,91.83200073,1,0
151.1929016,0.414000005,2.45449996,97.18800354,1,0
148.9537964,0.414000005,2.457999945,102.5439987,1,0
156.9136963,0.430000007,2.454999924,104.685997,1,0
140.5050049,0.416000009,2.437000036,108.0770035,1,0
150.1609039,0.419,2.421999931,109.3740006,1,0
155.4676056,0.434500009,2.415999889,109.3215027,1,0
160.7799988,0.449999988,2.410000086,109.2689972,1,0
145.7662964,0.467999995,2.391000032,109.685997,1,0
123.4983978,0.458000004,2.405999899,110.2789993,1,0
144.4972992,0.444999993,2.392999888,111.7929993,1,0
117.0501022,0.532000005,2.395999908,111.7320023,1,0
118.0923004,0.5,2.41899991,112.4205017,1,0
119.1348038,0.467999995,2.441999912,113.1090012,1,0
123.5262985,0.456,2.433000088,115.7639999,1,0
137.2386932,0.545000017,2.438999891,116.2559967,1,0
126.3785019,0.526000023,2.405999899,117.3850021,1,0
129.9022064,0.512000024,2.384500027,116.8495026,1,0
133.421402,0.497999996,2.362999916,116.314003,1,0
136.6851959,0.592999995,2.346999884,115.0879974,1,0
124.3498001,0.448000014,2.22300005,113.3700028,0.79400003,0.0065
111.8255005,0.395000011,2.042999983,104.4280014,0.471199989,0.185100004
126.7313004,0.384999991,2.322999954,102.7799988,0.873899996,0.001
122.2686997,0.394499987,2.348999977,101.7509995,1,0
117.7947998,0.404000014,2.375,100.7220001,1,0
131.4871063,0.342999995,2.342999935,99.4509964,1,0
127.0803986,0.30399999,2.398999929,99.86599731,1,0
127.5279999,0.338999987,2.398000002,101.0960007,0.9023,0.0004
118.7797012,0.338,2.279000044,101.7710037,0.632099986,0.0845
123.9083023,0.345999986,2.184999943,102.8079987,0.779900014,0.0086
129.0357971,0.354000002,2.09100008,103.8450012,0.958199978,0
99.8003006,0.382999986,2.122999907,105.5879974,0.273699999,0.254200012
99.70929718,0.414000005,2.164000034,106.8199997,0.272599995,0.254599989
95.60939789,0.333000004,2.244999886,106.526001,0.223000005,0.226400003
93.35449982,0.318500012,2.186500073,105.564003,0.198699996,0.247199997
91.10089874,0.30399999,2.128000021,104.6019974,0.176400006,0.269499987
82.52700043,0.340999991,2.167000055,102.9160004,0.1065,0.287699997
86.09130096,0.328999996,2.446000099,105.9430008,1,0
100.8889008,0.370999992,2.448999882,111.4670029,1,0
117.1977997,0.419999987,2.433000088,113.2180023,1,0
126.5207977,0.425500006,2.407999992,113.8075028,1,0
135.846405,0.430999994,2.382999897,114.3970032,1,0
130.3592072,0.432000011,2.375,116.0400009,1,0
135.846405,0.428000003,2.378000021,117.788002,1,0
126.1650009,0.421000004,2.387000084,117.6849976,1,0
138.9779053,0.442000002,2.396500111,116.4869995,1,0
151.7984924,0.463,2.405999899,115.2890015,1,0
124.9087982,0.423999995,2.427000046,114.0599976,1,0
156.9064026,0.402999997,2.427999973,113.1119995,1,0
171.9889984,0.425999999,2.392999888,109.9970017,1,0
170.1392975,0.467000008,2.413000107,106.6719971,1,0
155.1510925,0.468499988,2.432499886,105.7060013,1,0
140.1542053,0.469999999,2.451999903,104.7399979,1,0
123.4100037,0.453000009,2.473999977,104.2409973,1,0
140.3791046,0.395999998,2.483999968,103.7220001,1,0
149.8479004,0.425999999,2.49000001,105.8820038,1,0
140.3050995,0.446999997,2.483999968,106.8180008,1,0
130.762207,0.467999995,2.477999926,107.7539978,1,0
130.5041962,0.523999989,2.443000078,113.1289978,1,0
123.7910996,0.564999998,2.08100009,113.814003,0.776199997,0.0093
134.7711029,0.745000005,2.177999973,118.8379974,1.068199992,0
128.3531036,0.549000025,2.46600008,122.1569977,1,0
130.8656006,0.524999976,2.457999945,121.5414963,1,0
133.3787994,0.500999987,2.450000048,120.9260025,1,0
144.0214996,0.501999974,2.388999939,119.5299988,1,0
121.4420013,0.540000022,2.377000094,120.3059998,1,0
141.2496033,0.493999988,2.39199996,119.0719986,1,0
158.2913971,0.527999997,2.345000029,116.1279984,1,0
149.3134003,0.524500012,2.38199997,113.4045029,1,0
140.3354034,0.521000028,2.41899991,110.6809998,1,0
130.0955048,0.523000002,2.447999954,108.1729965,1,0
138.4730988,0.513999999,2.460999966,107.3059998,1,0
144.3450928,0.444000006,2.471999884,105.2139969,1,0
146.0753021,0.444000006,2.474499941,104.8085022,1,0
147.805603,0.444000006,2.476999998,104.4029999,1,0
157.8531036,0.412999988,2.457999945,104.2699966,1,0
142.2704926,0.397000015,2.476999998,103.7060013,1,0
154.0355988,0.388999999,2.460999966,104.3700028,1,0
164.6123962,0.393000007,2.463999987,107.5400009,1,0
168.7362061,0.440499991,2.444999933,108.9950028,1,0
172.8582001,0.488000006,2.426000118,110.449997,1,0
160.1640015,0.458000004,2.411999941,110.9280014,1,0
141.5428925,0.476999998,2.424999952,115.6439972,1,0
130.0097046,0.439000011,2.401000023,120.1849976,1,0
132.0608978,0.460000008,2.39199996,121.4089966,1,0
134.1127014,0.481000006,2.382999897,122.6330032,1,0
139.0028992,0.407999992,2.380000114,121.5390015,1,0
133.0635071,0.465999991,2.384999991,121.6729965,1,0
120.097702,0.488000006,2.388000011,119.6070023,1,0
132.5988007,0.446999997,2.421000004,117.6399994,1,0
134.0834961,0.474000007,2.411000013,117.6740036,1,0
135.5682068,0.500999987,2.401000023,117.7080002,1,0
137.9772949,0.504999995,2.394000053,118.3830032,1,0
115.4658966,0.577000022,2.358999968,123.4479981,1,0
103.2674027,0.476000011,2.372999907,124.0490036,1,0
130.8554993,0.48300001,2.367000103,122.4179993,1,0
121.862999,0.496499986,2.381500006,121.2985001,1,0
112.8616028,0.509999991,2.395999908,120.1790009,1,0
125.2881012,0.437999994,2.407999992,119.0370026,1,0
125.9679031,0.342999995,2.454999924,116.8970032,1,0
120.6968994,0.395999998,2.414000034,117.9530029,1,0
120.8315964,0.492000014,2.354000092,118.6790009,1,0
125.3023987,0.530499995,2.345000029,118.5110016,1,0
129.7714996,0.569000006,2.335999966,118.3430023,1,0
134.1855927,0.518000007,2.338999987,119.8619995,1,0
125.3172989,0.509000003,2.361000061,120.7910004,1,0
138.2857056,0.463,2.367000103,120.2330017,1,0
136.3477936,0.467999995,2.364500046,120.0134964,1,0
134.4093933,0.47299999,2.361999989,119.7939987,1,0
131.142395,0.479999989,2.394999981,116.9349976,1,0
150.8970032,0.368999988,2.375,115.3089981,1,0
137.2044067,0.375,2.378999949,113.7539978,1.102900028,0
145.526001,0.402999997,2.375999928,111.0940018,1.22179997,0
146.8975983,0.400999993,2.380500078,110.4589996,1,0
148.2687988,0.398999989,2.384999991,109.8239975,1,0
