GR	NPHI	RHOB	DT	VCL	PHIE
132.3972931	0.319000006	2.496999979	269.9132996	1	0
130.8148041	0.305999994	2.388000011	261.8266907	1	0
129.5794983	0.306499988	2.407000065	259.4240112	1	0
128.9234924	0.307000011	2.426000118	261.6842957	1	0
131.2727051	0.363000006	2.433000088	264.8590088	1	0
133.1083069	0.377999991	2.444999933	269.8403015	1	0
137.3822937	0.367000014	2.470000029	278.5010071	1	0
138.7122955	0.36500001	2.486999989	286.3435059	1	0
140.6170044	0.345499992	2.485500097	292.4754944	1	0
140.5877075	0.326000005	2.483999968	294.6358948	1	0
140.929306	0.333999991	2.473999977	296.4339905	1	0
142.205307	0.351999998	2.460000038	297.6487122	1	0
146.5630035	0.331	2.459000111	299.2156982	1	0
150.8822937	0.36500001	2.450999975	300.2268066	1	0
154.6000061	0.344999999	2.448499918	300.9035034	1	0
156.5287018	0.324999988	2.446000099	300.4768066	1	0
156.4837036	0.342000008	2.427999973	296.1459961	1	0
154.2929993	0.317000002	2.428999901	281.0563049	1	0
151.2127075	0.261999995	2.460000038	263.5198059	1	0
149.4779968	0.259499997	2.45449996	247.6454926	1	0
150.1483002	0.256999999	2.448999882	237.940506	1	0
150.1903076	0.300000012	2.477999926	229.9927063	1	0
149.2259979	0.280000001	2.505000114	226.5166931	1	0
146.574295	0.270000011	2.490999937	225.0007019	1	0
144.6667023	0.275999993	2.513000011	226.1589966	1	0
143.8809967	0.281500012	2.505000114	227.2769928	1	0
143.623703	0.287000001	2.496999979	232.1573029	1	0
141.7317047	0.272000015	2.503000021	231.4627075	1	0
139.3766937	0.273999989	2.489000082	230.1457062	1	0
137.2774963	0.303000003	2.480000019	229.0057068	1	0
136.6815033	0.291999996	2.493000031	232.5610046	1	0
137.8585053	0.280999988	2.506000042	237.8253021	1	0
138.7042999	0.291999996	2.517999888	253.6889954	1	0
140.1517029	0.300000012	2.50699997	271.0830078	1	0
139.6963043	0.338	2.49000001	288.4833069	1	0
140.0343018	0.351000011	2.493999958	294.5541992	1	0
140.2330017	0.354999989	2.509000063	298.364502	1	0
140.2359924	0.358999997	2.523999929	300.2107849	1	0
139.5200043	0.349999994	2.503000021	305.4197083	1	0
138.6296997	0.340000004	2.384000063	311.4500122	1	0
139.4597931	0.316000015	2.292000055	313.9411926	1	0
141.6105042	0.32949999	2.335500002	310.2695007	1	0
147.4994965	0.342999995	2.378999949	305.0701904	1	0
153.501297	0.421000004	2.375999928	298.9157105	1	0
157.0023041	0.460999996	2.40899992	293.9289856	1	0
153.7617035	0.432000011	2.490999937	288.4256897	1	0
148.1566925	0.351999998	2.492000103	285.5895081	1	0
142.8009949	0.326499999	2.490999937	283.2974854	1	0
140.9230042	0.300999999	2.49000001	280.762207	1	0
138.9703064	0.293000013	2.479000092	277.2874146	1	0
138.7819977	0.27700001	2.47300005	271.8850098	1	0
137.6192932	0.316000015	2.479000092	269.5028076	1	0
137.5070038	0.326999992	2.473999977	270.7025147	1	0
137.8852997	0.338	2.469000101	267.1205139	1	0
138.9149933	0.342999995	2.48300004	262.8633118	1	0
141.5827026	0.363999993	2.497999907	258.6456909	1	0
144.0352936	0.328999996	2.497999907	262.5143127	1	0
146.1387024	0.333999991	2.489000082	264.2857056	1	0
146.9060059	0.333000004	2.489500046	263.2449951	1	0
146.7922974	0.331999987	2.49000001	261.4833069	1	0
145.5209961	0.316000015	2.474999905	261.5844116	1	0
146.8612976	0.335000008	2.440000057	262.9256897	1	0
150.2503052	0.356000006	2.473999977	265.8399963	1	0
156.8227997	0.365999997	2.486999989	267.8309937	1	0
162.809494	0.363499999	2.487999916	269.5209961	1	0
166.9282074	0.361000001	2.489000082	267.7213135	1	0
168.6636963	0.338	2.500999928	266.4353027	1	0
167.7050018	0.358999997	2.499000073	261.5327148	1	0
164.9972992	0.354999989	2.484999895	260.2937927	1	0
160.9600067	0.371499986	2.448999882	260.1354981	1	0
153.8800049	0.388000011	2.413000107	267.3074951	1	0
146.0576935	0.407999992	2.365999937	274.9892883	1	0
139.5153046	0.412000001	2.582000017	280.9814148	1	0
136.8442993	0.393000007	2.440999985	284.140686	1	0
135.2738037	0.342999995	2.427999973	284.2544861	1	0
132.7814941	0.317499995	2.450999975	283.5224915	1	0
130.566803	0.291999996	2.473999977	282.0248108	1	0
129.8930054	0.372999996	2.444000006	286.0029907	1	0
132.3013001	0.400999993	2.395999908	295.3233032	1	0
133.6045075	0.412000001	2.220999956	304.7062988	1	0
134.0285034	0.375999987	2.177999973	309.7330017	1	0
130.3825073	0.340000004	2.134999991	309.8727112	1	0
127.1076965	0.326999992	2.684000015	304.8479919	1	0
124.2067032	0.388999999	2.825000048	297.3789978	1	0
128.3710022	0.351999998	2.417999983	287.848999	1	0
133.5939941	0.32100001	2.463000059	282.5932007	1	0
139.8730011	0.328500003	2.446000099	278.89151	1	0
140.9822998	0.335999996	2.428999901	280.413208	1	0
141.4290009	0.361999989	2.40899992	284.4212952	1	0
139.6446991	0.363999993	2.430999994	291.2167053	1	0
137.1132965	0.351999998	2.342999935	296.0921936	1	0
133.3139954	0.370000005	2.426000118	299.9494934	1	0
130.7570038	0.388000011	2.509000063	302.7561951	1	0
130.777298	0.354000002	2.444000006	301.3696899	1	0
132.7890015	0.351000011	2.448999882	298.4356995	1	0
134.9320068	0.36500001	2.433000088	292.3276978	1	0
135.7122955	0.425999999	2.427999973	291.6195068	1	0
135.7160034	0.423999995	2.417000055	293.6654968	1	0
134.7427063	0.421999991	2.405999899	300.1895142	1	0
133.9673004	0.423999995	2.420000076	307.2033081	1	0
130.9799957	0.44600001	2.451999903	309.0429993	1	0
130.7987061	0.430999994	2.440999985	305.1872864	1	0
130.7042999	0.375	2.443000078	298.3858032	1	0
133.1069946	0.368000001	2.446500063	294.3024902	1	0
134.1233063	0.361000001	2.450000048	293.612793	1	0
133.5637054	0.356999993	2.417000055	296.0922852	1	0
132.4673004	0.395999998	2.372999907	304.894989	1	0
130.0727997	0.395999998	2.335000038	315.3268127	1	0
127.9725037	0.388999999	2.31949997	324.7384949	1	0
125.3044968	0.381999999	2.303999901	328.4348145	1	0
121.5382996	0.400999993	2.855000019	325.1369934	1	0
119.6166992	0.414000005	2.470999956	319.5213013	1	0
119.6527023	0.386999995	2.423000097	312.7744141	1	0
122.7003021	0.388999999	2.415999889	310.2000122	1	0
125.8170013	0.389499992	2.369999886	307.1220093	1	0
127.9936981	0.389999986	2.323999882	306.2443848	1	0
127.9363022	0.386000007	2.417000055	307.6387024	1	0
126.038002	0.393000007	2.440000057	309.9887085	1	0
124.5774994	0.414000005	2.430999994	309.8279114	1	0
125.0705032	0.40200001	2.414000034	307.23349	1	0
124.9284973	0.389999986	2.397000074	305.7755127	1	0
123.2517014	0.388000011	2.414999962	305.8543091	1	0
119.4506989	0.356000006	2.34100008	308.6177063	1	0
116.4167023	0.39199999	2.420000076	311.881012	1	0
114.2145004	0.375999987	2.411000013	312.8429871	1	0
113.4335022	0.375999987	2.409499884	310.3559876	1	0
112.6381989	0.375999987	2.407999992	297.1109924	1	0
114.6159973	0.379000008	2.410000086	285.7326965	1	0
120.3880005	0.379000008	2.375999928	266.6159973	1	0
129.5924988	0.356000006	2.36500001	255.5679932	1	0
138.716507	0.393999994	2.374500036	243.4819946	1	0
148.1878052	0.432000011	2.384000063	241.9069977	1	0
154.5182953	0.384999991	2.374000073	241.577301	1	0
156.3137054	0.289999992	2.355999947	245.6806946	1	0
151.4143066	0.280000001	2.417999983	246.3983002	1	0
145.478302	0.333000004	2.430000067	245.2297058	1	0
139.8999939	0.342999995	2.437000036	238.9869995	1	0
134.580307	0.352999985	2.444000006	244.1430054	1	0
128.1170044	0.467999995	2.473999977	247.5102997	1	0
123.5780029	0.621999979	2.450999975	252.1340027	1	0
121.8013001	0.564000011	2.460999966	247.8589935	1	0
123.1210022	0.523500025	2.404500008	247.0720062	1	0
125.1920013	0.48300001	2.34800005	241.0953064	1	0
127.5766983	0.467999995	2.29399991	235.0050049	1	0
129.5279999	0.425000012	2.323999882	229.2823029	1	0
128.6596985	0.393999994	2.322999954	232.1372986	1	0
126.6387024	0.414999992	2.390000105	236.6177063	1	0
124.211998	0.388500005	2.396500111	242.2420044	1	0
121.6723023	0.361999989	2.403000116	245.6566925	1	0
122.0240021	0.388000011	2.394999981	263.3552856	1	0
124.6903	0.326000005	2.380000114	289.0813904	1	0
132.9732971	0.331999987	2.315000057	302.9802856	1	0
136.463501	0.356000006	2.28399992	300.7737122	1	0
135.7375031	0.345499992	2.278000116	288.7179871	1	0
130.8424988	0.335000008	2.272000074	288.2576904	1	0
126.8276978	0.300000012	2.219000101	286.1940002	1	0
123.625	0.268000007	2.342999935	281.8710022	1	0
120.5747986	0.245000005	2.338999987	275.4013062	1	0
118.7754974	0.250499994	2.338999987	269.2019959	1	0
120.050499	0.256000012	2.338999987	262.8940125	1	0
119.1092987	0.237000004	2.33100009	259.5509949	1	0
118.8403015	0.314999998	2.427000046	258.771698	1	0
117.1647034	0.287999988	2.470999956	260.3297119	1	0
118.1360016	0.291999996	2.473999977	262.1182861	1	0
118.8659973	0.305500001	2.471999884	264.5390015	1	0
118.1843033	0.319000006	2.470000029	269.370697	1	0
116.0960007	0.319000006	2.464999914	276.0663147	1	0
113.8359985	0.333999991	2.434000015	282.5653076	1	0
113.3907013	0.379999995	2.426000118	287.0929871	1	0
114.6729965	0.397500008	2.413500071	288.303009	1	0
116.847702	0.414999992	2.401000023	289.0192871	1	0
118.7602997	0.342000008	2.384000063	289.1159973	1	0
119.9440002	0.328000009	2.407999992	286.5332947	1	0
120.8872986	0.328999996	2.424999952	282.0409851	1	0
121.4639969	0.333000004	2.447999954	277.0692139	1	0
122.1409988	0.332500011	2.449500084	273.6774902	1	0
121.5852966	0.331999987	2.450999975	270.3262024	1	0
121.8180008	0.270999998	2.464999914	268.3739929	1	0
122.5277023	0.30399999	2.440999985	267.3367004	1	0
124.4854965	0.349999994	2.440999985	266.776886	1	0
126.4585037	0.344000012	2.435499907	265.2885132	1	0
127.7621994	0.338	2.430000067	264.7615051	1	0
128.5457001	0.338999987	2.433000088	265.3193054	1	0
127.9587021	0.32100001	2.424000025	266.6517029	1	0
126.9929962	0.307999998	2.447999954	267.6019898	1	0
125.8758011	0.305999994	2.443000078	270.6047974	1	0
125.4574966	0.35800001	2.436000109	275.9704895	1	0
126.5632019	0.409999996	2.428999901	283.9125061	1	0
129.3197022	0.397000015	2.424000025	286.2997131	1	0
132.0617065	0.39199999	2.450000048	284.067688	1	0
134.2852936	0.351999998	2.476000071	278.3088074	1	0
135.1609955	0.354999989	2.463000059	275.0404968	1	0
137.2910004	0.35800001	2.450000048	275.3995056	1	0
139.827301	0.340000004	2.447999954	276.8963013	1	0
142.0986939	0.351999998	2.443000078	277.8623047	1	0
140.8329926	0.305000007	2.46600008	275.2007141	1	0
138.4808044	0.32100001	2.433000088	273.0769959	1	0
135.713501	0.337000012	2.417500019	273.1600037	1	0
136.2315064	0.352999985	2.40199995	274.6390076	1	0
139.276001	0.323000014	2.391000032	277.3263855	1	0
145.6423035	0.286000013	2.371999979	281.129303	1	0
154.5249939	0.328999996	2.368999958	287.550293	1	0
163.9620056	0.319000006	2.397000074	291.0805054	1	0
173.1580048	0.318500012	2.361500025	291.8125	1	0
187.9900055	0.317999989	2.325999975	298.5905151	1	0
206.8657074	0.335000008	2.299000025	306.9672852	1	0
221.8410034	0.344999999	2.380000114	312.7043152	1	0
222.7696991	0.358999997	2.342000008	308.2797852	1	0
212.0449982	0.352999985	2.342499971	300.6065064	1	0
189.3659973	0.347000003	2.342999935	300.4215088	1	0
162.6562958	0.386999995	2.326999903	307.1976929	1	0
137.1047058	0.361000001	2.361000061	319.4020081	1	0
123.8509979	0.374000013	2.401000023	316.3953857	1	0
118.5577011	0.257999986	2.375	308.6315002	1	0
116.0360031	0.232999995	2.320499897	297.6434937	1	0.069600001
113.3037033	0.208000004	2.266000032	287.64151	0.094999999	0.132300004
111.4276962	0.150000006	2.278000116	269.6712952	0.067900002	0.132300004
113.9599991	0.222000003	2.446000099	248.3686981	1	0.116599999
118.9552994	0.246000007	2.38199997	233.9230042	0.191499993	0.0539
125.4700012	0.237499997	2.421499968	224.371994	1	0.0539
129.9642944	0.229000002	2.460999966	220.423996	1	0
133.3399963	0.231999993	2.461999893	214.9163971	1	0
134.4779968	0.222000003	2.440999985	211.5563049	1	0
