GR,NPHI,RHOB,DT,VCL,PHIE,FACIES_2010_New
65.01082611,0.19472,2.276139975,88.60316467,0.132320002,0.220344141,0
63.07073593,0.219600007,2.264600039,89.44719696,0.100000002,0.232199997,0
60.85848236,0.219600007,2.253799915,89.36585999,0.082999997,0.241294146,0
61.01710892,0.221039996,2.246079922,89.74021912,0.077799998,0.246779501,0
62.42618942,0.217260003,2.250580072,90.50048065,0.097720005,0.241083205,0
62.68473434,0.206499994,2.255699873,90.61704254,0.101719998,0.237399608,0
61.99356461,0.188600004,2.247999907,89.7881012,0.0898,0.243799999,0
58.00760651,0.186079994,2.247040033,89.86345673,0.051519997,0.250196487,0
54.57811356,0.185640007,2.247840166,89.91817474,0.024,0.253800005,0
53.30201721,0.191339999,2.26308012,89.79872131,0.01218,0.246304885,0
57.65371323,0.198299989,2.295079947,87.71411896,0.067260005,0.218477726,0
68.02895355,0.207900003,2.314800024,86.73320007,0.165700004,0.191699997,0
75.04968262,0.218899995,2.335180044,85.89980316,0.281420022,0.161962122,0
74.34200287,0.231859997,2.355259895,84.67768097,0.298180014,0.147187695,0
67.91159058,0.230900005,2.325019836,84.70035553,0.170560002,0.184723243,0
62.64170456,0.222819999,2.286939859,84.86144257,0.094800003,0.219357029,0
60.68680954,0.217700005,2.277100086,85.26660156,0.077699997,0.227899998,0
59.43396759,0.215700001,2.272660017,85.64978027,0.065280005,0.232498437,0
58.93104935,0.224459991,2.269940138,86.01397705,0.059080001,0.23506093,0
60.97757721,0.232439995,2.273720026,86.64979553,0.093819998,0.22756581,0
64.50144959,0.235479996,2.278239965,87.29803467,0.126059994,0.219998449,0
65.11219025,0.233799994,2.279799938,87.81189728,0.136199996,0.217500001,0
63.1865387,0.238440007,2.27128005,88.5070343,0.121699996,0.224827334,0
59.60758591,0.22924,2.259840012,88.98971558,0.065740004,0.240202338,0
57.92294693,0.218920007,2.25948,89.05554199,0.04606,0.243380278,0
57.82555389,0.213799998,2.265720129,89.40746307,0.048579998,0.239256248,0
62.33278275,0.210800007,2.272799969,89.62419891,0.0594,0.2333,0
74.38634491,0.229519993,2.303459883,89.08191681,0.298139989,0.178886324,0
89.50061798,0.264999986,2.378499985,90.844841,0.807299972,0.056607034,0
97.12992096,0.255279988,2.465080023,90.05458069,0.92651999,0.002402344,2
93.08124542,0.224519998,2.477279902,89.0450592,0.83987999,0,2
85.10823822,0.193200007,2.45510006,87.92749786,0.7403,0.02,2
78.82535553,0.191040009,2.380700111,87.43572235,0.41268,0.114487112,0
75.77552033,0.201680005,2.342020035,87.02548218,0.299239993,0.155126765,0
71.60119629,0.204140008,2.332540035,86.61309815,0.23522,0.170476764,0
69.62375641,0.205219999,2.320420027,86.23817444,0.2183,0.180446491,0
65.98405457,0.208199993,2.324899912,87.34590149,0.158899993,0.1866,0
62.03819275,0.213540003,2.321759939,86.85660553,0.0933,0.198337883,0
59.92129898,0.206579998,2.314120054,86.80448151,0.061140001,0.207827151,0
57.85342789,0.205259994,2.301100016,86.63581848,0.058560003,0.216161713,0
62.46059036,0.203579992,2.301100016,86.58573914,0.097719997,0.210316017,0
59.55664825,0.224700004,2.308399916,86.25460053,0.062100001,0.211199999,0
62.24162293,0.220880002,2.297899962,86.97551727,0.092879996,0.212906644,0
59.75532532,0.226280004,2.279579878,87.44303894,0.068920001,0.227721095,0
60.77813339,0.215059996,2.272619963,87.75215912,0.075340003,0.231018946,0
63.35332871,0.217299998,2.287260056,88.31032562,0.105340004,0.21752578,0
60.34274674,0.196500003,2.312099934,88.5243988,0.074299999,0.207100004,0
58.82889938,0.183139995,2.318799973,87.7280426,0.05638,0.205705479,0
58.23761368,0.174060002,2.335079908,86.56240082,0.063699998,0.194694728,0
63.65703201,0.178739995,2.352659941,85.75785828,0.103239998,0.178025588,0
73.86083984,0.197339997,2.399860144,84.50802612,0.253639996,0.126655474,0
87.53271484,0.234999999,2.477200031,82.19819641,0.76819998,0.0023,0
104.3637543,0.269820005,2.561939955,81.90933991,1,0,2
114.0650864,0.287340015,2.584939957,81.44038391,1,0,2
113.6933518,0.295019984,2.593280077,81.55497742,1,0,2
111.5129623,0.29182002,2.586240053,82.05417633,1,0,2
108.5117188,0.280499995,2.589299917,83.04669952,1,0,2
108.3294983,0.301699996,2.59265995,84.4800415,1,0,2
107.3255005,0.305860013,2.591779947,85.14511871,1,0,2
107.8132401,0.302560002,2.58920002,86.47177887,1,0,2
110.9970398,0.281320006,2.58468008,87.09441376,1,0,2
111.4499435,0.248099998,2.5776999,86.68699646,1,0,2
114.5074768,0.248319998,2.579619885,85.60491943,1,0,2
111.750351,0.249640003,2.579139948,85.16160584,1,0,2
110.6703949,0.258520007,2.576800108,84.2026825,1,0,2
106.8751679,0.255280018,2.584439993,83.00271606,1,0,2
104.9294052,0.240899995,2.596199989,82.80460358,1,0,2
104.8644714,0.244120002,2.603279829,82.50746155,1,0,2
105.7602997,0.256199986,2.602600098,82.58974457,1,0,2
111.9280014,0.28896001,2.581899881,83.18254089,1,0,2
117.5515137,0.33536002,2.554939985,83.14241791,1,0,2
123.0124893,0.356099993,2.52940011,84.76940155,1,0,2
124.120842,0.357759982,2.52354002,86.97857666,1,0,2
124.5093765,0.355599999,2.517980099,89.29309845,1,0,2
124.3704987,0.367960006,2.515460014,91.94096375,1,0,2
124.7026215,0.404839993,2.510940075,95.27903748,1,0,2
122.8338089,0.406500012,2.510999918,96.24919891,1,0,2
118.0154266,0.393559992,2.515020132,96.74687958,1,0,2
112.0052567,0.345839977,2.532380104,97.0490036,1,0,2
108.5621491,0.319739997,2.545400143,96.5798645,1,0,2
107.5817719,0.327740014,2.555999994,95.21426392,1,0,2
107.9410248,0.328500003,2.555900097,94.03659821,1,0,2
109.6173248,0.325420022,2.552999973,92.802742,1,0,2
113.1536179,0.311940014,2.551719904,90.87645721,1,0,2
116.2935181,0.281219989,2.553159952,89.06283569,1,0,2
113.4480896,0.263260007,2.555879831,87.65259552,1,0,2
110.0830765,0.252700001,2.561399937,86.71170044,1,0,2
105.8135986,0.237680003,2.563060045,84.3321991,1,0,2
103.0274353,0.210960001,2.547739983,82.00164032,0.988000035,0,2
96.18836975,0.181500003,2.498659849,80.76683807,0.887979984,0,2
89.90866089,0.179619998,2.452939987,80.65251923,0.78986001,0.015294922,3
85.8462677,0.183699995,2.416800022,80.90450287,0.720799983,0.046300001,3
85.02783203,0.218040004,2.390740156,82.13982391,0.668439984,0.070049606,3
85.41052246,0.231959999,2.414340019,83.16877747,0.689639986,0.052472461,3
86.18611145,0.234060004,2.41937995,85.09201813,0.719940007,0.04485742,3
86.44554901,0.236579999,2.401139975,85.74394226,0.734380007,0.053826172,3
83.88939667,0.225700006,2.336400032,87.0326004,0.681999981,0.101099998,0
78.18036652,0.220840007,2.300300121,87.99414063,0.392239988,0.166571096,0
75.67702484,0.197840005,2.329580069,88.38617706,0.338239998,0.156841606,0
79.06843567,0.191420004,2.379440069,88.26054382,0.429440022,0.112770312,0
81.60817719,0.191660002,2.415240049,88.1812973,0.494719982,0.081139453,0
82.46645355,0.204400003,2.43930006,87.74459839,0.617799997,0.048,0
74.60090637,0.203019992,2.412060022,86.32472229,0.290740013,0.113673829,0
73.00421143,0.193548009,2.355756044,86.16353607,0.229220003,0.157284379,0
65.55134583,0.192052007,2.312296152,86.52618408,0.140616,0.197056249,0
65.25139618,0.198172003,2.29705596,86.70822144,0.138648003,0.206593558,0
61.30504227,0.205303997,2.289451838,86.81887054,0.089531995,0.218643174,0
59.6966362,0.204628006,2.296432018,87.99163055,0.064943999,0.218045518,0
58.39010239,0.194820002,2.295936108,88.6652298,0.054463998,0.219895303,0
59.33906937,0.193071991,2.298695803,88.6687088,0.060807999,0.217257023,0
61.19412994,0.195352003,2.312831879,88.11663055,0.079095997,0.205893949,0
61.43106079,0.196500003,2.317163944,87.74104309,0.086764,0.202175975,0
59.57389069,0.197696,2.290335894,88.35668182,0.062888004,0.222057223,0
58.9591713,0.200704008,2.250128031,88.3614502,0.057344001,0.247417972,0
58.34604645,0.209291995,2.238660097,88.47341919,0.053436,0.254973054,0
56.81461334,0.220763996,2.234676123,88.48291779,0.040596001,0.259369344,0
54.85326386,0.231904,2.251183987,89.63300324,0.021388,0.252172679,0
55.50185013,0.224679992,2.260375977,89.99837494,0.030407999,0.245225593,0
58.24591827,0.220479995,2.269135952,89.86310577,0.047095999,0.237353906,0
61.94141007,0.209311992,2.278363943,89.55354309,0.081055999,0.226669535,0
62.68532944,0.200984001,2.295907974,88.57611847,0.102367997,0.212711915,0
63.53792191,0.19216001,2.305891991,88.03497315,0.115723997,0.204624414,0
62.21559525,0.189952001,2.303744078,87.31772614,0.088656001,0.210033983,0
60.3144989,0.186503992,2.293184042,87.13397217,0.075407997,0.218442187,0
57.88677979,0.185483992,2.28173995,86.91737366,0.054107998,0.228603125,0
55.45076752,0.189756006,2.27461195,86.76298523,0.02706,0.23705937,0
56.87573242,0.188708007,2.282448053,87.37561798,0.04552,0.22947675,0
59.54912186,0.191175997,2.291388035,87.79527283,0.062180001,0.221513659,0
63.06438065,0.192720011,2.296267986,87.92803955,0.090948001,0.214226559,0
68.00669861,0.195963994,2.302212,87.63489533,0.169788003,0.198787108,0
76.10335541,0.204075992,2.34373188,87.51376343,0.37885201,0.142067775,0
84.72117615,0.216555998,2.404340029,86.89192963,0.732912004,0.052102149,0
88.80394745,0.226236001,2.421491861,86.98388672,0.775023997,0.035280079,2
87.58509827,0.236652002,2.430196047,87.16557312,0.766991973,0.031164063,2
86.79858398,0.244200006,2.430119991,87.30151367,0.733407974,0.036311328,2
87.50397492,0.244056001,2.42918396,87.0804596,0.751888037,0.034053125,2
88.60514832,0.237652004,2.414543867,86.46473694,0.784699976,0.038087696,2
