wellName,DEPTH,Gamma,Porosity,Fluvialfacies
B4,1745.1063,104.03291,0.191813,1
B4,1745.6063,108.03055,0.187985,1
B4,1746.1063,106.38726,0.194705,1
B4,1746.6063,96.331078,0.205678,1
B4,1747.1063,88.008812,0.209347,1
B4,1747.6063,85.51284,0.210069,1
B4,1748.1063,85.656548,0.209094,1
B4,1748.6063,87.154732,0.207434,1
B4,1749.1063,90.681168,0.20289,1
B4,1749.6063,96.507607,0.197182,1
B4,1750.1063,99.81221,0.197075,1
B4,1750.6063,98.650246,0.199227,1
B4,1751.1063,96.314331,0.201185,1
B4,1751.6063,94.132431,0.203066,1
B4,1752.1063,92.662979,0.203771,1
B4,1752.6063,92.131203,0.204002,1
B4,1753.1063,93.01181,0.202221,1
B4,1753.6063,95.496292,0.19963,1
B4,1754.1063,92.584541,0.207344,2
B4,1754.6063,81.453293,0.219214,2
B4,1755.1063,72.978569,0.222255,2
B4,1755.6063,71.546844,0.221734,2
B4,1756.1063,70.055878,0.218906,2
B4,1756.6063,65.64122,0.215147,2
B4,1757.1063,62.190132,0.228251,2
B4,1757.6063,61.270393,0.248155,2
B4,1758.1063,65.969193,0.2373,2
B4,1758.6063,77.531631,0.214039,2
B4,1759.1063,85.623512,0.208446,2
B4,1759.6063,86.076897,0.209979,3
B4,1760.1063,85.423706,0.209595,3
B4,1760.6063,86.298355,0.208439,3
B4,1761.1063,89.348961,0.204228,3
B4,1761.6063,94.836922,0.198784,3
B4,1762.1063,95.901749,0.202354,3
B4,1762.6063,89.776527,0.209561,3
B4,1763.1063,84.238327,0.212098,2
B4,1763.6063,82.423759,0.212753,2
B4,1764.1063,85.205597,0.207204,2
B4,1764.6063,92.935837,0.199152,2
B4,1765.1063,98.734428,0.197002,2
B4,1765.6063,99.826553,0.197231,2
B4,1766.1063,97.983871,0.200244,2
B4,1766.6063,93.920944,0.204379,2
B4,1767.1063,92.067558,0.203505,2
B4,1767.6063,94.210312,0.200609,2
B4,1768.1063,93.423653,0.204888,2
B4,1768.6063,86.914406,0.212061,2
B4,1769.1063,83.34481,0.211169,2
B4,1769.6063,86.208504,0.207023,2
B4,1770.1063,90.265381,0.204032,2
B4,1770.6063,93.402046,0.201505,2
B4,1771.1063,95.754936,0.199892,2
B4,1771.6063,97.379089,0.198647,2
B4,1772.1063,96.846153,0.200829,2
B4,1772.6063,93.580048,0.204394,2
B4,1773.1063,87.341095,0.211806,3
B4,1773.6063,78.032639,0.220771,3
B4,1774.1063,75.158768,0.216863,3
B4,1774.6063,82.552605,0.207762,3
B4,1775.1063,89.24527,0.205087,3
B4,1775.6063,90.812813,0.205004,3
B4,1776.1063,87.138168,0.211553,3
B4,1776.6063,78.174141,0.220776,3
B4,1777.1063,75.184746,0.216813,3
B4,1777.6063,82.712936,0.207531,3
B4,1778.1063,87.149643,0.209006,3
B4,1778.6063,83.006096,0.214821,3
B4,1779.1063,81.029465,0.212484,1
B4,1779.6063,85.554237,0.20686,1
B4,1780.1063,87.266502,0.209471,1
B4,1780.6063,82.409821,0.215405,1
B4,1781.1063,77.85154,0.217491,1
B4,1781.6063,76.361359,0.218026,1
B4,1782.1063,76.219231,0.217741,1
B4,1782.6063,76.731422,0.217125,1
B4,1783.1063,78.602013,0.21445,1
B4,1783.6063,82.114944,0.210944,1
B4,1784.1063,83.308495,0.21235,1
B4,1784.6063,80.584808,0.215737,1
B4,1785.1063,78.789604,0.215509,1
B4,1785.6063,79.877213,0.213823,1
B4,1786.1063,78.700684,0.217579,1
B4,1786.6063,73.184174,0.223529,1
B4,1787.1063,69.693542,0.22372,1
B4,1787.6063,70.796272,0.221589,1
B4,1788.1063,75.859543,0.214812,1
B4,1788.6063,84.628136,0.206161,1
B4,1789.1063,91.064178,0.203488,1
B4,1789.6063,92.732536,0.203226,1
B4,1790.1063,93.14492,0.202763,1
B4,1790.6063,93.717667,0.202218,1
B4,1791.1063,93.730492,0.20274,1
B4,1791.6063,92.892899,0.203692,1
B4,1792.1063,89.646835,0.208451,1
B4,1792.6063,83.36393,0.214746,1
B4,1793.1063,80.014626,0.214344,1
B4,1793.6063,82.006897,0.211241,1
B4,1794.1063,84.967789,0.209135,1
B4,1794.6063,87.133606,0.207431,1
B4,1795.1063,89.987991,0.204113,1
B4,1795.6063,94.129295,0.200144,1
B4,1796.1063,96.755898,0.199491,1
B4,1796.6063,96.737823,0.200176,1
B4,1797.1063,94.649773,0.203165,1
B4,1797.6063,90.723541,0.207084,1
B4,1798.1063,87.180946,0.209398,1
B4,1798.6063,84.918053,0.211065,1
B4,1799.1063,83.093643,0.212608,1
B4,1799.6063,81.368446,0.2141,1
B4,1800.1063,81.102036,0.213076,1
B4,1800.6063,82.842766,0.211038,1
B4,1801.1063,84.560066,0.210055,1
B4,1801.6063,85.435005,0.209498,1
B4,1802.1063,84.556343,0.211601,1
B4,1802.6063,81.556564,0.214776,1
B4,1803.1063,80.402336,0.213632,1
B4,1803.6063,82.693497,0.210746,1
B4,1804.1063,86.301338,0.207284,1
B4,1804.6063,90.367332,0.203591,1
B4,1805.1063,91.305145,0.205634,1
B4,1805.6063,87.668381,0.20999,1
B4,1806.1063,86.561523,0.207582,1
B4,1806.6063,90.849937,0.202445,1
B4,1807.1063,90.360146,0.208443,1
B4,1807.6063,80.989044,0.218932,1
B4,1808.1063,75.813744,0.217548,1
B4,1808.6063,80.108429,0.211376,1
B4,1809.1063,84.025467,0.210657,1
B4,1809.6063,83.59314,0.212137,1
B4,1810.1063,80.712112,0.215726,1
B4,1810.6063,76.148964,0.220166,1
B4,1811.1063,75.167786,0.217453,1
B4,1811.6063,79.891663,0.211854,1
B4,1812.1063,83.258118,0.211529,1
B4,1812.6063,82.418739,0.213331,0
B4,1813.1063,81.442879,0.213246,0
B4,1813.6063,81.971748,0.212401,0
B4,1814.1063,83.192772,0.211098,0
B4,1814.6063,84.778198,0.209611,0
B4,1815.1063,86.886803,0.207388,0
B4,1815.6063,89.582634,0.204868,0
B4,1816.1063,90.319717,0.206092,0
B4,1816.6063,88.071236,0.208825,1
B4,1817.1063,84.127533,0.21303,1
B4,1817.6063,79.009048,0.21783,1
B4,1818.1063,76.060364,0.218218,1
B4,1818.6063,76.630402,0.216827,1
B4,1819.1063,81.831398,0.209067,1
B4,1819.6063,92.111938,0.198739,1
B4,1820.1063,99.43837,0.196177,1
B4,1820.6063,100.57061,0.196747,1
