Gamma,Porosity,Fluvialfacies
76.883148,0.250695,1
81.32814,0.247059,1
86.797684,0.254338,1
93.101021,0.265102,1
94.486671,0.257454,1
89.118248,0.243928,1
82.595329,0.25041,1
76.705795,0.263282,1
71.418556,0.26414,1
66.723686,0.261162,1
67.981857,0.24457,1
76.904678,0.223632,1
84.520844,0.219915,1
87.965904,0.221695,1
86.965508,0.240574,1
81.432045,0.264913,1
77.496231,0.251576,1
77.11554,0.226211,1
77.261223,0.229915,0
76.966248,0.2429,0
75.957512,0.238568,0
74.147804,0.228706,0
75.636192,0.223921,0
81.731483,0.220758,0
86.364143,0.245396,0
87.596245,0.278911,0
83.281776,0.290788,0
72.735535,0.295756,0
65.888283,0.272068,0
65.910789,0.23923,0
68.002235,0.241386,3
70.629753,0.254714,3
72.498878,0.246461,3
73.196304,0.231318,3
75.030472,0.234822,3
78.738419,0.24428,3
81.877235,0.248608,3
83.666939,0.251299,3
81.7686,0.250712,3
75.435417,0.249078,3
72.189537,0.25032,3
74.432693,0.252479,3
78.766785,0.251756,0
84.10685,0.250113,0
88.00769,0.244301,0
89.688576,0.237158,0
90.065933,0.235146,0
89.432381,0.234772,0
87.61499,0.250475,0
84.55854,0.27131,0
78.519714,0.289711,0
68.94191,0.307333,0
66.056808,0.288515,0
73.131294,0.258061,0
84.57048,0.240236,0
98.587967,0.226443,0
102.39403,0.238947,0
91.905029,0.259847,0
83.155769,0.253468,0
81.265976,0.238379,0
83.622505,0.241697,0
89.391022,0.250893,0
90.157158,0.24919,0
83.234306,0.244006,0
78.420815,0.254925,0
78.845215,0.270984,1
83.177094,0.259231,1
90.991692,0.238598,1
92.761253,0.227528,1
85.443687,0.219512,1
79.056389,0.234447,1
76.797806,0.256709,1
78.391441,0.255038,1
83.749016,0.245724,1
88.0354,0.249493,1
89.706779,0.257439,1
91.252815,0.240254,1
93.46843,0.215044,1
96.408752,0.21659,1
100.0914,0.226679,1
100.25306,0.230233,1
95.532516,0.231701,1
90.654388,0.238506,1
87.12719,0.247015,1
85.554916,0.253097,1
86.13044,0.258405,1
87.812653,0.255256,1
90.269157,0.249406,1
91.734383,0.246972,1
91.644623,0.24563,1
89.145256,0.251054,1
83.963432,0.258639,1
82.003983,0.239584,1
85.152222,0.212022,1
88.913223,0.227839,1
91.851791,0.257505,1
92.008957,0.25714,1
88.759239,0.247186,1
84.041275,0.248865,1
78.474052,0.254258,1
73.62355,0.254885,1
69.989799,0.253991,1
69.375465,0.243727,1
72.356133,0.23047,1
76.413963,0.231272,1
80.745041,0.236562,3
84.860329,0.244469,3
88.603668,0.253212,3
91.125458,0.254224,3
92.154411,0.252767,3
92.61985,0.251738,3
92.818497,0.250845,3
92.343216,0.258285,3
91.064011,0.268385,1
87.301308,0.259875,1
80.518845,0.245423,1
75.604027,0.264817,1
74.117363,0.295019,1
74.525558,0.28115,1
76.339043,0.25321,1
76.911087,0.253296,1
75.396606,0.262331,1
73.671822,0.276334,1
72.335808,0.291923,1
71.519753,0.271575,1
71.265556,0.239753,1
73.554314,0.235392,1
79.018562,0.239799,1
84.257767,0.240351,1
88.186157,0.239674,1
90.932343,0.253522,1
92.537392,0.272007,3
91.501389,0.275076,3
87.345406,0.273223,3
82.551109,0.278033,3
77.910889,0.284971,3
73.4161,0.273164,3
69.063988,0.255372,3
67.311852,0.25292,3
68.944298,0.255366,3
71.498055,0.253636,3
74.186623,0.250572,3
77.008369,0.260722,3
79.962791,0.275092,0
82.243202,0.267023,0
83.592049,0.25179,0
84.555115,0.241199,3
85.306664,0.232091,3
85.84201,0.227728,3
86.159676,0.224879,3
86.133865,0.235262,3
85.724449,0.249869,3
85.510185,0.24577,3
85.67588,0.235699,3
86.467415,0.233537,3
87.963326,0.2339,1
87.256058,0.241334,1
83.417259,0.251026,1
79.542709,0.252459,1
76.620827,0.251254,1
76.267815,0.24115,1
78.999687,0.228206,1
79.425362,0.23516,1
75.823486,0.248467,1
71.656052,0.263318,1
68.028427,0.278662,1
67.518631,0.272906,1
70.949799,0.260413,1
74.505371,0.244482,1
76.966774,0.227453,1
78.831085,0.232466,1
80.257034,0.244517,1
81.36628,0.248852,1
82.197678,0.250724,1
83.068214,0.246934,1
84.079102,0.241337,1
85.019051,0.242693,1
85.820602,0.24627,1
