Gamma,Porosity,Fluvialfacies
52.715881,0.11321,2
51.590698,0.113426,2
51.372768,0.112518,2
52.288605,0.111112,2
53.707409,0.109083,2
55.754753,0.105742,2
59.125328,0.100762,2
64.149475,0.096107,1
68.844963,0.09186,1
73.12973,0.088177,1
76.845001,0.0852,1
79.848595,0.082694,0
82.37648,0.080778,0
84.309906,0.079839,0
85.256332,0.080124,0
84.969368,0.081535,0
83.54631,0.084353,0
80.703537,0.087522,0
77.506691,0.091129,1
73.867393,0.094715,1
70.250244,0.098273,1
66.660789,0.100791,1
64.120087,0.10201,1
62.889984,0.102401,1
62.495712,0.101756,1
63.145939,0.099296,1
65.628181,0.094566,1
70.399818,0.089847,1
75.160812,0.08514,1
79.908524,0.08204,0
83.036194,0.080946,0
84.139381,0.082252,0
82.82193,0.086557,0
78.479515,0.091864,0
73.125534,0.098424,1
66.507439,0.103973,1
60.909538,0.108258,1
56.586521,0.111215,2
53.604145,0.11251,2
52.297112,0.111649,2
53.16618,0.108092,2
56.754639,0.10329,2
61.598343,0.096934,2
68.010674,0.090601,2
74.399422,0.084298,1
80.758682,0.079886,0
85.209633,0.077838,0
87.275833,0.078061,0
87.050354,0.081124,0
83.961052,0.08449,0
80.565544,0.088235,1
76.787399,0.091162,1
73.834663,0.093066,1
71.913406,0.093493,1
71.482712,0.092074,1
72.914703,0.090825,1
74.173851,0.089791,2
75.216995,0.089641,2
75.368271,0.090596,2
74.404991,0.092437,2
72.547737,0.095385,2
69.573326,0.09796,2
66.975594,0.100069,2
64.848579,0.100037,2
64.880753,0.09733,2
67.611153,0.092352,3
72.634026,0.084533,3
80.521706,0.075092,1
90.046432,0.063622,1
101.61693,0.055522,0
112.31635,0.051631,0
121.92723,0.040108,0
129.78021,0.019047,0
135.43646,0.011641,0
139.3228,0.021299,0
140.99734,0.026775,0
142.00034,0.027024,0
142.16412,0.022744,0
142.25008,0.012802,0
142.23871,0.014019,0
142.16,0.029181,0
141.99712,0.028672,0
141.90666,0.008581,0
141.90668,0,0
142.03198,0,0
142.31383,0,0
142.79533,0,0
143.52635,0,0
144.06064,0.028114,0
144.34909,0.039397,0
144.38943,0.022185,0
144.11974,0.017565,0
143.63708,0.028679,0
142.88834,0.039449,0
142.28551,0.04979,0
141.8651,0.052042,0
141.59428,0.044185,0
141.51044,0.037662,0
141.6115,0.032804,0
141.94362,0.015726,0
142.33286,0,0
142.79346,0,0
143.25069,0.016898,0
143.70372,0.04231,0
144.14743,0.054934,0
144.5795,0.059257,0
145.3038,0.053204,0
146.39331,0.035617,0
147.7075,0.003616,0
149.30246,0,0
150.83549,0,0
152.29111,0.003176,0
152.73512,0.01731,0
151.91499,0.020631,0
150.2869,0.010437,0
147.64909,0.002154,0
144.80325,0,0
141.6974,0.005468,0
139.53683,0.033545,0
138.55756,0.043651,0
138.18329,0.031299,0
138.56511,0.022581,0
138.95891,0.018404,0
139.36769,0.020086,0
139.66176,0.029088,0
139.81252,0.023507,0
140.23016,0,0
140.98138,0,0
142.32928,0.019173,0
144.42282,0.02886,0
145.97429,0.02237,0
146.84836,0.023098,0
147.01537,0.032845,0
146.29877,0.03406,0
144.87105,0.024613,0
142.55469,0.020495,0
140.8595,0.023036,0
139.94054,0.016451,0
139.96362,0,0
141.16393,0,0
142.91956,0,0
145.36917,0.007081,0
147.59154,0.03208,0
149.52994,0.040459,0
150.95703,0.028068,0
151.74519,0.015064,0
152.54362,0.001293,0
153.3549,0,0
154.50861,0.014013,0
156.09019,0.027457,0
157.34978,0.040079,0
158.20689,0.042397,0
158.67332,0.03184,0
158.65149,0.015896,0
157.88925,0,0
156.20177,0.001407,0
154.78455,0.048158,0
153.70506,0.0573,0
152.76418,0.019443,0
151.99641,0.004928,0
151.62746,0.019583,0
151.75681,0.020539,0
151.58313,0.004377,0
151.03073,0.002557,0
150.08545,0.018661,0
148.64922,0.027066,0
146.99484,0.025849,0
145.06789,0.019744,0
143.61415,0.007529,0
142.75182,0.003482,0
142.69321,0.00964,0
143.63901,0.008815,0
145.32541,0,0
147.93733,0,0
150.29379,0,0
152.33105,0,0
153.6216,0,0
153.97897,0.001621,0
153.00752,0.029937,0
150.37549,0.036449,0
147.56053,0.015713,0
144.51698,0.015335,0
141.60793,0.040399,0
138.86697,0.044822,0
137.16853,0.023451,0
136.77292,0.015088,0
137.00725,0.022982,0
138.02879,0.034968,0
139.49619,0.052067,0
141.52071,0.061368,0
143.39726,0.060926,0
145.08897,0.058304,0
146.44563,0.052958,0
147.38361,0.038124,0
147.92082,0.011431,0
147.95723,0.005133,0
147.72821,0.024324,0
147.16748,0.028826,0
146.51485,0.014974,0
145.74733,0.015275,0
145.08356,0.033264,0
144.54942,0.033564,0
144.27872,0.011757,0
144.33719,0.005738,0
144.74104,0.019449,0
145.57652,0.018406,0
146.60147,0,0
147.8632,0,0
148.97911,0,0
149.9128,0,0
150.26018,0,0
149.87482,0.001698,0
149.19588,0.004436,0
148.15001,0.012253,0
147.33699,0.026416,0
146.81494,0.031614,0
146.71449,0.025608,0
147.1409,0.028404,0
147.6234,0.0422,0
148.17603,0.042423,0
148.33794,0.025682,0
148.01161,0.017814,0
147.21017,0.021034,0
145.81502,0.019482,0
144.62527,0.011968,0
143.69225,0.006079,0
143.38193,0.00222,0
143.84976,0.006448,0
145.04309,0.020782,0
147.14304,0.017201,0
149.02051,0,0
150.61993,0,0
151.4052,0.001188,0
151.173,0.005285,0
150.49094,0,0
149.24664,0,0
148.13197,0.015633,0
147.17929,0.022047,0
146.35152,0.01154,0
145.67981,0,0
144.96922,0,0
144.21002,0,0
143.43922,0.017748,0
142.65393,0.025639,0
142.22179,0.006446,0
142.23096,0,0
142.22267,0,0
142.19257,0.002025,0
142.11682,0.027535,0
141.98405,0.038284,0
140.37212,0.030587,0
136.91171,0.038866,0
131.22089,0.067111,0
122.74277,0.081302,0
111.5954,0.077933,0
97.112396,0.081994,0
83.083282,0.095338,2
69.621384,0.106566,3
58.293774,0.11515,3
49.633305,0.121566,2
43.161381,0.12527,2
39.424389,0.12902,2
36.441559,0.132827,2
34.40118,0.129393,2
33.192699,0.116911,2
33.023815,0.113573,0
34.174702,0.121663,0
36.974857,0.124822,2
39.876797,0.121819,2
42.90593,0.12012,2
44.61953,0.120051,2
44.689159,0.12109,2
43.641441,0.123512,2
41.197418,0.125914,2
38.775085,0.128288,2
36.379868,0.129526,2
35.13131,0.129343,3
35.315689,0.128102,1
36.567261,0.125539,1
39.152462,0.122799,2
41.91703,0.119837,2
44.905746,0.116937,2
47.830902,0.114117,2
50.676636,0.111476,2
53.34119,0.109059,2
55.779339,0.106012,2
58.853165,0.102177,2
62.721363,0.098742,2
66.186966,0.095805,2
69.14946,0.094091,2
70.879265,0.093903,2
71.068626,0.094704,0
70.260269,0.096741,0
68.205101,0.098054,3
66.881149,0.09846,3
66.470985,0.097767,3
67.17086,0.095698,2
69.257919,0.093114,2
71.864563,0.089887,2
75.120514,0.087486,2
77.542305,0.086119,2
78.921661,0.085704,2
79.340263,0.086479,2
78.558258,0.0879,2
77.124969,0.090128,2
74.877808,0.092343,2
72.642357,0.094544,2
70.421524,0.096038,2
68.914474,0.096648,2
68.2994,0.096877,2
68.068443,0.09663,2
68.317497,0.096568,2
68.38018,0.096736,2
68.209976,0.09699,2
67.9543,0.097349,2
67.591812,0.097404,2
67.536629,0.097078,3
67.865486,0.096529,3
68.419411,0.095701,3
69.254601,0.095147,3
69.813606,0.094935,0
70.027458,0.094783,1
70.180206,0.094708,2
70.256592,0.094059,2
70.910843,0.092695,2
72.287216,0.090926,2
74.071907,0.088651,2
76.366852,0.086702,2
78.333801,0.085158,2
79.890884,0.084357,2
80.69976,0.084482,2
80.573631,0.08511,2
79.939095,0.086369,1
78.66922,0.087459,1
77.569702,0.088338,1
76.68306,0.088673,1
76.344673,0.08833,1
76.691406,0.088011,2
77.013367,0.087722,2
77.304375,0.087981,2
77.043694,0.088922,2
76.093582,0.090247,2
74.756355,0.092052,1
72.935364,0.093101,2
71.877823,0.093204,2
71.774338,0.093109,2
71.869804,0.092768,1
72.213898,0.092879,1
72.101387,0.093557,1
71.418282,0.094755,1
70.209824,0.096603,1
68.344864,0.09743,2
67.511185,0.096979,2
67.966263,0.094855,2
70.107994,0.090643,1
74.357468,0.08579,1
79.252838,0.080138,1
84.955345,0.074855,0
90.285103,0.070033,0
95.149048,0.066388,0
98.826279,0.064213,0
101.02052,0.062996,0
102.24824,0.062977,0
102.26815,0.063774,0
101.46426,0.065591,0
99.630905,0.067634,0
97.569023,0.069961,0
95.221573,0.071941,0
93.224792,0.073486,0
91.666229,0.074876,0
90.264069,0.076072,0
89.057358,0.076852,0
88.270447,0.077112,0
88.008163,0.077062,0
88.058716,0.076624,0
88.500206,0.075409,0
89.726326,0.073221,0
91.932968,0.070905,0
94.269928,0.068427,0
96.769737,0.066441,0
98.773346,0.06507,0
100.15686,0.064345,0
100.8876,0.064429,0
100.80258,0.064747,0
100.48159,0.065358,0
99.86573,0.065569,0
99.652451,0.065282,0
99.942253,0.064849,0
100.37913,0.064234,0
100.99982,0.063949,0
101.28735,0.064076,0
101.15858,0.064561,0
100.66913,0.065493,0
99.728951,0.066542,0
98.671188,0.067736,0
97.466476,0.068756,0
96.438316,0.069556,0
95.630768,0.070478,0
94.700661,0.071552,0
93.617409,0.072581,0
92.579163,0.073554,0
91.597145,0.074257,0
90.888435,0.074621,0
90.521263,0.074611,0
90.530937,0.074135,0
91.011536,0.073425,0
91.727089,0.072425,0
92.736252,0.071991,0
93.174217,0.072264,0
92.898384,0.073188,0
91.96627,0.074925,0
90.214027,0.077609,0
87.506424,0.081477,0
83.604942,0.084955,0
80.096092,0.087946,0
77.077904,0.090398,1
74.604813,0.092174,1
72.812912,0.093837,1
71.135849,0.095357,1
69.602295,0.097583,1
67.356415,0.100691,1
64.220383,0.104773,1
60.10202,0.110072,1
54.756077,0.114826,1
49.960358,0.118899,3
45.852234,0.121703,3
43.023239,0.122923,2
41.792725,0.121953,2
42.77084,0.118247,2
46.508984,0.113365,2
51.434776,0.107011,2
57.844727,0.101018,2
63.891125,0.095474,2
69.483208,0.0914,2
73.593246,0.089162,1
75.851219,0.088725,1
76.292412,0.090538,3
74.463249,0.093509,3
71.466148,0.097927,2
67.009506,0.102341,2
62.556915,0.106749,2
58.109386,0.109652,2
55.180424,0.110674,2
54.149155,0.109995,2
54.834747,0.107189,2
57.665829,0.104368,2
60.51181,0.101528,2
63.376408,0.099919,2
64.999947,0.099847,2
65.072586,0.100125,2
64.791634,0.100842,1
64.068802,0.100916,1
63.994438,0.100186,1
64.730438,0.099123,1
65.802551,0.097644,0
67.294678,0.096829,0
68.116409,0.096845,0
68.100372,0.097488,1
67.451485,0.098915,1
66.011765,0.100217,1
64.698517,0.101363,1
63.543324,0.101999,1
62.901108,0.102,1
62.899944,0.101549,1
63.354824,0.100533,1
64.379608,0.099393,1
65.530022,0.098097,1
66.837402,0.096708,1
68.239021,0.095202,1
69.758392,0.09361,1
71.364471,0.09191,1
73.078896,0.090269,1
74.734184,0.088702,0
76.315559,0.088083,0
76.940353,0.088649,2
76.369759,0.090691,2
74.309052,0.09458,2
70.3862,0.098653,2
66.277672,0.102955,2
61.937119,0.106252,2
58.610554,0.108293,2
56.551121,0.109244,2
55.591995,0.108832,2
56.007874,0.108921,0
55.917969,0.109637,0
55.196007,0.110826,0
53.996162,0.112607,0
52.199123,0.113685,0
51.112122,0.113883,0
50.91243,0.113254,0
51.547359,0.11159,0
53.225281,0.109823,2
55.00758,0.107927,2
56.920315,0.10627,2
58.592258,0.104911,2
59.963306,0.103209,2
61.680435,0.101078,2
63.830051,0.099008,2
65.919334,0.097011,2
67.93322,0.095262,2
69.697334,0.093823,2
71.149307,0.091986,2
73.003326,0.08965,3
75.359764,0.085823,3
79.22052,0.080132,0
84.961151,0.073699,0
91.451401,0.066337,0
98.878426,0.060147,0
105.12266,0.055422,0
109.88879,0.052782,0
112.55255,0.052746,0
112.58906,0.05378,0
111.54571,0.056152,0
109.15291,0.05798,0
107.30898,0.059128,0
106.15094,0.059225,0
106.05331,0.058008,0
107.28083,0.056436,0
108.86644,0.054421,0
110.89954,0.052815,0
112.51906,0.051722,0
113.62177,0.051,0
114.35077,0.05074,0
114.61279,0.05019,0
115.05375,0.049276,0
115.71834,0.060512,0
116.89035,0.086929,0
118.69644,0.089919,0
120.72118,0.063634,0
123.01914,0.043913,0
124.69582,0.032394,0
125.59612,0.02864,0
125.47694,0.034587,0
124.08378,0.035253,0
122.36955,0.029321,0
120.25409,0.036149,0
118.35969,0.058923,0
116.74152,0.06199,0
115.83479,0.04043,0
115.81711,0.018899,0
116.15085,0,0
116.92375,0,0
118.24241,0.020222,0
120.24307,0.030933,0
122.8027,0.024955,0
126.06088,0.02397,0
129.03606,0.029222,0
131.65756,0.026406,0
133.46577,0.013505,0
134.25761,0.020367,0
133.66222,0.051925,0
131.33325,0.069403,0
128.37802,0.069286,0
124.64017,0.070789,0
121.10003,0.074318,0
117.80697,0.071112,0
115.16003,0.05949,0
113.32055,0.052839,0
112.49583,0.052399,0
112.93923,0.044624,0
113.98186,0.027682,0
115.77331,0.02929,0
117.91155,0.054079,0
120.48314,0.067702,0
122.49199,0.067372,0
123.79761,0.071841,0
123.80237,0.08231,0
122.18148,0.081335,0
120.19743,0.066061,0
117.75956,0.05604,0
116.02413,0.052584,0
115.16651,0.054157,0
115.34071,0.062015,0
116.80432,0.057114,0
118.00499,0.036268,0
118.87706,0.028987,0
118.63581,0.038655,0
117.00329,0.046213,0
115.06566,0.051134,0
112.74675,0.054285,0
111.03678,0.055226,0
110.08779,0.055046,0
110.26901,0.053466,0
111.86261,0.051104,0
113.94184,0.047762,0
116.62793,0.048822,0
119.14828,0.055381,0
121.46152,0.050402,0
122.80839,0.031004,0
122.94763,0.03597,0
122.27391,0.071382,0
120.58427,0.078368,0
118.75705,0.049831,0
116.75792,0.037596,0
115.52723,0.045732,0
115.25684,0.056868,0
116.04044,0.071754,0
118.14116,0.066119,0
120.40038,0.034839,0
122.85767,0.022037,0
123.84957,0.032324,0
123.01021,0.042453,0
119.17504,0.052386,0
111.59611,0.063209,0
102.03387,0.075144,0
89.993179,0.086413,0
78.625145,0.096848,0
68.097702,0.104733,3
60.143597,0.109429,3
55.405289,0.112348,2
52.460106,0.113047,2
51.755722,0.113854,2
50.941757,0.114796,2
49.99086,0.116303,2
48.471073,0.118514,2
46.240372,0.120358,2
44.379654,0.121744,2
42.981285,0.122048,2
42.675041,0.120999,2
43.733582,0.11952,2
45.225197,0.117505,2
47.258015,0.116154,2
48.621109,0.115633,2
49.147278,0.115706,2
49.073467,0.116522,2
48.249882,0.117312,2
47.452869,0.118069,1
46.689064,0.118691,1
46.062309,0.119142,2
45.606823,0.119998,2
44.743252,0.12136,1
43.369717,0.123062,2
41.652302,0.12519,2
39.505157,0.126855,2
37.825871,0.12794,2
36.731251,0.128022,2
36.648369,0.126851,2
37.829811,0.125082,2
39.614449,0.122566,2
42.152878,0.120114,2
44.626736,0.117742,2
47.019901,0.115912,2
48.865715,0.11476,2
50.027534,0.114127,2
50.666176,0.114142,2
50.651024,0.11446,2
50.330002,0.115157,2
49.626755,0.116187,2
48.587719,0.117633,2
47.129055,0.11903,2
45.719658,0.120366,2
44.371822,0.121484,2
43.244232,0.122329,2
42.391876,0.122549,2
42.169296,0.12199,2
42.733719,0.121309,2
43.42091,0.120476,2
44.26152,0.119914,2
44.828678,0.11969,2
45.054111,0.11995,2
44.791992,0.120813,2
43.920609,0.121667,2
43.059143,0.122509,2
42.210079,0.122983,2
41.731686,0.122998,2
41.716499,0.122484,2
42.23597,0.121306,2
43.423576,0.119442,2
45.304241,0.116719,2
48.050987,0.112976,2
51.827713,0.107956,2
56.891556,0.102889,2
62.003883,0.097761,2
67.176804,0.094009,2
70.961327,0.091977,0
73.010811,0.09195,0
73.03875,0.094426,0
70.540451,0.09687,0
68.07534,0.099272,0
65.651711,0.100028,0
64.889954,0.098724,0
66.204971,0.096157,0
68.794785,0.092011,0
72.977646,0.087658,0
77.369446,0.083045,0
82.022346,0.079503,0
85.595955,0.077298,0
87.820808,0.076043,0
89.087128,0.075975,0
89.155586,0.07774,0
87.374466,0.081797,0
83.282013,0.086317,3
78.721169,0.091418,3
73.574997,0.095241,3
69.718971,0.097465,3
67.475189,0.097444,3
67.496582,0.094617,3
70.348671,0.090447,3
74.555344,0.084599,3
80.454788,0.080036,3
85.058075,0.077079,0
88.041618,0.075295,0
89.840759,0.074979,0
90.159805,0.076169,0
88.959305,0.079241,0
85.859901,0.082117,0
82.958572,0.084748,0
80.304756,0.088026,0
76.997108,0.092115,1
72.872375,0.095998,1
68.954659,0.099625,1
65.295639,0.102618,1
62.276722,0.104817,1
60.057732,0.106102,1
58.762051,0.106243,1
58.620197,0.105449,1
59.421257,0.103487,2
61.400639,0.102006,2
62.894535,0.101127,1
63.781746,0.100166,1
64.750916,0.099103,1
65.822502,0.098319,1
66.613106,0.097884,1
67.052574,0.097354,1
67.587517,0.096705,1
68.241768,0.09646,2
68.489128,0.096719,1
68.22802,0.096925,1
68.020485,0.097064,1
67.87989,0.096942,1
68.002586,0.096495,1
68.454308,0.095862,0
69.092781,0.094997,0
69.964645,0.094791,0
70.172386,0.095408,1
69.550209,0.095418,1
69.540436,0.094669,1
70.295959,0.093897,1
71.074829,0.093096,1
71.882866,0.091888,1
73.101814,0.090171,1
74.834267,0.090083,1
74.922707,0.092032,1
72.956703,0.09321,1
71.767349,0.093427,1
71.548553,0.093081,1
71.898018,0.092031,1
72.957603,0.090422,1
74.580704,0.088115,1
76.907997,0.086741,0
78.293793,0.086534,0
78.503029,0.086547,0
78.489799,0.086836,3
78.19854,0.087156,3
77.874939,0.087517,3
77.51091,0.088579,3
76.440094,0.090516,3
74.486038,0.093464,2
71.511658,0.097676,2
67.262222,0.101732,2
63.170265,0.105593,2
59.275108,0.108196,2
56.649391,0.109227,2
55.610039,0.109679,2
55.153973,0.109408,2
55.426811,0.108342,2
56.502182,0.106282,2
58.580441,0.104649,2
60.228416,0.103548,2
61.33868,0.101189,2
63.718346,0.097258,2
67.684334,0.093749,2
71.223724,0.090769,0
74.230011,0.087781,0
77.245026,0.084781,0
80.270927,0.083837,0
81.223839,0.08546,0
79.58622,0.087604,0
77.423248,0.090399,1
74.603752,0.093159,1
71.818855,0.095877,1
69.077187,0.096818,1
68.127975,0.095539,1
69.418732,0.093679,1
71.294762,0.091095,1
73.902176,0.088044,1
76.979332,0.084412,1
80.643494,0.081947,1
83.129959,0.080942,0
84.144707,0.081166,0
83.91803,0.082929,0
82.140015,0.085222,0
79.826378,0.088179,1
76.843399,0.090927,1
74.071083,0.093414,1
71.562019,0.094658,1
70.30706,0.094349,1
70.619293,0.093787,1
71.185715,0.092911,1
72.069763,0.092005,1
72.982933,0.091064,0
73.93248,0.089963,1
75.043388,0.088662,1
76.355942,0.087928,1
77.096413,0.087903,1
77.121964,0.087239,1
77.792114,0.085776,1
79.267807,0.085147,1
79.901596,0.085562,0
79.483299,0.086457,0
78.580376,0.087952,0
77.071831,0.091086,2
73.910667,0.096266,2
68.684296,0.10099,2
63.919155,0.105142,2
59.730396,0.107154,2
57.700005,0.106493,2
58.366837,0.104146,2
60.734554,0.099693,2
65.227791,0.095063,2
69.898842,0.090212,2
74.792091,0.087386,2
77.643509,0.087088,3
77.943329,0.0868,3
78.233681,0.086524,3
78.512199,0.085853,3
79.189079,0.084689,3
80.363785,0.082108,3
82.967064,0.077758,0
87.355591,0.074432,0
90.711243,0.072386,0
92.776146,0.072396,0
92.766457,0.074975,0
90.16423,0.077925,0
87.187996,0.081338,0
83.744385,0.084164,1
80.893654,0.086255,1
78.783836,0.086876,1
78.1576,0.085659,1
79.385338,0.084983,0
80.067177,0.084984,0
80.066833,0.085611,1
79.434113,0.087021,1
78.011139,0.088019,1
77.004768,0.088501,1
76.518997,0.088225,1
76.797195,0.087003,1
78.030075,0.08522,1
79.828667,0.082737,0
82.334206,0.08078,0
84.307526,0.079483,0
85.615768,0.079176,0
85.92588,0.080105,0
84.988678,0.081535,0
83.546158,0.083591,0
81.47216,0.086309,0
78.729698,0.089856,2
75.151886,0.093447,2
71.52935,0.097093,2
67.850914,0.100602,2
64.310486,0.103941,2
60.942532,0.105994,2
58.870804,0.106442,2
58.418919,0.105979,2
58.886063,0.104378,2
60.501686,0.101211,2
63.695919,0.096089,2
68.862877,0.090108,0
74.896431,0.083054,0
82.012947,0.075482,0
89.652153,0.067263,0
97.944534,0.072324,0
105.66036,0.093983,0
112.65566,0.093549,0
116.76794,0.065507,0
117.2774,0.050926,0
116.08255,0.053166,0
112.75788,0.057243,0
108.05284,0.063617,0
101.62279,0.068614,0
96.581268,0.071891,0
93.274933,0.075258,0
89.878632,0.078736,0
86.369911,0.081842,0
83.23687,0.084482,1
80.57328,0.087295,3
77.734917,0.090325,3
74.678139,0.092649,3
72.333572,0.094091,3
70.879028,0.096474,3
68.474709,0.100034,2
64.883476,0.104232,2
60.649101,0.109225,2
55.611015,0.113808,2
50.987896,0.117877,2
46.883339,0.119899,2
44.843113,0.119364,2
45.382599,0.117377,2
47.387371,0.113575,2
51.223251,0.109726,2
55.10619,0.105819,2
59.047932,0.102311,2
62.585979,0.099304,1
65.619545,0.096136,1
68.815704,0.092767,1
72.215057,0.08943,1
75.581245,0.086135,1
78.905983,0.083508,1
81.555435,0.081718,1
83.361008,0.081574,0
83.506615,0.083486,0
81.577835,0.085418,1
79.62854,0.087376,1
77.653625,0.089023,1
75.991806,0.090282,1
74.721268,0.089812,0
75.19635,0.087179,1
77.852859,0.085056,1
79.994469,0.08357,1
81.492615,0.081508,0
83.573189,0.078724,0
86.381615,0.076868,1
88.254753,0.076169,0
88.959114,0.075232,0
89.903893,0.073998,0
91.149117,0.074037,0
91.110168,0.075666,1
89.466461,0.077138,0
87.981323,0.078414,0
86.694366,0.079516,0
85.58252,0.080401,0
84.689522,0.080655,0
84.433449,0.08012,0
84.973335,0.080466,0
84.624458,0.081912,0
83.164925,0.083756,3
81.304611,0.086097,3
78.943459,0.087947,3
77.076721,0.089185,3
75.827827,0.088045,3
76.978333,0.083932,3
81.127266,0.079089,0
86.013092,0.073333,0
91.819763,0.068467,0
96.729385,0.064711,0
100.51799,0.063854,0
101.38311,0.066618,0
98.594872,0.070202,0
94.979408,0.07481,0
90.330193,0.07878,0
86.324898,0.081953,0
83.124283,0.08302,1
82.047569,0.081457,1
83.625015,0.079463,1
85.636108,0.076933,0
88.189125,0.074835,0
90.305023,0.073279,0
91.874672,0.073614,0
91.537056,0.076311,0
88.816025,0.079986,0
85.108521,0.084883,0
80.168251,0.09,1
75.006363,0.095391,1
69.567505,0.099796,1
65.12394,0.102967,1
61.924152,0.105065,1
59.807556,0.105822,1
59.044586,0.106516,1
58.344444,0.107132,0
57.722832,0.107408,1
57.443893,0.10726,1
57.593185,0.107108,1
57.747131,0.10695,0
57.906895,0.104819,1
60.056988,0.100222,1
64.694321,0.095426,1
69.532188,0.090382,1
74.620667,0.085618,1
79.426422,0.081205,0
83.87886,0.079564,0
85.533607,0.08139,0
83.692207,0.083936,0
81.123863,0.087383,1
77.647095,0.090181,1
74.824219,0.092169,1
72.818497,0.093613,1
71.361717,0.094377,1
70.59095,0.095401,0
69.557198,0.096752,0
68.194801,0.098699,1
66.230324,0.101392,1
63.513439,0.102545,1
62.349953,0.101774,0
63.127674,0.100202,1
64.713905,0.097629,1
67.310486,0.095636,1
69.321068,0.094368,0
70.599335,0.094267,1
