Gamma,Porosity,Fluvialfacies
89.970505,0.100131,0
87.894875,0.103009,0
83.725243,0.107165,0
78.87574,0.111867,1
73.523041,0.116154,1
69.573433,0.119316,1
66.662292,0.120733,1
66.498131,0.119947,1
68.367104,0.11743,1
71.959007,0.113532,1
76.826103,0.108866,1
82.084396,0.103886,0
87.632233,0.099366,0
91.893623,0.095877,0
95.202866,0.094059,0
95.838318,0.094385,0
94.494804,0.096825,0
90.544159,0.101356,0
84.663887,0.106469,0
79.450523,0.111046,2
74.730759,0.114404,2
72.161285,0.116039,2
71.183304,0.116346,2
71.495186,0.115619,1
72.761726,0.115254,1
72.28775,0.116284,1
70.525543,0.118471,1
67.541801,0.121638,1
63.653961,0.124902,1
60.458961,0.12761,1
57.776752,0.129022,1
57.39473,0.12859,1
58.715153,0.126866,1
61.13369,0.124263,1
64.364983,0.121159,1
67.869537,0.117836,1
71.576347,0.114493,1
75.122322,0.11128,1
78.549248,0.108507,0
81.140747,0.106404,0
83.113914,0.105268,0
83.603767,0.105323,0
82.995781,0.106272,0
81.544128,0.107898,0
79.468048,0.109643,0
77.757492,0.111095,1
76.317459,0.112195,1
75.368698,0.112902,1
74.783546,0.113645,1
73.756783,0.114742,1
72.40316,0.115644,1
71.799271,0.115945,1
71.750275,0.11534,1
73.110321,0.113606,1
75.51326,0.11067,1
79.482063,0.106478,0
84.609825,0.102281,0
88.589767,0.099004,0
91.720177,0.097266,0
92.361977,0.097524,0
91.161858,0.098931,0
89.308746,0.100862,0
86.972343,0.101641,3
87.618134,0.100028,3
90.471153,0.095451,3
97.550766,0.087485,3
107.75863,0.077904,3
118.34116,0.068023,0
129.201,0.060593,0
136.7849,0.05765,0
141.94414,0.054138,0
144.13916,0.046311,0
144.14024,0.049375,0
143.91251,0.074585,0
143.5154,0.088257,0
144.49632,0.065458,0
146.49719,0.03679,0
149.22084,0.024898,0
152.47942,0.026384,0
155.02232,0.038731,0
157.03555,0.046395,0
156.33475,0.037872,0
153.62518,0.03203,0
146.91992,0.042832,0
137.25726,0.059288,0
125.09467,0.07326,0
111.08178,0.085698,0
98.103447,0.097306,0
85.890839,0.107015,1
77.037033,0.11403,1
70.669197,0.118941,1
66.379997,0.122185,1
63.629265,0.125755,1
60.162689,0.13113,2
56.166294,0.137851,2
50.921806,0.145578,2
44.753559,0.149298,2
39.364059,0.145297,2
34.55093,0.140239,2
32.4146,0.139058,2
32.259464,0.137382,2
34.520786,0.131976,2
38.570614,0.128208,2
43.253593,0.130054,2
48.405193,0.132287,2
52.764755,0.131036,2
56.538101,0.12877,2
58.834671,0.127317,2
60.038223,0.126682,2
60.212502,0.126872,2
59.624981,0.12724,2
59.415432,0.127304,2
59.485634,0.126584,2
60.975502,0.124727,2
63.516109,0.121847,2
67.224838,0.118031,2
71.798126,0.114205,1
75.526756,0.111056,1
78.630226,0.109556,1
78.784271,0.11042,1
76.755348,0.113787,1
71.478592,0.119757,2
63.798,0.125172,2
54.987774,0.127693,2
45.341457,0.130427,2
38.138237,0.135677,2
32.743237,0.145246,2
30.661293,0.160472,2
31.031464,0.172329,2
32.725273,0.17414,2
35.398762,0.169668,2
37.618759,0.161699,1
39.503113,0.149652,1
41.172485,0.133098,1
42.682747,0.126289,2
45.608349,0.139772,2
49.581497,0.150684,2
53.873512,0.142105,2
58.401531,0.129216,2
62.208721,0.123253,1
65.482399,0.120471,1
68.245079,0.118099,1
70.629539,0.115635,1
73.592522,0.112707,1
76.983688,0.109424,1
80.717308,0.105866,0
84.704391,0.102691,0
87.605644,0.100388,0
89.703255,0.099016,0
90.582161,0.098621,0
90.559067,0.098877,0
90.027206,0.099541,0
89.118774,0.100203,0
88.592743,0.100557,0
88.349739,0.100691,0
88.301109,0.100669,0
88.396339,0.100577,0
88.500603,0.100478,0
88.611557,0.100521,0
88.408463,0.100815,0
87.972946,0.101293,0
87.370537,0.101905,0
86.644615,0.102602,0
85.858658,0.103347,0
85.028282,0.104213,0
83.978706,0.105256,0
82.766891,0.106584,0
81.095253,0.108281,1
79.083267,0.110213,1
76.902832,0.112281,1
74.59771,0.114086,1
72.986099,0.115335,1
71.887779,0.115796,1
71.985237,0.115298,1
72.967735,0.114029,1
74.738731,0.112128,1
77.093323,0.110287,1
78.735367,0.109016,0
79.850044,0.108616,0
79.603966,0.109307,0
78.350739,0.110696,1
76.590149,0.112492,1
74.454033,0.114091,1
73.119308,0.115048,1
72.377724,0.115284,1
72.605148,0.114744,1
73.549782,0.113747,1
74.767792,0.112532,1
76.188148,0.111077,1
77.924614,0.109368,1
79.895042,0.107329,0
82.34964,0.104902,0
85.162582,0.10252,0
87.518333,0.100505,0
89.535698,0.099375,0
89.96949,0.099515,0
89.231232,0.100539,0
87.748947,0.102159,0
85.715973,0.103809,0
84.169052,0.105069,0
82.981865,0.105768,0
82.652176,0.10578,0
82.957138,0.105435,0
83.400177,0.104979,0
83.945412,0.104566,0
84.29734,0.104307,0
84.506195,0.103955,0
85.062675,0.103323,0
85.876434,0.102803,0
86.192505,0.102681,0
86.140221,0.102969,0
85.56678,0.103675,0
84.60762,0.104706,0
83.330391,0.105992,0
81.817764,0.10716,0
80.794769,0.107936,0
80.134163,0.108205,0
80.211784,0.107882,0
80.835777,0.10748,0
81.084389,0.107379,0
81.055161,0.107523,0
80.769287,0.107874,3
80.293457,0.108195,3
80.074043,0.10831,3
80.044411,0.107851,3
81.069557,0.106546,0
82.875397,0.104684,0
85.110619,0.102478,0
87.663651,0.100506,0
89.388527,0.099199,0
90.500465,0.098416,0
91.087975,0.098053,0
91.287315,0.097806,0
91.624931,0.097447,0
92.064888,0.096892,0
92.828606,0.096077,0
93.831955,0.095585,0
93.897957,0.095844,0
93.270195,0.096638,0
92.174232,0.097808,0
90.731743,0.098785,0
90.053314,0.09915,0
89.940414,0.098513,0
91.437714,0.096584,0
94.126801,0.094015,0
97.010742,0.09129,0
100.0389,0.089032,0
101.91275,0.087699,0
102.93227,0.087324,0
102.72442,0.087935,0
101.60816,0.089255,0
99.858391,0.091084,0
97.639732,0.093083,0
95.51931,0.095003,0
93.471596,0.096485,0
92.304298,0.097261,0
91.788635,0.097032,0
92.802719,0.095575,0
94.94902,0.093341,0
97.650017,0.090663,0
100.76158,0.088063,0
103.292,0.085929,0
105.3923,0.084503,0
106.38775,0.083962,0
106.56548,0.084036,0
106.22673,0.084524,0
105.50572,0.085472,0
104.16915,0.086914,0
102.37698,0.088644,0
100.41458,0.090511,0
98.326202,0.092017,0
97.144501,0.092797,0
96.633881,0.092698,0
97.362106,0.091604,0
99.00724,0.090091,0
100.64575,0.088583,0
102.27936,0.087757,0
102.43942,0.088112,0
101.50886,0.089222,0
100.02873,0.090774,0
98.14183,0.092228,0
96.872742,0.093187,0
96.060921,0.093447,0
96.310822,0.092854,0
97.346542,0.092023,0
98.114334,0.091407,0
98.683815,0.09121,0
98.540634,0.091585,0
97.869987,0.09231,0
96.966759,0.093222,0
95.891388,0.0941,0
95.061157,0.094782,0
94.412361,0.09521,0
94.132317,0.095342,0
94.125191,0.095737,0
93.275009,0.096809,0
91.800842,0.098795,0
88.964546,0.101874,0
85.120079,0.105808,0
80.427574,0.110422,1
75.107391,0.114907,1
70.694862,0.118664,1
66.954109,0.121166,1
65.265656,0.122022,1
65.096176,0.121843,1
65.652901,0.121082,1
66.747108,0.120532,1
66.846756,0.12078,1
66.210281,0.121922,1
64.368187,0.124031,1
61.633781,0.126894,1
59.297039,0.130354,1
57.254623,0.132426,1
56.276649,0.131639,1
56.086498,0.130214,1
56.219101,0.129792,1
56.590584,0.130506,2
55.916565,0.132457,2
54.468742,0.137576,2
53.021137,0.147293,2
51.573696,0.155963,2
51.350136,0.15941,2
52.03241,0.155613,2
54.140671,0.143079,2
57.304352,0.130823,2
60.112179,0.125521,2
62.656628,0.12356,2
64.367928,0.122267,2
65.462593,0.121084,2
66.935425,0.119597,2
68.688148,0.117469,2
71.553207,0.11445,2
75.241547,0.111223,2
78.555473,0.108297,1
81.592285,0.106761,0
81.887238,0.107424,0
80.152847,0.109629,0
77.101585,0.112891,1
73.075668,0.11598,1
70.397644,0.117988,1
68.717247,0.118143,1
70.060463,0.115874,1
73.641563,0.112509,1
77.3647,0.109029,1
81.19297,0.106819,0
82.161446,0.106901,0
81.01329,0.108841,0
77.953079,0.112314,1
73.477684,0.116214,1
69.489326,0.119723,1
65.861443,0.121894,1
64.777901,0.122025,1
65.577507,0.120824,1
67.384331,0.118815,1
69.93663,0.116713,1
71.9459,0.115046,1
73.553253,0.114225,1
73.728348,0.114552,1
72.843391,0.116116,1
70.334587,0.118982,1
66.623924,0.122453,1
62.801807,0.126014,1
58.897198,0.130067,1
55.043072,0.134909,1
51.226303,0.135412,1
48.810513,0.127776,1
47.431622,0.121527,1
47.552582,0.123716,1
48.78363,0.129736,1
51.243992,0.136176,1
54.614216,0.137852,1
58.94978,0.130926,1
63.999832,0.122451,2
68.168533,0.117649,1
71.684914,0.114666,1
74.639839,0.112134,1
77.179214,0.110339,1
78.533958,0.109495,1
79.011925,0.109242,0
79.081696,0.109317,0
78.849335,0.109664,0
78.328796,0.110242,1
77.594948,0.110788,1
77.145103,0.111106,1
76.905449,0.111123,1
77.106766,0.110787,0
77.63446,0.110409,0
77.926964,0.11022,0
78.04538,0.110598,0
77.106964,0.111823,0
75.386345,0.113512,1
73.44278,0.11538,1
71.334206,0.116599,1
70.797066,0.116558,1
71.422989,0.115333,1
73.455032,0.11298,1
76.527794,0.11054,1
78.749512,0.108783,0
80.341324,0.10811,3
80.210014,0.108819,0
78.803345,0.110683,0
76.164719,0.113535,0
72.614265,0.116166,1
70.456825,0.117679,1
69.330406,0.118368,1
68.961586,0.118449,1
69.153488,0.118117,1
69.68074,0.117517,1
70.456207,0.117091,1
70.605385,0.117167,1
70.291023,0.117452,1
69.987244,0.117729,1
69.691299,0.117466,1
70.558662,0.11627,1
72.287018,0.114171,1
75.111786,0.111194,1
78.748047,0.107305,1
83.549423,0.102482,1
89.213142,0.097314,0
94.765129,0.092235,0
100.23443,0.087617,0
104.7874,0.083733,0
108.66215,0.080702,0
111.36307,0.078613,0
113.19519,0.076775,0
115.35284,0.074676,0
117.75141,0.072337,0
120.427,0.069776,0
123.3076,0.067143,0
126.14218,0.064547,0
128.9427,0.062885,0
129.74831,0.062823,0
129.07739,0.06378,0
127.67124,0.065327,0
125.7209,0.067468,0
123.02458,0.070208,0
119.77614,0.072687,0
117.64448,0.074271,0
116.33938,0.075208,0
115.60808,0.075686,0
115.30146,0.075726,0
115.52374,0.07534,0
116.13747,0.074552,0
117.23467,0.073376,0
118.68971,0.071807,0
120.6405,0.06984,0
122.95822,0.067597,0
125.50899,0.065166,0
128.23222,0.063353,0
129.44125,0.062755,0
129.52953,0.063593,0
127.62294,0.066031,0
124.2399,0.069321,0
120.48294,0.072912,0
116.44923,0.076132,0
113.49523,0.078486,3
111.34036,0.079654,3
110.96134,0.079398,0
111.8967,0.078192,0
113.57878,0.076386,0
115.81354,0.074437,0
117.80722,0.072682,3
119.62248,0.070937,3
121.5955,0.069064,0
123.68528,0.067382,0
125.24609,0.066124,0
126.4154,0.065274,0
127.09158,0.064819,0
127.40278,0.064771,0
127.19505,0.065139,0
126.60323,0.065544,0
126.31708,0.065703,0
126.25717,0.065199,0
127.41164,0.063721,0
129.46492,0.062345,0
130.39778,0.061867,0
130.50139,0.06247,0
129.08992,0.064287,0
126.55708,0.067097,0
122.992,0.070735,0
118.66293,0.074118,0
115.65138,0.076444,0
113.61496,0.077618,0
113.10448,0.077568,0
113.72339,0.07708,3
114.16458,0.076733,3
114.47422,0.076678,0
114.28465,0.077023,0
113.7256,0.07728,0
113.7281,0.077086,0
114.14622,0.076359,0
115.30424,0.07504,3
117.00989,0.0732,3
119.29684,0.070893,0
122.01403,0.069394,0
122.54958,0.069645,0
121.47042,0.070759,0
120.13373,0.072079,0
118.60643,0.073717,0
116.57751,0.075758,3
114.17734,0.076859,0
114.18815,0.076027,0
115.98342,0.074109,0
118.35149,0.071731,0
121.14351,0.069135,0
123.98322,0.066502,0
126.85823,0.064318,0
128.72398,0.062943,0
129.84271,0.062439,0
129.81487,0.062856,0
128.93839,0.063587,0
128.22668,0.064187,0
127.63697,0.064844,0
126.80227,0.065697,0
125.78625,0.066122,0
125.87903,0.065658,0
126.79246,0.064767,0
127.81272,0.063791,0
128.91205,0.062778,0
130.01115,0.061764,0
131.11012,0.060895,0
131.89754,0.060276,0
132.45433,0.059726,0
133.09058,0.059112,0
133.78558,0.058231,0
135.00343,0.056931,0
136.60825,0.056149,0
136.70073,0.056579,0
135.6739,0.058272,0
133.02739,0.061263,0
129.1821,0.066251,0
122.20238,0.073752,0
112.90278,0.08256,0
103.09043,0.091779,0
92.898598,0.101417,0
82.177567,0.111478,0
71.064857,0.116119,2
62.056534,0.111012,2
54.605747,0.108813,2
48.823689,0.118885,2
44.276722,0.135626,2
41.770241,0.154892,2
40.773994,0.166328,2
41.013084,0.16227,2
42.166489,0.153494,2
43.622189,0.147979,2
45.301628,0.142768,2
47.286476,0.135673,2
49.497372,0.128192,2
51.040546,0.121433,2
52.089527,0.120899,2
52.397991,0.130665,2
52.158379,0.137709,2
50.816368,0.132395,2
48.65844,0.127286,1
46.86713,0.131679,1
45.34716,0.139237,2
45.243244,0.145269,2
46.187389,0.149135,2
47.989082,0.150362,2
50.425468,0.149,2
52.632599,0.145087,2
54.670044,0.138442,2
55.718857,0.128932,2
56.03595,0.122809,2
56.396336,0.1247,2
56.788761,0.12802,2
57.945881,0.127896,1
59.668976,0.126022,1
62.012432,0.123651,1
64.815041,0.120976,1
67.817268,0.118141,1
70.967247,0.115191,1
74.217903,0.112161,1
77.543076,0.109295,0
80.436928,0.106774,0
83.011543,0.104339,0
85.722534,0.101794,0
88.534462,0.100268,0
89.03392,0.100597,0
87.821838,0.102084,0
85.805824,0.104216,0
83.194778,0.107054,0
79.648254,0.110642,1
75.409348,0.113663,1
73.091568,0.115144,1
72.195694,0.114714,1
74.025421,0.112098,1
77.872467,0.10788,1
83.179245,0.102491,0
89.566422,0.09713,0
94.81105,0.092686,0
99.210022,0.090705,0
99.110229,0.092331,0
95.68074,0.096113,0
90.904625,0.100974,0
85.131828,0.105583,0
80.904182,0.108952,0
77.820168,0.110057,1
78.506668,0.108138,0
81.983864,0.105993,0
83.159805,0.105694,0
82.632507,0.106999,0
80.328445,0.109729,0
76.709335,0.113981,1
71.10041,0.119829,1
64.018753,0.124007,1
62.035881,0.124096,1
63.826801,0.121786,1
67.046593,0.118331,1
71.323944,0.113348,1
77.860687,0.106553,0
86.069695,0.099898,0
92.300461,0.09483,0
97.06707,0.090259,0
102.2209,0.085377,0
107.66133,0.081379,0
110.89496,0.079152,0
112.49526,0.079287,0
110.60156,0.082224,0
106.12184,0.087611,0
98.912308,0.095187,0
89.68235,0.103473,0
80.931557,0.111375,0
72.535416,0.117685,0
67.239067,0.121509,0
64.236992,0.123486,0
62.947552,0.12409,0
62.92569,0.123851,0
63.467712,0.123159,0
64.427094,0.122143,0
65.67408,0.120895,0
67.133934,0.119578,0
68.531303,0.118312,1
69.882416,0.117424,1
70.456894,0.11716,1
70.456558,0.116894,1
71.03511,0.116163,1
72.042099,0.114949,1
73.669746,0.113237,1
75.756767,0.110985,1
78.556381,0.108162,1
81.883408,0.105592,1
84.133095,0.103886,0
85.585403,0.102842,0
86.397713,0.102312,0
86.736343,0.101927,0
87.234146,0.101413,0
87.849762,0.101305,0
87.467735,0.101998,0
86.347328,0.102675,0
85.998604,0.102733,0
86.221039,0.102644,0
86.192055,0.102756,0
85.97699,0.102512,0
86.721397,0.101499,0
88.175957,0.100876,0
88.071175,0.101505,0
86.812271,0.10299,0
84.848801,0.10504,0
82.363869,0.107743,0
78.982063,0.111167,0
74.936455,0.114859,0
70.969482,0.118489,0
67.060707,0.121857,0
63.659561,0.124818,0
60.634132,0.126724,0
59.522556,0.127097,1
59.827492,0.126313,1
61.223869,0.124653,1
63.428062,0.122554,3
65.778427,0.120339,3
68.236977,0.118074,1
70.693748,0.11581,1
73.149208,0.113067,1
76.646149,0.109489,1
80.913918,0.10551,1
85.280029,0.101452,0
89.718925,0.097963,0
92.849213,0.095525,0
95.010948,0.094371,0
95.354324,0.094675,0
94.351868,0.095629,0
93.281708,0.096638,0
92.161438,0.097474,0
91.469727,0.097965,0
91.095215,0.09799,0
91.416084,0.097457,0
92.251625,0.096561,0
93.361664,0.095444,0
94.674873,0.094855,0
94.640923,0.095345,0
93.609886,0.096047,0
93.117279,0.096318,0
93.02317,0.096584,0
92.538544,0.097165,0
91.764877,0.097323,0
92.195259,0.096515,0
93.516792,0.095182,0
95.086601,0.093651,0
96.840149,0.092256,0
98.11467,0.091245,0
99.034653,0.090506,0
99.717369,0.089957,0
100.22449,0.091223,0
96.969971,0.095506,0
90.931335,0.101145,0
84.734657,0.106909,0
78.421005,0.112513,1
72.576729,0.117739,1
67.079857,0.12089,1
65.738838,0.120709,1
67.473709,0.118486,1
70.562027,0.115178,1
74.652077,0.111195,1
79.205231,0.10684,1
84.101135,0.103243,0
87.012169,0.101237,0
88.454117,0.100836,0
87.881294,0.102052,0
85.817268,0.104782,0
81.957657,0.108951,0
76.769073,0.11292,1
73.344643,0.115474,1
71.225929,0.116902,1
70.246925,0.117416,1
70.111473,0.116435,1
72.375702,0.113529,1
76.416031,0.11041,0
79.144165,0.108344,0
80.901085,0.105888,0
84.472954,0.101977,0
89.388123,0.098665,0
91.658035,0.097475,0
91.9701,0.097948,0
90.633003,0.099742,0
88.075302,0.103991,0
81.415077,0.111529,0
71.71843,0.11899,2
65.224121,0.123883,2
61.09996,0.126557,2
59.420937,0.127271,2
59.55164,0.125258,2
63.788059,0.119954,2
71.063271,0.114729,2
75.125587,0.112081,0
76.809937,0.110652,0
78.224808,0.10944,0
79.440231,0.108762,0
79.695755,0.108854,0
79.240822,0.108924,0
79.544922,0.108384,0
80.410805,0.107929,0
80.532936,0.10807,0
80.104599,0.110026,0
76.288818,0.114698,0
69.965858,0.11966,0
65.52253,0.123115,1
62.470375,0.125482,1
60.38464,0.127075,1
59.014187,0.127109,1
60.309963,0.125006,1
63.579117,0.122799,1
65.097969,0.121996,3
65.321373,0.121848,1
65.418236,0.121802,1
65.42144,0.120868,3
67.445511,0.118313,3
70.965286,0.115175,1
74.255356,0.112221,1
77.375412,0.109972,0
79.136414,0.108812,0
79.891533,0.109424,1
77.808426,0.112312,1
73.624649,0.115973,1
69.864212,0.119295,3
66.417099,0.121863,1
64.291527,0.123371,1
63.14407,0.123916,1
63.1087,0.123569,3
63.896427,0.122109,1
66.276962,0.119372,1
69.83638,0.116677,1
72.123795,0.115003,1
73.469749,0.113881,1
74.55806,0.112966,0
75.455666,0.112918,0
74.661652,0.114227,0
72.615601,0.115259,0
72.422623,0.114805,0
73.601181,0.113785,0
74.635544,0.112881,0
