Gamma,Porosity,Fluvialfacies
70.730026,0.191993,2
69.844772,0.197621,2
70.122955,0.195769,2
71.821663,0.185318,2
74.878166,0.176242,0
70.97271,0.178074,0
60.412697,0.184456,2
57.195843,0.189311,2
60.997906,0.193757,2
64.095985,0.198864,2
66.521164,0.199126,3
69.445305,0.18928,3
72.84639,0.181581,1
68.878105,0.187742,1
57.865852,0.191295,1
59.589573,0.176497,0
73.486916,0.164079,0
77.428963,0.173862,0
71.855309,0.185278,1
71.474419,0.178672,1
76.057007,0.16827,0
74.687141,0.167672,0
67.62764,0.172293,0
64.685295,0.177749,1
65.678307,0.177595,1
69.556038,0.165671,1
76.191116,0.156206,0
74.118988,0.162801,0
63.724113,0.176235,2
60.042213,0.187696,2
62.776878,0.192173,2
68.996078,0.184881,1
78.545952,0.177171,0
81.067825,0.179892,0
76.872017,0.18598,0
71.221901,0.188679,0
64.181709,0.187747,3
61.223034,0.182955,2
62.165665,0.185527,2
63.55431,0.206189,2
65.369278,0.218301,2
67.887032,0.196401,2
71.07653,0.163845,0
75.610016,0.142957,0
81.428139,0.142469,0
75.432838,0.170723,0
58.145744,0.200125,2
53.329433,0.204298,2
60.433258,0.194557,2
65.762131,0.181719,2
69.394432,0.172098,0
75.676285,0.171733,0
84.490707,0.17245,0
87.024353,0.166431,0
83.55455,0.165438,0
79.309502,0.180714,1
74.323425,0.193909,1
74.904137,0.187483,0
80.805824,0.173578,0
80.475151,0.163801,0
74.187317,0.160108,0
70.172974,0.164371,1
68.331726,0.171081,0
71.453209,0.174975,1
79.318291,0.172989,0
78.91732,0.162194,0
70.61528,0.155931,0
65.60601,0.16695,1
63.744106,0.180175,1
63.941559,0.181191,1
66.10743,0.17085,0
69.269608,0.149968,0
73.384094,0.134509,0
76.706421,0.139731,0
79.271568,0.150106,0
79.065239,0.150785,0
76.209793,0.152139,0
72.603859,0.164083,0
68.280579,0.175998,2
64.14209,0.177735,2
60.180229,0.1789,2
62.677353,0.188672,2
71.348259,0.196298,2
75.197273,0.191498,1
74.437294,0.177189,0
72.829414,0.156158,0
70.411072,0.144209,0
70.42691,0.156452,0
72.769463,0.175219,0
72.889084,0.183626,0
70.883942,0.189675,0
68.586548,0.201018,2
66.009796,0.212483,2
60.936546,0.219127,2
53.47702,0.223798,2
53.997486,0.229216,2
62.145576,0.224378,2
68.816086,0.198769,2
74.074249,0.171378,2
74.827065,0.160355,0
71.27346,0.16203,0
68.152496,0.172897,1
65.445084,0.186811,3
67.32077,0.197897,3
73.577179,0.202817,3
75.545639,0.198379,3
73.415474,0.190081,2
71.417168,0.183177,2
69.544907,0.184246,2
68.182297,0.19957,2
67.306831,0.209497,2
67.963432,0.195241,2
70.08445,0.179142,2
70.420479,0.182553,2
69.050339,0.190803,2
67.294914,0.189872,2
65.171234,0.187008,2
64.986519,0.189143,2
66.655151,0.190903,2
71.442757,0.18715,2
79.211609,0.18351,2
81.455109,0.185363,0
78.417221,0.183695,0
77.895851,0.169891,0
79.779869,0.156495,0
80.255142,0.155498,0
79.383858,0.156842,0
78.268013,0.150917,0
76.918411,0.149085,0
68.882324,0.162205,0
54.455006,0.176733,3
51.724445,0.179717,3
60.174175,0.174262,3
67.476036,0.163337,0
73.68071,0.15421,0
77.018929,0.153828,0
77.617264,0.162844,0
75.083641,0.181879,0
69.556358,0.196689,1
69.259407,0.19366,3
73.961838,0.183134,3
74.693161,0.174995,3
71.628723,0.167216,0
71.423347,0.157863,0
73.95079,0.154722,0
73.625427,0.165239,0
70.573219,0.183553,0
68.650429,0.204065,2
67.807182,0.217404,3
64.389122,0.21461,3
58.509949,0.205036,3
59.053356,0.197621,3
65.735756,0.191613,2
70.657761,0.186297,2
73.897095,0.183129,2
74.292442,0.183499,2
71.969368,0.184526,2
69.940086,0.183454,2
68.191628,0.184029,2
66.160675,0.189833,2
63.859699,0.19359,2
61.119175,0.188342,2
57.958508,0.181481,2
61.929089,0.180073,2
72.716049,0.18172,3
75.372231,0.184129,3
70.25666,0.184409,1
69.349022,0.179797,1
72.463524,0.175182,0
75.176605,0.175239,0
77.505997,0.180574,0
77.084846,0.191764,1
74.034622,0.195127,1
71.736115,0.177583,1
70.156136,0.156269,0
69.094696,0.147563,0
68.528893,0.147934,0
67.962418,0.154006,0
67.395294,0.154308,0
78.674576,0.137879,0
101.27717,0.122852,0
114.54177,0.12656,0
118.88068,0.134403,0
123.28929,0.13243,0
127.76453,0.127059,0
130.6787,0.124425,0
132.10069,0.125685,0
130.11073,0.131944,0
124.85944,0.135985,0
125.44606,0.130905,0
131.61282,0.124528,0
133.04248,0.124331,0
129.9442,0.12917,0
125.49675,0.137955,0
119.75969,0.145099,0
118.75325,0.145265,0
122.26857,0.140196,0
126.75851,0.131556,0
132.18005,0.124537,0
132.06438,0.124096,0
126.65593,0.125361,0
123.70967,0.123676,0
123.11688,0.124904,0
121.24453,0.134646,0
118.14913,0.141511,0
121.32854,0.134614,0
130.50571,0.1262,0
130.4447,0.127975,0
121.5534,0.132224,0
119.67486,0.13157,0
124.49942,0.13015,0
125.7362,0.131916,0
123.54363,0.13368,0
123.28755,0.132392,0
124.88244,0.129766,0
126.88519,0.127439,0
129.27779,0.128032,0
128.45332,0.134051,0
124.55386,0.141763,0
122.02582,0.147606,0
120.80867,0.150713,0
121.31303,0.150258,0
123.46289,0.146286,0
124.76572,0.138836,0
125.25894,0.134758,0
123.60655,0.140599,0
119.90329,0.145268,0
121.20208,0.138168,0
127.28205,0.128798,0
129.8199,0.126241,0
128.97205,0.126225,0
129.85632,0.124665,0
132.39622,0.125225,0
131.09386,0.131406,0
126.11889,0.136592,0
124.42429,0.13446,0
125.86522,0.129128,0
128.94783,0.124531,0
133.59961,0.121302,0
136.03506,0.120048,0
136.35204,0.121201,0
133.08153,0.125173,0
126.38192,0.128754,0
124.41224,0.128874,0
126.96363,0.127211,0
129.29523,0.125367,0
131.41673,0.123839,0
132.6505,0.123102,0
133.03572,0.123124,0
132.60045,0.123878,0
131.38094,0.127287,0
128.24463,0.135193,0
123.27622,0.139965,0
123.74971,0.134313,0
129.42482,0.126563,0
131.65202,0.124673,0
130.58356,0.125893,0
128.97325,0.127596,0
126.84502,0.128363,0
127.29055,0.126836,0
130.19618,0.12525,0
130.7739,0.125737,0
129.12648,0.126171,0
129.8199,0.12452,0
132.75079,0.12337,0
132.34491,0.125193,0
128.74956,0.127235,0
127.8608,0.126866,0
129.55911,0.128345,0
127.7444,0.135739,0
122.57178,0.143908,0
118.95534,0.147936,0
116.82637,0.145618,0
117.47299,0.134847,0
120.77263,0.124694,0
123.83267,0.123832,0
126.66367,0.126886,0
127.3564,0.128714,0
126.00529,0.128153,0
128.58997,0.124084,0
134.93668,0.120809,0
133.78732,0.122438,0
125.47292,0.12775,0
121.71373,0.135576,0
122.30862,0.140177,0
123.90097,0.136067,0
126.44673,0.129202,0
129.09084,0.125272,0
131.82895,0.123989,0
131.90805,0.125075,0
129.44556,0.125863,0
130.17809,0.123804,0
133.96455,0.126415,0
131.50192,0.140882,0
123.06607,0.152987,0
120.0297,0.149139,0
122.15439,0.139263,0
124.23627,0.132846,0
126.27722,0.1288,0
128.43474,0.126083,0
130.70369,0.127827,0
129.50244,0.137021,0
124.98423,0.143658,0
122.95305,0.138169,0
123.29907,0.129379,0
125.44544,0.125726,0
129.31265,0.125026,0
128.17036,0.125192,0
122.23977,0.129402,0
119.25203,0.140691,0
119.07723,0.150071,0
117.32768,0.148946,0
114.07293,0.142349,0
116.43032,0.135085,0
124.15205,0.129708,0
124.67101,0.128657,0
118.30527,0.128984,0
118.87247,0.12787,0
126.0665,0.126841,0
128.86885,0.127358,0
127.47343,0.12531,0
126.09833,0.11677,0
124.74264,0.110698,0
125.53448,0.115662,0
128.37903,0.123002,0
128.28323,0.124441,0
125.37691,0.123625,0
125.68468,0.124037,0
129.06462,0.124787,0
126.833,0.125023,0
119.23757,0.125304,0
117.84215,0.126164,0
122.37296,0.127256,0
124.9917,0.128248,0
125.78282,0.131738,0
124.22874,0.140208,0
120.43302,0.14837,0
118.29199,0.151167,0
117.73256,0.148456,0
119.70751,0.140097,0
124.10491,0.130577,0
125.1218,0.124181,0
122.90745,0.126367,0
121.3709,0.142354,0
120.48223,0.153989,0
118.98887,0.143921,0
116.91752,0.129,0
119.10309,0.125329,0
125.35762,0.127001,0
127.73146,0.128366,0
126.39596,0.128045,0
128.43585,0.124717,0
133.70206,0.125859,0
126.13533,0.138619,0
106.30228,0.15931,0
86.809799,0.184411,0
67.642845,0.203247,1
55.202381,0.205613,1
49.191387,0.197817,1
48.737175,0.185886,2
53.594387,0.180296,1
53.882389,0.191059,1
49.802937,0.206966,1
48.107452,0.217299,1
48.690662,0.215959,1
49.380135,0.197118,1
50.171173,0.179721,1
49.665546,0.181879,1
47.920506,0.192678,1
47.269604,0.201681,1
47.664532,0.207276,1
49.015221,0.207918,2
51.279469,0.204269,3
51.47369,0.196962,3
49.689293,0.194099,1
49.098446,0.203423,2
49.648445,0.208681,1
50.602745,0.194339,1
51.943497,0.177624,0
52.054909,0.175,1
50.991272,0.180669,1
51.663311,0.18909,1
53.994392,0.200061,2
53.570351,0.213389,1
50.512833,0.220366,1
49.928944,0.212668,1
51.709461,0.200896,1
49.822037,0.195181,1
44.428627,0.186496,1
53.479618,0.166211,1
76.337219,0.148704,0
86.516113,0.147716,0
84.576134,0.161547,0
75.466202,0.188573,1
59.502903,0.207313,1
58.055004,0.197237,1
70.481583,0.178153,0
79.427399,0.16899,0
85.04615,0.165302,0
84.105675,0.162839,0
76.895607,0.160252,0
75.627281,0.156253,0
80.038338,0.153478,0
79.07663,0.154449,0
72.979378,0.155174,0
73.105133,0.151842,0
79.179115,0.149286,0
84.379028,0.152126,0
88.743469,0.161415,0
87.013512,0.178161,0
79.45826,0.192516,0
78.538643,0.195064,0
83.961662,0.187812,0
87.463432,0.172677,0
89.128792,0.156803,0
87.62384,0.147014,0
83.088585,0.146113,0
83.943665,0.156777,0
89.95108,0.176031,0
85.325676,0.201035,0
70.536942,0.21246,1
67.296677,0.191832,1
75.094955,0.162545,0
80.042473,0.146957,0
82.265091,0.142319,0
89.126999,0.146001,0
100.42334,0.149588,0
102.96885,0.14504,0
97.14991,0.142943,0
89.09362,0.153418,0
78.89875,0.172294,0
73.790688,0.195582,1
73.54483,0.21029,1
71.705025,0.204002,1
68.341644,0.187072,1
71.134079,0.169396,3
79.810509,0.161686,0
82.264069,0.174178,0
78.769516,0.191554,0
71.930931,0.199175,1
61.895973,0.20236,1
56.618801,0.206196,1
55.889324,0.204621,1
60.207729,0.191845,1
69.35112,0.179764,3
73.954765,0.17975,3
74.219124,0.184278,0
79.64077,0.186158,0
89.991982,0.181425,0
93.654198,0.166292,0
90.92276,0.152894,0
86.655014,0.152829,0
80.918785,0.156253,0
80.00605,0.153756,0
83.703819,0.154724,0
85.859398,0.168124,0
86.540886,0.179617,0
88.245232,0.175494,0
90.927261,0.171284,0
90.885422,0.181829,0
88.239983,0.188521,0
83.422623,0.173575,0
76.529228,0.153158,0
74.713631,0.142724,0
77.751617,0.148264,0
74.71978,0.175506,0
65.886124,0.198385,3
63.438854,0.191991,3
67.095978,0.176688,3
72.517944,0.171944,0
79.626831,0.17563,0
82.668007,0.185712,0
81.821091,0.186768,0
81.542557,0.164058,0
81.807312,0.144936,0
81.857735,0.155548,0
81.7033,0.173531,0
75.267494,0.177511,0
62.827682,0.173878,1
62.276863,0.168741,0
73.09008,0.170602,0
76.502403,0.187587,0
72.84063,0.201638,2
71.060753,0.195493,2
71.079681,0.181704,2
74.305321,0.172268,0
80.596069,0.163807,0
88.442162,0.153097,0
97.774918,0.1467,0
98.113052,0.15089,0
89.853722,0.154967,0
84.460091,0.148703,0
81.805618,0.145032,0
80.753326,0.156316,0
81.232468,0.169688,0
84.273529,0.172854,0
89.763397,0.168925,0
92.559555,0.160874,0
92.780937,0.15559,0
88.582695,0.159652,0
80.159958,0.16693,0
75.169388,0.171564,0
73.459427,0.171862,0
77.585876,0.16621,0
87.291023,0.160499,0
93.149345,0.160359,0
95.330711,0.163972,0
91.971428,0.1696,0
83.316147,0.176839,0
82.190117,0.185308,0
88.260895,0.190104,0
85.247772,0.186538,0
73.551849,0.181353,0
66.749596,0.18099,1
64.624931,0.17501,1
69.341164,0.153433,0
80.596245,0.13748,0
85.458946,0.147436,0
84.211525,0.164893,0
81.210716,0.172259,0
76.533951,0.174409,0
79.269417,0.176001,0
89.089836,0.176003,0
93.933769,0.173431,0
94.020958,0.172279,0
89.796661,0.176369,0
81.451248,0.182276,0
75.547211,0.186728,0
71.97673,0.18687,0
68.594101,0.179974,1
65.391029,0.171699,1
69.636841,0.167459,0
81.002647,0.168694,0
84.653275,0.176784,0
80.92939,0.185632,0
80.901566,0.189412,0
84.406593,0.190539,0
85.884186,0.191324,0
85.423866,0.184014,0
89.646103,0.161202,0
98.344139,0.145515,0
98.104668,0.158583,0
89.322327,0.176232,0
86.327232,0.175354,0
88.863861,0.16697,0
87.986923,0.161614,0
83.847153,0.162185,0
78.252708,0.171455,0
71.267822,0.176265,0
69.619659,0.164039,0
73.072571,0.147662,0
80.536766,0.139452,0
91.835114,0.140087,0
95.880592,0.150212,0
92.993454,0.161648,0
90.548256,0.166573,0
88.52549,0.162561,0
86.613304,0.147293,0
84.806824,0.136922,0
86.177704,0.146885,0
90.585648,0.157596,0
92.108604,0.150332,0
90.873955,0.143735,0
87.77803,0.155626,0
82.903023,0.168984,0
79.450859,0.167542,0
77.358719,0.162234,0
79.003738,0.163508,0
84.220886,0.16848,0
86.098663,0.17439,0
84.7845,0.186335,0
78.616997,0.209188,1
67.81044,0.221238,1
63.633366,0.201736,1
65.793045,0.176364,1
73.578545,0.169671,0
86.741455,0.175413,0
89.399796,0.187625,0
82.017403,0.19655,0
81.929054,0.192864,0
88.812675,0.180183,0
88.17617,0.161963,0
80.351608,0.155532,0
72.035851,0.177452,0
63.250587,0.200373,1
63.911583,0.198158,1
73.60173,0.187987,1
80.501701,0.18628,0
84.734695,0.183662,0
80.538177,0.171168,0
68.284348,0.159823,0
67.393806,0.160162,0
77.364799,0.163153,0
85.32798,0.160162,0
91.372017,0.156641,0
89.669136,0.157803,0
80.561394,0.160618,0
73.633217,0.162191,0
68.788361,0.164642,0
66.146172,0.170001,0
65.60939,0.169863,0
68.9207,0.156196,0
75.910187,0.14432,0
80.208832,0.148879,0
81.935455,0.158987,0
83.046455,0.164239,0
83.569,0.16593,0
78.649078,0.165301,0
68.527008,0.166107,0
69.523354,0.171937,0
81.147171,0.17546,0
86.997719,0.169665,0
87.329903,0.165951,0
81.68174,0.175217,0
70.317276,0.181051,0
74.740753,0.167768,0
94.255051,0.156827,0
94.351501,0.168739,0
75.887497,0.185921,0
67.247787,0.191567,1
67.998589,0.191322,1
72.136673,0.190584,1
79.512466,0.185516,0
85.141022,0.172449,0
89.099503,0.160702,0
90.045181,0.159182,0
88.111084,0.165256,0
85.263939,0.176409,0
81.544052,0.182484,0
78.196014,0.173776,0
75.203407,0.164202,0
77.120628,0.167065,0
83.730888,0.169957,0
87.431541,0.161018,0
88.351067,0.150938,0
90.78344,0.149937,0
94.66185,0.148871,0
95.50634,0.139001,0
93.450867,0.134877,0
92.348404,0.150403,0
92.15686,0.168671,0
89.344269,0.173519,0
84.026375,0.167492,0
88.232864,0.153025,0
101.54319,0.141315,0
105.53783,0.143064,0
100.6281,0.152026,0
93.452538,0.162229,0
84.111206,0.171967,0
74.013023,0.179606,0
63.191422,0.18054,3
64.45462,0.170364,3
77.269005,0.160234,0
86.928879,0.160813,0
93.573524,0.164705,0
92.330383,0.164842,0
83.547737,0.160852,0
83.043823,0.152383,0
90.453087,0.144506,0
91.158852,0.142068,0
85.457108,0.149366,0
75.140022,0.170508,0
60.411404,0.193453,1
56.96888,0.206693,1
64.31411,0.205562,1
74.339737,0.185597,0
86.927399,0.165108,0
93.202599,0.161596,0
93.444054,0.167358,0
88.818985,0.175027,0
79.542267,0.1804,0
77.530846,0.179459,0
82.463905,0.177642,0
83.815277,0.180146,0
81.743111,0.181575,0
84.045166,0.176771,0
90.528305,0.170765,0
83.316002,0.168367,0
63.012978,0.166626,0
61.775562,0.162722,3
78.761917,0.161548,0
82.013359,0.16778,0
72.13636,0.176911,0
72.203171,0.184633,0
81.774734,0.18808,0
86.354958,0.184512,0
86.164246,0.180539,0
85.916748,0.18248,0
85.614983,0.183634,0
84.09977,0.177592,0
81.424683,0.168752,0
78.288681,0.161316,0
74.712105,0.15936,0
75.141411,0.166782,0
79.399719,0.175033,0
84.193344,0.175943,0
89.498657,0.173744,0
89.090714,0.17248,0
83.221779,0.170033,0
82.848877,0.164375,0
87.729332,0.160177,0
86.33168,0.161901,0
78.933128,0.166485,0
76.345428,0.171007,0
78.356155,0.171156,0
81.22435,0.162814,0
84.912148,0.157661,0
84.134392,0.166866,0
79.088249,0.174836,0
79.194061,0.166668,0
84.224335,0.155018,0
86.365768,0.151986,0
85.745911,0.154694,0
85.941895,0.160389,0
86.917694,0.165244,0
90.634583,0.165597,0
96.971527,0.167142,0
94.29187,0.17532,0
82.993744,0.186995,0
75.22065,0.199165,1
70.816948,0.206128,1
70.456589,0.202434,1
73.961044,0.191194,0
76.882423,0.175382,0
79.246483,0.161307,0
82.403908,0.154999,0
86.319656,0.15025,0
86.981499,0.141129,0
84.533089,0.13943,0
79.466774,0.156425,0
71.89814,0.174328,0
76.19857,0.176134,0
91.843979,0.170515,0
95.950043,0.165757,0
89.026268,0.168016,0
86.253777,0.183176,0
87.449257,0.197037,0
87.622322,0.196022,0
86.818123,0.189881,0
87.648048,0.187926,0
90.039948,0.184774,0
86.775002,0.175275,0
78.102997,0.167604,0
76.788551,0.169573,0
82.506798,0.174108,0
82.989342,0.174447,0
78.467346,0.171998,0
83.513535,0.168107,0
97.705414,0.166979,0
99.863113,0.172629,0
90.518013,0.17559,0
86.034142,0.166807,0
86.196854,0.15876,0
84.450539,0.16338,0
80.879478,0.172095,0
76.37426,0.176713,0
70.97612,0.174843,0
78.429413,0.1642,0
98.166687,0.157785,0
99.232834,0.168025,0
82.452286,0.180353,0
77.102753,0.180845,0
82.679497,0.180268,0
83.606392,0.188914,0
80.088768,0.196913,0
79.245216,0.194833,0
80.957672,0.188097,0
82.313866,0.18189,0
83.329529,0.174743,0
83.355148,0.16525,0
82.434448,0.15945,0
79.920586,0.163116,0
75.883904,0.169184,0
72.812363,0.1709,0
70.663345,0.171079,0
73.840416,0.172412,0
82.108398,0.173569,0
83.674522,0.173281,0
78.834709,0.169039,0
79.599144,0.158449,0
85.720367,0.154345,0
87.188858,0.168993,0
84.21006,0.184092,0
75.867943,0.182153,0
62.399323,0.171445,0
62.754963,0.15987,0
76.324455,0.150484,0
86.603355,0.146207,0
93.736961,0.147309,0
96.947334,0.154051,0
96.407707,0.164292,0
88.828033,0.175989,0
74.519173,0.1863,0
70.049065,0.192505,0
74.983284,0.185597,0
82.176773,0.156965,0
91.529778,0.132907,0
93.484833,0.138557,0
88.368607,0.159691,0
82.50209,0.182714,0
75.918419,0.191851,0
75.092239,0.172021,0
79.769333,0.146815,0
83.710312,0.138779,0
86.947685,0.141785,0
87.984573,0.149976,0
86.918159,0.15512,0
83.685188,0.149349,0
78.381325,0.145087,0
78.476578,0.154209,0
83.732559,0.169663,0
84.77906,0.18471,0
81.801964,0.193294,0
80.530922,0.189625,0
80.89061,0.186177,0
79.949364,0.194871,0
77.764626,0.196362,0
82.57991,0.172162,0
94.086136,0.14566,0
96.821899,0.139217,0
91.174469,0.137141,0
90.511024,0.124427,0
94.611504,0.114101,0
92.114227,0.118614,0
83.310524,0.132514,0
80.400558,0.150595,0
83.124084,0.165375,0
83.027779,0.169704,0
80.236137,0.172105,0
80.647095,0.180723,0
84.119255,0.185894,0
82.195831,0.178383,0
75.115074,0.174457,0
74.603424,0.18967,0
80.370811,0.199306,0
87.353577,0.179739,0
95.498062,0.157234,0
94.309044,0.156894,0
84.198639,0.164409,0
77.887985,0.166099,0
75.20932,0.16125,0
76.396324,0.149179,0
81.278305,0.144056,0
82.299782,0.159421,0
79.631195,0.176679,0
80.450188,0.178059,0
84.602753,0.171481,0
84.605011,0.164514,0
80.640205,0.156747,0
85.888466,0.147785,0
99.942986,0.143942,0
102.01396,0.151253,0
92.630508,0.163752,0
86.815285,0.17574,0
84.410721,0.179516,0
86.369308,0.16772,0
92.498405,0.159214,0
90.013298,0.172028,0
79.294342,0.188528,0
74.743408,0.191857,3
76.08815,0.19325,1
73.423546,0.203446,1
66.926636,0.206955,1
68.594749,0.188973,1
78.067352,0.167352,0
83.612617,0.159156,0
85.403954,0.162365,0
81.109894,0.175045,0
70.99913,0.185954,1
70.090004,0.184343,1
77.976204,0.178754,0
79.697151,0.177349,0
75.52507,0.179529,0
71.818855,0.184721,1
68.55793,0.188346,1
71.038589,0.186028,0
79.007301,0.182175,0
81.55806,0.181002,0
78.930077,0.180988,0
75.459404,0.180678,0
71.18325,0.175917,0
79.786461,0.162733,0
100.70037,0.154666,0
103.24489,0.164656,0
88.23114,0.179578,0
79.452698,0.186887,0
76.634232,0.186179,0
76.554527,0.177069,0
79.092644,0.168152,0
83.341408,0.167639,0
89.225273,0.166638,0
87.67762,0.156652,0
79.026588,0.14992,0
72.01638,0.158142,0
66.574547,0.171566,3
67.92627,0.180867,0
75.771591,0.187087,0
77.534782,0.191224,3
73.484383,0.192858,3
76.83342,0.191587,0
87.255165,0.186307,0
91.456833,0.175962,0
